family_id	copy_idx	tid	chrom	start	end	n_exon	strand	n_reads	exons	source	core_hull	sd_depth	core_bp	nearest_ident	rep_frac
MCL22	3	MCL_NC_073242.2_32408987	NC_073242.2	32408987	32412384	7	+	7	32408987-32409139,32409243-32409369,32409458-32409556,32410959-32411086,32411181-32411276,32411774-32411955,32412077-32412384	read_chain	32405947-32412534	6	6587	0.9988	0.104
MCL24	0	MCL_NC_073244.2_54540564	NC_073244.2	54540564	54559692	8	-	3	54540564-54541013,54542860-54542944,54544852-54544920,54548329-54548584,54548980-54549259,54551984-54552263,54557920-54558286,54559537-54559692	gff_fallback	54540564-54559692	7	19128	0.9372	0.267
MCL24	1	MCL_NC_073244.2_54728487	NC_073244.2	54728487	54812165	5	+	37	54728487-54728628,54739688-54739842,54766532-54766721,54808327-54808467,54810647-54812165	read_chain	54728479-54812697	7	84218	0.9748	0.847
MCL24	2	MCL_NC_073244.2_54776602	NC_073244.2	54776602	54789555	6	-	8	54776602-54777287,54778238-54778493,54778893-54779172,54781894-54782173,54787815-54788181,54789392-54789555	read_chain	54776600-54789912	7	13312	0.9684	0.197
MCL26	0	MCL_NC_073244.2_48274575	NC_073244.2	48274575	48282982	3	-	5	48274575-48275496,48279289-48279409,48282903-48282982	read_chain	48274538-48283899	4	9361	0.8956	1.000
MCL27	0	MCL_NC_073242.2_21112745	NC_073242.2	21112745	21135807	19	-	203	21112745-21114708,21115437-21115597,21115971-21116119,21117095-21117205,21120080-21120282,21120430-21120573,21123053-21123208,21124301-21124466,21124634-21124831,21125212-21125412,21125965-21126106,21126722-21126824,21126913-21127001,21127474-21127593,21128297-21128453,21128602-21128733,21132230-21132500,21133215-21133317,21135582-21135807	read_chain	21112720-21135807	5	23087	0.9908	0.260
MCL27	1	MCL_NC_073242.2_21706067	NC_073242.2	21706067	21741844	29	+	60	21706067-21706205,21708631-21708856,21711122-21711221,21711940-21712210,21715697-21715828,21715977-21716133,21716841-21716960,21717432-21717520,21717609-21717711,21718330-21718471,21719024-21719224,21719606-21719693,21719971-21720136,21721237-21721864,21722216-21722338,21723872-21724015,21724163-21724341,21727232-21727342,21728319-21728467,21728841-21729001,21729730-21731691,21733564-21733799,21734725-21734894,21735311-21735755,21736470-21737810,21738705-21739515,21739896-21740191,21740224-21740590,21741643-21741844	read_chain	21706067-21745177	5	39110	0.9908	0.379
MCL27	2	MCL_NC_073242.2_22081723	NC_073242.2	22081723	22084503	6	+	57	22081723-22081854,22082008-22082151,22082873-22082992,22083464-22083552,22083641-22083743,22084362-22084503	read_chain	22077761-22085009	4	7248	0.9842	0.000
MCL27	3	MCL_NC_073242.2_22085057	NC_073242.2	22085057	22107306	15	+	106	22085057-22085253,22085640-22085833,22086001-22086166,22087267-22087891,22089914-22090057,22090205-22090383,22093266-22093376,22094356-22094504,22094878-22095036,22095765-22097722,22102429-22102939,22103160-22103775,22104749-22105114,22105551-22106123,22107050-22107306	read_chain	22085009-22107306	4	12298	0.9908	0.321
MCL27	4	MCL_NC_073242.2_99251820	NC_073242.2	99251820	99257836	10	-	32	99251820-99251975,99253072-99253237,99253405-99253602,99253991-99254191,99254742-99255196,99255815-99255917,99256006-99256094,99256564-99256683,99257392-99257551,99257705-99257836	read_chain	99251816-99258534	5	6718	0.9978	0.170
MCL27	5	MCL_NC_073242.2_104853764	NC_073242.2	104853764	104870515	6	+	3	104853764-104854034,104854585-104854785,104855174-104855371,104855539-104855704,104856801-104856956,104870338-104870515	gff_fallback	104853764-104870515	5	16751	0.9978	0.204
MCL29	0	MCL_NC_073242.2_104161714	NC_073242.2	104161714	104162011	1	-	72	104161714-104162011	read_chain	104161714-104219107	4	57393	0.9815	0.000
MCL29	1	MCL_NC_073242.2_104723482	NC_073242.2	104723482	104723774	1	-	51	104723482-104723774	read_chain	104723482-104781487	4	58005	0.9820	0.000
MCL29	2	MCL_NC_073242.2_103894167	NC_073242.2	103894167	103935998	11	+	92	103894167-103894302,103894341-103894549,103914737-103914811,103918769-103918850,103921168-103921315,103923396-103926573,103926692-103926771,103933143-103933228,103934136-103934185,103934337-103934439,103935872-103935998	read_chain	103905837-103935439	4	29602	0.9871	0.150
MCL29	3	MCL_NC_073242.2_29484583	NC_073242.2	29484583	29537167	24	+	1531	29484583-29484678,29484691-29485093,29497247-29497321,29497834-29497900,29501251-29501332,29503662-29503809,29505869-29506059,29508249-29508318,29509151-29509230,29515580-29515665,29516565-29516614,29516766-29516868,29518297-29518423,29522182-29522233,29526120-29526184,29528347-29528436,29529420-29529526,29531185-29531357,29532318-29532437,29532750-29532872,29533758-29533851,29533929-29534026,29534928-29535033,29535495-29537167	read_chain	29487138-29517862	4	28308	0.9689	0.000
MCL29	4	MCL_NC_073242.2_99326158	NC_073242.2	99326158	99382147	13	+	139	99326158-99326232,99338088-99338195,99338262-99338381,99340002-99340178,99340501-99340591,99341068-99342676,99343282-99343439,99343969-99344056,99344495-99344570,99345479-99345582,99345836-99345940,99367801-99370289,99381700-99382147	read_chain	99326158-99382147	4	55989	0.9871	0.071
MCL30	0	MCL_NC_073244.2_29660818	NC_073244.2	29660818	29718679	5	-	248	29660818-29661806,29680808-29685832,29696920-29697016,29697811-29697938,29718486-29718679	read_chain	29675480-29814839	4	42394	0.9553	0.229
MCL30	1	MCL_NC_073244.2_30438389	NC_073244.2	30438389	30483554	4	+	215	30438389-30438574,30457155-30457282,30457763-30457859,30479955-30483554	read_chain	30437573-30483554	5	44546	0.8439	0.048
MCL30	2	MCL_NC_073244.2_30263691	NC_073244.2	30263691	30284612	4	+	15	30263691-30263823,30268752-30268879,30269366-30269462,30281752-30284612	read_chain	30263691-30284612	5	20058	0.8309	0.152
MCL32	0	MCL_NC_073242.2_29249468	NC_073242.2	29249468	29251887	5	-	1	29249468-29250184,29250290-29250326,29250549-29250696,29250766-29250896,29251547-29251887	gff_fallback	29249468-29251887	5	2419	0.9422	0.403
MCL32	1	MCL_NC_073242.2_29251921	NC_073242.2	29251921	29253969	5	+	1	29251921-29251953,29252141-29252193,29253481-29253609,29253777-29253859,29253937-29253969	gff_fallback	29251921-29253969	4	2048	0.8618	0.000
MCL32	2	MCL_NC_073242.2_29260995	NC_073242.2	29260995	29298945	10	-	108	29260995-29261194,29261848-29262011,29262117-29262153,29262341-29262488,29262558-29262688,29263619-29263684,29267066-29267139,29267798-29267874,29271643-29271733,29298763-29298945	read_chain	29260995-29263022	4	2027	0.9808	0.000
MCL34	0	MCL_NC_073242.2_85752366	NC_073242.2	85752366	85753814	3	+	12	85752366-85752583,85753169-85753235,85753583-85753814	read_chain	85752248-85753816	4	1568	0.9315	0.000
MCL34	1	MCL_NC_073242.2_85759256	NC_073242.2	85759256	85760601	3	+	4	85759256-85759377,85759968-85760034,85760382-85760601	read_chain	85759121-85760601	4	1480	0.9315	0.000
MCL34	2	MCL_NC_073242.2_85765865	NC_073242.2	85765865	85767195	3	+	3	85765865-85765966,85766558-85766624,85766969-85767195	read_chain	85765586-85767205	4	1619	0.9190	0.000
MCL35	0	MCL_NC_073244.2_54130359	NC_073244.2	54130359	54130466	1	+	4	54130359-54130466	read_chain	54129417-54136655	3	7238	0.8937	0.000
MCL36	0	MCL_NC_073244.2_68274796	NC_073244.2	68274796	68278206	4	+	1	68274796-68275180,68275939-68276143,68276918-68277069,68277334-68278206	gff_fallback	68274796-68278206	5	3410	0.9941	0.000
MCL36	1	MCL_NC_073244.2_68314271	NC_073244.2	68314271	68317814	4	+	1	68314271-68314782,68315541-68315745,68316520-68316671,68316936-68317814	gff_fallback	68314271-68317814	5	3543	0.9941	0.000
MCL36	2	MCL_NC_073244.2_68333022	NC_073244.2	68333022	68424905	6	-	27	68333022-68334039,68334303-68334454,68335344-68335548,68336383-68336894,68423322-68423424,68424720-68424905	read_chain	68333022-68360595	5	27573	0.9160	0.047
MCL37	0	MCL_NC_073244.2_17922190	NC_073244.2	17922190	17949354	5	+	66	17922190-17922402,17938298-17938425,17938631-17938692,17939379-17943688,17949055-17949354	read_chain	17922163-17949362	4	27199	0.8729	0.556
MCL37	1	MCL_NC_073244.2_17846605	NC_073244.2	17846605	17862310	4	+	242	17846605-17846817,17858597-17858724,17858931-17858992,17859680-17862310	read_chain	17847931-17862312	4	14381	0.8729	0.000
MCL37	2	MCL_NC_073244.2_17894348	NC_073244.2	17894348	17898987	4	+	90	17894348-17894475,17894680-17894741,17895441-17897812,17898691-17898987	read_chain	17876726-17898987	4	22261	0.8707	0.056
MCL37	3	MCL_NC_073244.2_17960496	NC_073244.2	17960496	17984533	4	+	136	17960496-17960718,17980953-17981080,17981286-17981347,17982044-17984533	read_chain	17960342-17984533	4	24191	0.8707	0.000
MCL37	4	MCL_NC_073244.2_18006907	NC_073244.2	18006907	18010585	3	+	79	18006907-18007034,18007240-18007301,18007987-18010585	read_chain	18004966-18010588	4	5622	0.8457	0.094
MCL38	0	MCL_NC_073241.2_43348370	NC_073241.2	43348370	43532363	18	-	67	43348370-43352001,43355008-43355073,43367390-43367515,43369123-43369180,43373480-43373594,43373940-43374138,43376792-43376875,43381737-43381900,43387780-43387858,43390166-43390258,43390366-43390532,43393207-43393350,43395687-43395772,43404013-43404103,43412752-43412845,43426409-43426627,43436773-43436976,43532070-43532363	read_chain	NA	0	0	0.8888	0.008
MCL38	1	MCL_NC_073242.2_76208469	NC_073242.2	76208469	76310486	7	-	5198	76208469-76209856,76212960-76213078,76215832-76215915,76216618-76216743,76270921-76271000,76289695-76289739,76310377-76310486	read_chain	NA	0	0	0.9541	0.131
MCL39	0	MCL_NC_073242.2_121237188	NC_073242.2	121237188	121266517	5	+	306	121237188-121237357,121244441-121244604,121248581-121248747,121252474-121252792,121263845-121266517	read_chain	121237187-121355979	3	67219	0.9889	0.334
MCL39	1	MCL_NC_073244.2_70818675	NC_073244.2	70818675	70885869	5	+	31	70818675-70818808,70825919-70826083,70830062-70830228,70876888-70876985,70884398-70885869	read_chain	70818675-70885869	4	67194	0.9898	0.253
MCL40	0	MCL_NC_073242.2_26867500	NC_073242.2	26867500	26887257	8	+	62	26867500-26867651,26874102-26874631,26877640-26877807,26878932-26879065,26880001-26880046,26883018-26883168,26884447-26884540,26884620-26887257	read_chain	26838362-26887321	1	48959	0.9943	0.062
MCL40	1	MCL_NC_073242.2_27042266	NC_073242.2	27042266	27142009	3	+	129	27042266-27042539,27128040-27128174,27141436-27142009	read_chain	27010856-27144657	2	133801	0.9947	0.720
MCL40	2	MCL_NC_073242.2_29938824	NC_073242.2	29938824	30092536	6	+	3469	29938824-29939184,30020443-30020567,30072058-30072132,30085487-30085602,30087420-30087503,30090985-30092536	read_chain	29938824-29981430	1	42606	0.9947	0.120
MCL42	0	MCL_NC_073242.2_96057712	NC_073242.2	96057712	96069990	16	-	368	96057712-96057957,96058436-96058482,96059280-96059406,96059653-96059733,96059889-96061376,96063703-96063908,96064883-96065025,96065880-96066014,96066095-96066354,96066782-96066881,96067165-96067306,96067427-96067508,96067766-96067911,96068308-96068446,96068959-96069032,96069492-96069990	read_chain	96060386-96069990	4	9604	0.9593	0.088
MCL42	1	MCL_NC_073242.2_96074110	NC_073242.2	96074110	96083655	12	+	15	96074110-96074452,96077353-96077558,96078521-96078663,96079525-96079659,96079740-96079999,96080428-96080527,96080811-96080955,96081076-96081157,96081443-96081588,96082003-96082141,96082654-96082727,96083186-96083655	read_chain	96073490-96083691	4	10201	0.9677	0.053
MCL42	2	MCL_NC_073242.2_96161177	NC_073242.2	96161177	96171219	13	+	1	96161177-96161971,96162186-96162236,96164896-96165101,96166064-96166206,96167068-96167202,96167283-96167542,96167971-96168070,96168354-96168498,96168619-96168700,96168972-96169117,96169532-96169670,96170183-96170256,96170716-96171219	gff_fallback	96161177-96171219	4	10042	0.9677	0.048
MCL43	0	MCL_NC_073244.2_17751585	NC_073244.2	17751585	17769650	4	-	147	17751585-17753653,17754503-17754564,17755511-17755638,17769440-17769650	read_chain	17751593-17769673	3	3605	0.8905	0.098
MCL43	1	MCL_NC_073244.2_18309414	NC_073244.2	18309414	18333876	4	-	218	18309414-18311671,18312572-18312633,18313557-18313684,18333677-18333876	read_chain	18310019-18333933	3	3179	0.8629	0.171
MCL43	2	MCL_NC_073244.2_18385812	NC_073244.2	18385812	18403778	4	-	132	18385812-18389330,18390022-18390083,18390999-18391126,18403604-18403778	read_chain	18387232-18389522	4	2290	0.8905	0.329
MCL43	3	MCL_NC_073244.2_18428863	NC_073244.2	18428863	18440503	4	-	61	18428863-18431352,18431748-18431809,18432442-18432569,18440290-18440503	read_chain	18429081-18440649	4	3982	0.9297	0.085
MCL43	4	MCL_NC_073244.2_18470889	NC_073244.2	18470889	18525773	8	-	99	18470889-18473164,18473560-18473621,18474253-18474380,18482134-18482333,18498415-18498561,18507454-18507512,18507716-18507843,18525609-18525773	read_chain	18470902-18482313	4	3784	0.9297	0.114
MCL44	0	MCL_NC_073244.2_47509872	NC_073244.2	47509872	47526609	8	-	30	47509872-47511723,47515399-47515599,47516147-47516205,47516836-47516874,47516973-47517066,47519753-47520600,47525112-47525337,47526299-47526609	read_chain	47507916-47526791	3	18875	0.8848	0.538
MCL44	1	MCL_NC_073244.2_48418679	NC_073244.2	48418679	48432378	5	+	44	48418679-48418985,48422690-48422774,48423806-48423847,48424028-48424192,48432118-48432378	read_chain	48419870-48432380	3	12510	0.9066	0.000
MCL44	2	MCL_NC_073244.2_48567260	NC_073244.2	48567260	48613365	8	+	97	48567260-48567567,48572941-48572979,48573612-48573670,48574204-48574550,48574562-48574683,48595607-48595734,48596194-48596290,48611030-48613365	read_chain	48566854-48582382	3	15528	0.9900	0.202
MCL44	3	MCL_NC_073244.2_48660618	NC_073244.2	48660618	48689258	4	-	325	48660618-48663874,48682215-48682273,48682906-48682944,48688303-48689258	read_chain	48675743-48689016	3	13273	0.9908	0.302
MCL47	0	MCL_NC_073241.2_63729505	NC_073241.2	63729505	64123893	23	+	289	63729505-63729732,63826258-63826453,63913092-63913217,63944441-63944590,63989705-63989773,63999710-63999791,64027826-64028040,64039999-64040085,64045699-64045854,64049646-64049752,64051902-64052069,64054521-64054646,64061317-64061401,64082058-64082146,64085560-64085658,64092013-64092127,64097672-64097769,64107774-64107934,64110267-64110357,64112066-64112235,64114568-64114701,64117222-64117271,64122794-64123893	read_chain	NA	0	0	0.8912	0.000
MCL47	1	MCL_NC_073242.2_76513354	NC_073242.2	76513354	76758455	32	+	1487	76513354-76513499,76515956-76516051,76549693-76549783,76552054-76552193,76555293-76555393,76563970-76564078,76567816-76567897,76599665-76599781,76640210-76640274,76647595-76647691,76648830-76649028,76653328-76653386,76653963-76654041,76656197-76656356,76670813-76670908,76700985-76701041,76701544-76701638,76706969-76707053,76707536-76707641,76708980-76709063,76709267-76709358,76718955-76719017,76719106-76719269,76720168-76720250,76722123-76722181,76724391-76724482,76727663-76727866,76747487-76747622,76751826-76751956,76754833-76754941,76756909-76757050,76757683-76758455	read_chain	NA	0	0	0.8912	0.000
MCL48	0	MCL_NC_073244.2_18323290	NC_073244.2	18323290	18323460	1	-	5	18323290-18323460	read_chain	18323290-18324183	3	893	0.9173	0.000
MCL49	0	MCL_NC_073242.2_121179613	NC_073242.2	121179613	121215892	2	+	25	121179613-121180879,121212771-121215892	read_chain	121179613-121219446	3	39833	0.9669	0.245
MCL50	0	MCL_NC_073242.2_121222426	NC_073242.2	121222426	121237073	4	-	5	121222426-121222558,121227256-121227368,121230093-121230241,121236964-121237073	read_chain	121222169-121237113	3	14944	0.9917	0.000
MCL51	0	MCL_NC_073242.2_5706398	NC_073242.2	5706398	5752337	38	-	222	5706398-5707875,5707965-5708271,5708349-5708484,5708559-5708850,5709012-5709187,5709370-5709496,5709636-5709778,5710069-5710182,5710547-5710687,5711136-5711331,5711403-5711606,5711684-5711803,5715073-5715167,5715244-5715429,5715653-5715706,5715793-5715910,5716954-5717081,5717174-5717385,5717479-5717623,5717709-5717880,5719369-5719565,5719689-5719942,5720122-5720279,5720574-5721195,5721922-5722067,5727022-5727175,5727575-5727735,5727801-5728015,5728108-5728388,5728515-5728659,5729593-5729743,5729962-5732770,5733360-5733582,5734047-5734181,5734493-5734669,5734871-5735003,5735907-5736148,5750668-5752337	read_chain	5716135-5757163	3	41028	0.9405	0.046
MCL51	1	MCL_NC_073242.2_15672349	NC_073242.2	15672349	15682257	15	-	35	15672349-15672476,15672566-15672777,15672871-15673015,15673101-15673272,15674767-15674963,15675087-15675340,15675520-15675677,15675972-15676607,15677364-15677509,15679507-15679667,15679733-15679947,15680040-15680320,15680447-15680591,15681525-15681675,15681894-15682257	read_chain	15670201-15708874	3	38673	0.9524	0.000
MCL51	2	MCL_NC_073242.2_28669518	NC_073242.2	28669518	28786658	19	+	82	28669518-28670727,28690365-28692291,28692510-28692667,28693601-28693745,28693872-28694152,28694243-28694459,28694525-28694685,28696598-28696742,28697466-28698101,28698396-28698553,28698723-28698976,28699100-28699296,28700789-28700960,28701046-28701190,28701284-28701495,28701585-28701712,28707438-28707635,28710325-28710487,28786160-28786658	read_chain	28664820-28712185	3	47365	0.9681	0.094
MCL51	3	MCL_NC_073242.2_30662652	NC_073242.2	30662652	30677596	19	-	71	30662652-30662779,30662869-30663080,30663174-30663318,30663404-30663575,30665069-30665265,30665389-30665642,30665812-30665969,30666264-30666899,30667624-30667768,30670212-30670372,30670438-30670654,30670745-30671025,30671152-30671296,30672230-30672387,30672606-30674946,30675111-30676232,30676697-30676831,30677164-30677340,30677569-30677596	read_chain	30658938-30700025	3	41087	0.9681	0.000
MCL53	0	MCL_NC_073242.2_15539835	NC_073242.2	15539835	15540377	1	-	1	15539835-15540377	gff_fallback	15539835-15540377	3	542	1.0000	0.079
MCL54	0	MCL_NC_073242.2_15592578	NC_073242.2	15592578	15607489	6	-	96	15592578-15594689,15595250-15595377,15596540-15596632,15597341-15597483,15604018-15604326,15607290-15607489	read_chain	15590726-15611174	3	20448	0.9936	0.496
MCL54	1	MCL_NC_073242.2_16280876	NC_073242.2	16280876	16301286	10	-	102	16280876-16281230,16283245-16283303,16285197-16285532,16287425-16287623,16287685-16288423,16289711-16289871,16290060-16290186,16290395-16296521,16297230-16297322,16297671-16301286	read_chain	16282715-16303138	3	20423	0.9936	0.435
MCL54	2	MCL_NC_073242.2_31483138	NC_073242.2	31483138	31520385	12	-	350	31483138-31485964,31490767-31492660,31494538-31494650,31497680-31498009,31498879-31499397,31501838-31501991,31505452-31505525,31507745-31507852,31509654-31509755,31513015-31513061,31515923-31516013,31520112-31520385	read_chain	31481286-31501703	3	20417	0.9926	0.306
MCL54	3	MCL_NC_073242.2_30619077	NC_073242.2	30619077	30623116	2	+	205	30619077-30621898,30623024-30623116	read_chain	30617226-30623810	3	6584	0.9887	0.486
MCL55	0	MCL_NC_073242.2_18466952	NC_073242.2	18466952	18467177	1	-	3	18466952-18467177	read_chain	18464629-18472691	3	8062	1.0000	0.000
MCL58	0	MCL_NC_073242.2_30229082	NC_073242.2	30229082	30239471	3	+	310	30229082-30231241,30231588-30231913,30238961-30239471	read_chain	30263304-30352122	2	88818	0.9543	0.257
MCL58	1	MCL_NC_073242.2_35268912	NC_073242.2	35268912	35356971	15	-	46	35268912-35268989,35270709-35270880,35272465-35272618,35273436-35273550,35276661-35276757,35284381-35284525,35288898-35288997,35291835-35291899,35295479-35295572,35299719-35299822,35312061-35312089,35337062-35337219,35351684-35352046,35355181-35355313,35356211-35356971	read_chain	35266404-35357739	2	91335	0.9989	0.030
MCL58	2	MCL_NC_073242.2_35597300	NC_073242.2	35597300	35683560	14	-	35	35597300-35597471,35599057-35599210,35600024-35600138,35603249-35603345,35610965-35611109,35615481-35615580,35618418-35618482,35622058-35622151,35626298-35626401,35638639-35638667,35663635-35663792,35678273-35678635,35681770-35681902,35682800-35683560	read_chain	35596010-35684328	2	88318	0.9989	0.000
MCL61	0	MCL_NC_073242.2_67519489	NC_073242.2	67519489	67556277	25	-	1	67519489-67520108,67521923-67522048,67522145-67522306,67522453-67522531,67523630-67523769,67530969-67531200,67531304-67531501,67531761-67531909,67532724-67532909,67535644-67535824,67536532-67536725,67538057-67538245,67544550-67544742,67545444-67545596,67545713-67545860,67545939-67546109,67546642-67546778,67549439-67549633,67549698-67549853,67549960-67550093,67550366-67550577,67553345-67553496,67554489-67554593,67554977-67555148,67556216-67556277	gff_fallback	67519489-67556277	3	36788	0.9993	0.014
MCL61	1	MCL_NC_073242.2_68771161	NC_073242.2	68771161	68806675	25	+	1	68771161-68771222,68772290-68772461,68772845-68772949,68773942-68774093,68776862-68776892,68776894-68777073,68777346-68777479,68777586-68777741,68777806-68778000,68780658-68780794,68781327-68781497,68781576-68781723,68781840-68781992,68782694-68782886,68789185-68789373,68790867-68791060,68791768-68791948,68794664-68794849,68795664-68795812,68796072-68796269,68796373-68796604,68803807-68803946,68805045-68805123,68805270-68805431,68805528-68806675	gff_fallback	68771161-68806675	3	35514	0.9900	0.171
MCL62	0	MCL_NC_073242.2_68760372	NC_073242.2	68760372	68772400	7	+	1	68760372-68761482,68766070-68766392,68766541-68766671,68767117-68767227,68767740-68767912,68768935-68769110,68772290-68772400	gff_fallback	68760372-68772400	3	12028	0.9987	0.279
MCL65	0	MCL_NC_073244.2_29970259	NC_073244.2	29970259	30005975	4	-	85	29970259-29972056,29980579-29980675,29981495-29981622,30005809-30005975	read_chain	NA	0	0	0.8805	0.000
MCL65	1	MCL_NC_073244.2_28029943	NC_073244.2	28029943	28030967	2	-	4	28029943-28030039,28030840-28030967	read_chain	NA	1	0	0.9682	0.000
MCL67	0	MCL_NC_073242.2_84834170	NC_073242.2	84834170	84870755	14	+	66	84834170-84834311,84838281-84838489,84840979-84841124,84843184-84843318,84846373-84846527,84848161-84848269,84851683-84851788,84854654-84854693,84858758-84858899,84860788-84860869,84861131-84861279,84867407-84867539,84869993-84870066,84870362-84870755	read_chain	84833963-84870758	3	36795	0.9157	0.000
MCL67	1	MCL_NC_073242.2_84922515	NC_073242.2	84922515	84952544	14	-	117	84922515-84922893,84923189-84923262,84925321-84925453,84929856-84930004,84930266-84930347,84932260-84932401,84936257-84936296,84938870-84938975,84939707-84939815,84940710-84940864,84942893-84943027,84945490-84945635,84948103-84948308,84952310-84952544	read_chain	84922512-84952604	3	30092	0.9267	0.000
MCL68	0	MCL_NC_073242.2_101523362	NC_073242.2	101523362	101524193	2	-	4	101523362-101523397,101523899-101524193	read_chain	101523244-101528070	3	4826	0.9413	0.894
MCL68	1	MCL_NC_073242.2_101542865	NC_073242.2	101542865	101544028	1	-	3	101542865-101544028	read_chain	101530133-101550687	3	20554	0.8934	0.105
MCL68	2	MCL_NC_073242.2_101558916	NC_073242.2	101558916	101562553	4	+	2	101558916-101559118,101559439-101559541,101560302-101560377,101561609-101562553	gff_fallback	101558916-101562553	3	3637	0.9430	0.000
MCL69	0	MCL_NC_073244.2_48384758	NC_073244.2	48384758	48415506	7	+	38	48384758-48385107,48391605-48391727,48397023-48397077,48402148-48402275,48402578-48402674,48409234-48410685,48414871-48415506	read_chain	48390712-48415507	1	24795	0.9952	0.061
MCL69	1	MCL_NC_073244.2_48772797	NC_073244.2	48772797	48792019	5	-	1	48772797-48779073,48785641-48785737,48786040-48786167,48790905-48790986,48791239-48792019	gff_fallback	48772797-48792019	1	19222	0.9952	0.352
MCL71	0	MCL_NC_073244.2_54899001	NC_073244.2	54899001	54901163	2	+	11	54899001-54899487,54900661-54901163	read_chain	54888800-54906090	3	17290	1.0000	0.772
MCL71	1	MCL_NC_073244.2_54874404	NC_073244.2	54874404	54874590	1	+	15	54874404-54874590	read_chain	54873885-54884485	2	10600	0.9464	0.000
MCL75	0	MCL_NC_073241.2_39617911	NC_073241.2	39617911	39625845	3	+	1	39617911-39618052,39623427-39623595,39625734-39625845	gff_fallback	39617911-39625845	1	7934	0.9785	0.000
MCL75	1	MCL_NC_073241.2_39626039	NC_073241.2	39626039	39634514	2	+	1	39626039-39626159,39633091-39634514	gff_fallback	39626039-39634514	1	8475	0.9568	0.278
MCL76	0	MCL_NC_073241.2_50782400	NC_073241.2	50782400	50852903	13	-	185	50782400-50782510,50783338-50784784,50786787-50786975,50790362-50790506,50791945-50792035,50812416-50812548,50815761-50815876,50817716-50817777,50819553-50819668,50824893-50827010,50827250-50827353,50835866-50835996,50852338-50852903	read_chain	NA	0	0	1.0000	0.004
MCL78	0	MCL_NC_073241.2_64916030	NC_073241.2	64916030	64943707	7	+	181	64916030-64916201,64918181-64918299,64920022-64920203,64921190-64921330,64931973-64932072,64932588-64932723,64938701-64943707	read_chain	NA	0	0	0.9954	0.377
MCL79	0	MCL_NC_073241.2_66328148	NC_073241.2	66328148	66329292	2	+	4	66328148-66328370,66328667-66329292	read_chain	66327566-66329324	2	1758	0.9206	0.000
MCL83	0	MCL_NC_073242.2_6697076	NC_073242.2	6697076	6702267	4	-	30	6697076-6699286,6699400-6699582,6701262-6701355,6702058-6702267	read_chain	6697806-6703351	1	5545	0.9055	0.429
MCL83	1	MCL_NC_073242.2_6717937	NC_073242.2	6717937	6722458	3	-	1	6717937-6720836,6721082-6721677,6721856-6722458	gff_fallback	6717937-6722458	1	4521	0.9055	0.172
MCL85	0	MCL_NC_073242.2_14983977	NC_073242.2	14983977	14990322	2	+	9	14983977-14984312,14989200-14990322	read_chain	NA	0	0	1.0000	0.000
MCL86	0	MCL_NC_073242.2_15316067	NC_073242.2	15316067	15380145	12	-	737	15316067-15316822,15321144-15321225,15324833-15324943,15325279-15325422,15328313-15329106,15335177-15335378,15337506-15337619,15358808-15358902,15367878-15368008,15371218-15371316,15373259-15373476,15379707-15380145	read_chain	15316067-15380290	2	64223	0.9890	0.000
MCL86	1	MCL_NC_073242.2_28555687	NC_073242.2	28555687	28614557	10	+	166	28555687-28556119,28562360-28562577,28564519-28564617,28567804-28567934,28576890-28576984,28600381-28600582,28606623-28607416,28610276-28610419,28610755-28610865,28614476-28614557	read_chain	28555528-28619635	2	64107	0.9890	0.000
MCL86	2	MCL_NC_073242.2_35753940	NC_073242.2	35753940	35777417	5	-	106	35753940-35754891,35756034-35756128,35768505-35768598,35770540-35770757,35776993-35777417	read_chain	35753940-35777518	2	23578	0.9828	0.233
MCL87	0	MCL_NC_073242.2_28520980	NC_073242.2	28520980	28548016	18	+	1	28520980-28521160,28521378-28521459,28522904-28522938,28523398-28523682,28526936-28527141,28528833-28528898,28529423-28529610,28531053-28531215,28532949-28533146,28533481-28533582,28534971-28535153,28535882-28535959,28536587-28536721,28537119-28537225,28540085-28540194,28542238-28542372,28545777-28545941,28547102-28548016	gff_fallback	28520980-28548016	2	27036	0.9892	0.000
MCL87	1	MCL_NC_073242.2_35785098	NC_073242.2	35785098	35832731	23	-	1021	35785098-35786012,35787174-35787338,35790749-35790883,35792927-35793036,35795881-35795987,35796385-35796519,35797146-35797223,35797952-35798134,35799501-35799602,35799938-35800135,35801871-35802033,35803717-35803904,35804430-35804495,35806176-35806381,35809635-35809919,35810379-35810413,35811719-35811758,35811851-35811932,35812150-35812309,35814562-35814760,35816806-35816846,35817716-35817818,35832560-35832731	read_chain	35785098-35821367	2	36269	0.9784	0.000
MCL88	0	MCL_NC_073242.2_15726063	NC_073242.2	15726063	15787981	33	-	48	15726063-15726706,15727129-15727222,15733077-15733197,15735372-15735474,15737751-15737862,15739374-15739458,15740366-15740508,15741908-15742036,15743219-15743333,15745266-15745393,15745538-15745698,15746618-15746701,15746786-15747005,15749867-15749963,15750511-15750575,15753497-15753640,15755493-15755630,15757032-15757164,15757461-15757603,15759000-15759175,15764539-15764690,15764873-15764979,15768174-15768264,15768596-15768734,15769621-15769774,15773232-15773305,15775525-15775632,15777430-15777531,15779141-15779252,15780793-15780839,15783705-15783795,15784679-15785572,15787871-15787981	read_chain	15726062-15788084	2	62022	0.9907	0.102
