family_id	copy_idx	tid	chrom	start	end	n_exon	strand	n_reads	exons	source	core_hull	sd_depth	core_bp	nearest_ident	rep_frac
MCL274	3	MCL_NC_073242.2_22085057	NC_073242.2	22085057	22097722	10	+	17	22085057-22085253,22085640-22085833,22086001-22086166,22087267-22087894,22089914-22090057,22090205-22090383,22093266-22093376,22094356-22094504,22094878-22095036,22095765-22097722	read_chain	22085009-22107306	4	12298	0.9908	0.270
MCL274	4	MCL_NC_073242.2_99251820	NC_073242.2	99251820	99257836	10	-	12	99251820-99251975,99253072-99253237,99253405-99253602,99253991-99254191,99255098-99255196,99255815-99255917,99256006-99256094,99256564-99256683,99257392-99257551,99257705-99257836	read_chain	99251816-99258534	5	6718	0.9978	0.047
MCL274	5	MCL_NC_073242.2_104854585	NC_073242.2	104854585	104857422	5	+	5	104854585-104854785,104855174-104855371,104855539-104855704,104856801-104856956,104857064-104857422	read_chain	104853764-104870515	5	16751	0.9978	0.000
MCL275	0	MCL_NC_073242.2_103894167	NC_073242.2	103894167	103940049	12	+	2	103894167-103894302,103914737-103914811,103915322-103915387,103918744-103918850,103921168-103921315,103923396-103923586,103926692-103926771,103933143-103933228,103934136-103934185,103934337-103934439,103935872-103935998,103939969-103940049	gff_fallback	103905837-103935439	4	29602	0.9871	0.000
MCL275	1	MCL_NC_073242.2_29484610	NC_073242.2	29484610	29537167	23	+	258	29484610-29485093,29497247-29497321,29497834-29497900,29501251-29501332,29503662-29503809,29505869-29506059,29508249-29508318,29509151-29509230,29515580-29515665,29516565-29516614,29516766-29516868,29518297-29518423,29522182-29522233,29526120-29526184,29528347-29528436,29529420-29529526,29531185-29531357,29532318-29532437,29532750-29532872,29533758-29533851,29533929-29534026,29534928-29535033,29535495-29537167	read_chain	29489865-29517862	4	27997	0.9689	0.000
MCL275	2	MCL_NC_073242.2_99326158	NC_073242.2	99326158	99382147	7	+	16	99326158-99326232,99338088-99338195,99338262-99338381,99340002-99340178,99340501-99340591,99341068-99341117,99381871-99382147	read_chain	99326158-99382147	4	55989	0.9871	0.000
MCL275	3	MCL_NC_073242.2_104161714	NC_073242.2	104161714	104219107	15	+	2	104161714-104162572,104185482-104185668,104199349-104199453,104199707-104199810,104199890-104200858,104201297-104201384,104201914-104202071,104203997-104204352,104204827-104204917,104205242-104205418,104206861-104206980,104207047-104207154,104209264-104209387,104216929-104216981,104219033-104219107	gff_fallback	104161714-104219107	4	57393	0.9815	0.015
MCL275	4	MCL_NC_073242.2_104723482	NC_073242.2	104723482	104781487	15	+	4	104723482-104724340,104747863-104748049,104761894-104761998,104762252-104762355,104763186-104763261,104763698-104763785,104764323-104764480,104766581-104766630,104767105-104767195,104767557-104767733,104769229-104769348,104769415-104769522,104771645-104771768,104779309-104779457,104781413-104781487	gff_fallback	104723482-104781487	4	58005	0.9820	0.060
MCL275	5	MCL_NC_073248.2_7003703	NC_073248.2	7003703	7056843	14	-	1	7003703-7004257,7009202-7009309,7009376-7009495,7011472-7011648,7012491-7012581,7013043-7013092,7015018-7015175,7015656-7015743,7016182-7016257,7016685-7016788,7017041-7017145,7031576-7031762,7042532-7043143,7055977-7056843	gff_fallback	7005851-7056843	3	50992	0.8927	0.000
MCL276	0	MCL_NC_073247.2_163590518	NC_073247.2	163590518	163600783	3	+	237	163590518-163590611,163599068-163599140,163599215-163600783	read_chain	163598221-163600784	4	2563	0.8399	0.000
MCL276	1	MCL_NC_073247.2_164381244	NC_073247.2	164381244	164384845	3	+	65	164381244-164381332,164383124-164383190,164383270-164384845	read_chain	164381205-164384846	4	3641	1.0000	0.000
MCL276	2	MCL_NC_073247.2_164397083	NC_073247.2	164397083	164401094	3	+	12	164397083-164397164,164399379-164399445,164399525-164401094	read_chain	164397066-164401096	5	4030	1.0000	0.000
MCL276	3	MCL_NC_073247.2_164407412	NC_073247.2	164407412	164411338	2	-	23	164407412-164409029,164411257-164411338	read_chain	164405218-164411360	6	6142	0.8903	0.000
MCL276	4	MCL_NC_073247.2_164426195	NC_073247.2	164426195	164430205	3	-	16	164426195-164427764,164427844-164427910,164430125-164430205	read_chain	164426195-164430223	6	4028	1.0000	0.000
MCL276	5	MCL_NC_073247.2_164442448	NC_073247.2	164442448	164446071	3	-	58	164442448-164444023,164444103-164444169,164445961-164446071	read_chain	164442447-164446088	6	3641	1.0000	0.000
MCL276	6	MCL_NC_073247.2_164861290	NC_073247.2	164861290	164865952	3	+	61	164861290-164861381,164864223-164864296,164864371-164865952	read_chain	164863345-164865952	5	2607	0.8399	0.000
MCL278	0	MCL_NC_073227.2_139529034	NC_073227.2	139529034	139529997	1	-	2	139529034-139529997	gff_fallback	139529034-139529997	4	963	0.9346	0.000
MCL278	1	MCL_NC_073230.2_63887034	NC_073230.2	63887034	63888959	4	-	1	63887034-63887089,63887179-63887597,63887599-63887902,63887904-63888959	gff_fallback	63887034-63888959	4	1925	0.9460	0.000
MCL280	0	MCL_NC_073224.2_150889466	NC_073224.2	150889466	150903111	4	-	1	150889466-150892314,150900499-150900636,150902037-150902098,150903016-150903111	gff_fallback	NA	0	0	0.8467	0.948
MCL280	1	MCL_NC_073227.2_63807776	NC_073227.2	63807776	63863135	3	+	1	63807776-63807875,63859078-63859272,63862865-63863135	gff_fallback	NA	0	0	0.8442	0.813
MCL280	2	MCL_NC_073228.2_149569851	NC_073228.2	149569851	149701729	10	-	31	149569851-149570172,149622339-149623697,149624996-149625177,149625205-149626493,149630897-149630967,149662882-149662988,149684324-149684485,149686373-149686447,149689456-149689514,149701540-149701729	read_chain	NA	0	0	0.8811	0.305
MCL280	3	MCL_NC_073247.2_148644689	NC_073247.2	148644689	148740301	6	+	8	148644689-148645042,148678650-148678730,148712659-148712808,148717758-148717863,148720933-148721011,148740094-148740301	read_chain	NA	0	0	0.8618	0.405
MCL280	4	MCL_NC_073227.2_22700212	NC_073227.2	22700212	22973264	4	-	1	22700212-22702324,22705121-22705233,22915205-22915244,22973159-22973264	gff_fallback	NA	0	0	0.8232	0.939
MCL280	5	MCL_NC_073247.2_119718117	NC_073247.2	119718117	119779559	9	+	18	119718117-119718164,119720255-119720319,119720813-119720941,119754162-119754207,119756713-119758372,119759929-119760019,119767403-119767574,119774475-119774597,119778585-119779559	read_chain	NA	0	0	0.8811	0.318
MCL281	0	MCL_NC_073228.2_10434486	NC_073228.2	10434486	10437385	6	+	1657	10434486-10434621,10434993-10435122,10435211-10435451,10435727-10436166,10436245-10436427,10436522-10437385	read_chain	10434993-10437117	2	2124	0.7904	0.000
MCL281	1	MCL_NC_073224.2_136312931	NC_073224.2	136312931	136319105	9	-	8	136312931-136313031,136313125-136313248,136314058-136314192,136314924-136315155,136315604-136315802,136316608-136316755,136317102-136317316,136317806-136317842,136317891-136319105	read_chain	136317482-136318054	2	572	0.9212	0.020
MCL283	0	MCL_NC_073237.2_133664919	NC_073237.2	133664919	133667381	4	+	144	133664919-133665088,133665391-133665500,133665581-133665692,133666169-133667381	read_chain	133666167-133667214	4	1047	0.8911	0.000
MCL283	1	MCL_NC_073229.2_20766733	NC_073229.2	20766733	20770654	4	-	12	20766733-20767987,20768686-20768797,20769105-20769214,20770486-20770654	read_chain	20766927-20767996	5	1069	0.9963	0.000
MCL283	2	MCL_NC_073244.2_12297093	NC_073244.2	12297093	12298151	1	-	1	12297093-12298151	gff_fallback	12297093-12298153	4	1060	0.9285	0.000
MCL284	0	MCL_NC_073228.2_64851995	NC_073228.2	64851995	64860099	3	+	12	64851995-64852088,64856057-64856746,64857321-64860099	read_chain	64851631-64857823	4	6192	0.9397	1.000
MCL284	1	MCL_NC_073231.2_11528171	NC_073231.2	11528171	11530086	3	+	1	11528171-11529396,11529501-11529590,11529972-11530086	gff_fallback	11528171-11530086	4	1915	0.9293	1.000
MCL284	2	MCL_NC_073231.2_34963732	NC_073231.2	34963732	35002448	10	+	5	34963732-34963822,34966021-34966863,34980382-34980515,34987435-34987558,34989077-34989148,34990704-34990827,34992809-34992932,34995891-34995933,34998281-34998356,35001677-35002448	read_chain	34963521-34968169	5	4648	0.9397	0.389
MCL286	0	MCL_NC_073228.2_154799845	NC_073228.2	154799845	154831342	6	+	2	154799845-154800024,154802823-154802947,154808341-154809129,154813956-154814073,154828339-154828417,154831193-154831342	gff_fallback	NA	2	0	0.8500	0.787
MCL286	1	MCL_NC_073229.2_71359368	NC_073229.2	71359368	71360586	1	-	3	71359368-71360586	read_chain	NA	1	0	0.8534	1.000
MCL286	2	MCL_NC_073243.2_86727159	NC_073243.2	86727159	86738204	3	+	3	86727159-86727189,86732102-86732142,86738043-86738204	read_chain	NA	0	0	0.8444	1.000
MCL286	3	MCL_NC_086017.1_126019537	NC_086017.1	126019537	126068720	3	+	5	126019537-126019654,126065837-126065959,126066888-126068720	read_chain	126064352-126067091	3	2739	0.8319	0.686
MCL287	0	MCL_NC_073229.2_155339562	NC_073229.2	155339562	155491788	9	+	182	155339562-155339822,155341191-155341267,155348694-155348826,155363468-155363608,155372017-155372154,155376372-155376533,155406748-155406861,155426991-155427139,155489780-155491788	read_chain	NA	0	0	0.9348	0.024
MCL287	1	MCL_NC_073241.2_43348373	NC_073241.2	43348373	43532339	18	-	111	43348373-43352001,43355008-43355073,43367390-43367515,43369123-43369180,43373480-43373594,43373940-43374138,43376792-43376875,43381737-43381900,43387780-43387858,43390166-43390258,43390366-43390532,43393207-43393350,43395687-43395772,43404013-43404103,43412752-43412845,43426409-43426627,43436773-43436976,43532070-43532339	read_chain	NA	0	0	0.9256	0.009
MCL287	2	MCL_NC_073231.2_39477446	NC_073231.2	39477446	39726262	10	+	61	39477446-39477622,39529222-39529464,39663734-39663838,39669383-39669616,39686202-39686303,39689639-39689907,39695036-39695141,39711556-39711651,39713223-39719282,39719994-39726262	read_chain	NA	0	0	0.9348	0.045
MCL288	0	MCL_NC_073239.2_34885160	NC_073239.2	34885160	34886475	1	-	1	34885160-34886475	gff_fallback	34885160-34886475	5	1315	0.9052	0.000
MCL289	0	MCL_NC_073224.2_116621117	NC_073224.2	116621117	116624044	1	+	8	116621117-116624044	read_chain	116621223-116623007	4	1784	0.8273	0.000
MCL289	1	MCL_NC_086018.1_18123308	NC_086018.1	18123308	18133662	4	+	2	18123308-18123363,18124789-18124885,18126726-18126887,18131651-18133662	gff_fallback	18125967-18133662	4	7695	0.8681	0.043
MCL290	0	MCL_NC_073232.2_14735516	NC_073232.2	14735516	14736368	2	+	1	14735516-14735597,14735668-14736368	gff_fallback	14735516-14736368	5	852	0.8773	0.000
MCL290	1	MCL_NC_073232.2_52607930	NC_073232.2	52607930	52629854	4	-	116	52607930-52609440,52610760-52610801,52616741-52616826,52629592-52629854	read_chain	52607930-52609442	5	1512	0.9882	0.000
MCL291	0	MCL_NC_073240.2_90452314	NC_073240.2	90452314	90452582	1	-	2	90452314-90452582	gff_fallback	90446338-90452582	5	6244	0.8320	1.000
MCL291	1	MCL_NC_073242.2_14047649	NC_073242.2	14047649	14049287	1	+	2	14047649-14049287	gff_fallback	14047649-14053911	5	6262	0.8884	0.994
MCL293	0	MCL_NC_073224.2_197241394	NC_073224.2	197241394	197261422	8	-	113	197241394-197241763,197242694-197242960,197246485-197246568,197246804-197247107,197247460-197247550,197250222-197250256,197260371-197260435,197261117-197261422	read_chain	197241394-197247554	5	6160	0.9780	0.000
MCL293	1	MCL_NC_073239.2_82909397	NC_073239.2	82909397	82910485	1	-	1	82909397-82910485	gff_fallback	82909397-82910485	5	1088	0.9559	0.000
MCL294	0	MCL_NC_073224.2_214517400	NC_073224.2	214517400	214518669	1	-	5	214517400-214518669	read_chain	214517400-214518669	5	1269	0.9642	0.000
MCL294	1	MCL_NC_073233.2_119992853	NC_073233.2	119992853	120001751	4	+	105	119992853-119992950,119993847-119993964,119994839-119994984,120000782-120001751	read_chain	119993845-120001754	5	2113	0.9642	0.000
MCL294	2	MCL_NC_073241.2_38154795	NC_073241.2	38154795	38155419	2	+	1	38154795-38154815,38154886-38155419	gff_fallback	38154882-38155419	5	537	0.9115	0.000
MCL295	0	MCL_NC_073229.2_52320867	NC_073229.2	52320867	52321738	1	-	1	52320867-52321738	gff_fallback	NA	0	0	0.9204	0.126
MCL296	0	MCL_NC_073231.2_16317102	NC_073231.2	16317102	16327393	5	+	1	16317102-16317231,16323907-16324034,16324806-16324902,16325438-16325521,16326584-16327393	gff_fallback	16317102-16327393	5	10291	0.9626	0.000
MCL296	1	MCL_NC_073233.2_79697170	NC_073233.2	79697170	79705856	7	-	1	79697170-79697710,79697711-79697756,79698814-79698897,79699432-79699528,79700299-79700426,79702119-79702202,79705828-79705856	gff_fallback	79697170-79705856	5	8686	0.9640	0.000
MCL296	2	MCL_NC_073234.2_23817015	NC_073234.2	23817015	23827784	7	+	3	23817015-23817063,23818089-23818134,23822165-23822248,23823941-23824065,23824839-23824935,23825471-23825554,23826861-23827784	read_chain	23812047-23829654	5	17607	0.9654	0.034
MCL297	0	MCL_NC_073244.2_30090684	NC_073244.2	30090684	30219823	6	+	13	30090684-30090815,30146135-30146249,30147034-30147130,30168884-30170724,30213730-30213870,30217448-30219823	read_chain	30119503-30186426	5	55025	0.8432	0.535
MCL297	1	MCL_NC_073244.2_29681531	NC_073244.2	29681531	29814839	7	-	70	29681531-29682070,29682346-29685832,29696920-29697016,29697811-29697938,29718486-29718672,29813489-29813518,29814098-29814839	read_chain	29675480-29814839	4	42394	0.9565	0.051
MCL297	2	MCL_NC_073244.2_30438409	NC_073244.2	30438409	30483554	4	+	54	30438409-30438574,30457155-30457282,30457763-30457859,30479955-30483554	read_chain	30437573-30483554	5	44546	0.8431	0.048
MCL297	3	MCL_NC_073244.2_29815022	NC_073244.2	29815022	29835112	5	-	10	29815022-29816139,29817922-29818998,29827738-29827813,29828320-29828447,29834655-29835112	read_chain	29815022-29835412	5	16828	0.8431	0.369
MCL297	4	MCL_NC_073244.2_30263711	NC_073244.2	30263711	30269462	3	+	4	30263711-30263823,30268752-30268879,30269387-30269462	read_chain	30263691-30284612	5	20058	0.8432	0.000
MCL299	0	MCL_NC_073227.2_212285016	NC_073227.2	212285016	212300826	9	-	9	212285016-212286381,212286547-212286631,212286961-212287059,212287406-212287518,212290454-212290546,212293841-212293921,212295122-212295152,212299372-212299536,212300611-212300826	read_chain	212285013-212300835	5	15822	0.9902	0.130
MCL299	1	MCL_NC_073231.2_151170137	NC_073231.2	151170137	151185962	10	-	13	151170137-151171499,151171665-151171749,151172079-151172177,151172524-151172636,151178070-151178150,151178978-151179058,151180259-151180289,151184513-151184677,151185287-151185371,151185826-151185962	read_chain	151170134-151186001	5	15867	0.9987	0.129
MCL299	2	MCL_NC_073235.2_15131705	NC_073235.2	15131705	15147530	10	+	11	15131705-15132081,15132289-15132444,15132983-15133147,15137360-15137390,15138591-15138671,15139498-15139578,15145028-15145140,15145487-15145585,15145915-15145999,15146165-15147530	read_chain	15131652-15147533	5	15881	0.9913	0.114
MCL299	3	MCL_NC_073236.2_140592916	NC_073236.2	140592916	140608774	11	-	1	140592916-140594285,140594451-140594535,140594865-140594963,140595310-140595422,140600856-140600936,140601764-140601844,140603026-140603075,140607300-140608158,140608366-140608485,140608503-140608522,140608613-140608774	gff_fallback	140592916-140608774	5	15858	0.9987	0.096
MCL299	4	MCL_NC_073247.2_167707352	NC_073247.2	167707352	167723173	8	-	23	167707352-167708718,167708884-167708968,167709298-167709396,167709743-167709855,167716208-167716288,167717489-167717519,167721697-167721857,167723010-167723173	read_chain	167707349-167723194	5	15845	0.9913	0.139
MCL299	5	MCL_NC_086018.1_48818439	NC_086018.1	48818439	48831963	11	-	17	48818439-48818874,48819040-48819124,48819454-48819552,48819898-48820010,48825425-48825505,48826332-48826412,48827614-48827644,48828917-48829023,48830502-48830666,48831353-48831360,48831815-48831963	read_chain	48818439-48832011	5	13572	0.9807	0.000
MCL300	0	MCL_NC_073229.2_86563720	NC_073229.2	86563720	87021944	13	-	26	86563720-86564100,86572962-86573102,86582375-86582535,86613376-86613491,86631439-86631567,86634137-86634331,86718785-86718899,86722833-86723778,86724029-86724164,86765207-86765314,86867668-86867783,87014665-87014760,87021217-87021944	read_chain	86561260-87021944	5	460684	0.9851	0.136
MCL300	1	MCL_NC_073229.2_87861235	NC_073229.2	87861235	88161907	10	+	2	87861235-87861350,88005593-88005728,88005979-88006924,88010890-88011004,88090201-88090395,88092962-88093090,88111387-88111502,88143205-88143365,88152626-88152766,88161593-88161907	gff_fallback	87861235-88161907	4	300672	0.9855	0.089
MCL300	2	MCL_NC_073229.2_89464458	NC_073229.2	89464458	89620239	7	-	7	89464458-89464832,89473677-89473817,89483055-89483215,89513998-89514114,89532400-89532528,89535095-89535289,89620125-89620239	read_chain	89464458-89646506	4	182048	0.9855	0.033
MCL300	3	MCL_NC_073229.2_87717085	NC_073229.2	87717085	87839952	4	+	2	87717085-87717229,87717769-87717864,87727100-87727216,87839710-87839952	gff_fallback	87717085-87839952	3	122867	0.9832	0.390
MCL300	4	MCL_NC_073229.2_89755684	NC_073229.2	89755684	89755799	1	-	4	89755684-89755799	read_chain	89755684-89908995	3	153311	0.9851	0.000
MCL301	0	MCL_NC_073230.2_65009872	NC_073230.2	65009872	65012140	3	-	3	65009872-65010057,65011542-65011781,65011996-65012140	read_chain	65008578-65011642	4	3064	0.8352	0.000
MCL301	1	MCL_NC_073230.2_65032949	NC_073230.2	65032949	65033006	1	-	3	65032949-65033006	read_chain	65032091-65034278	4	2187	0.8649	0.000
MCL301	2	MCL_NC_073230.2_75141477	NC_073230.2	75141477	75163014	12	-	146	75141477-75141853,75145071-75145207,75148474-75148651,75151027-75151112,75155044-75155191,75155275-75155454,75155668-75155821,75156762-75156950,75160154-75160297,75160504-75160689,75161001-75161187,75162757-75163014	read_chain	75157304-75162351	4	5047	0.8445	0.000
MCL302	0	MCL_NC_073228.2_82220339	NC_073228.2	82220339	82221039	1	-	1	82220339-82221039	gff_fallback	NA	1	0	0.8929	0.000
MCL302	1	MCL_NC_073229.2_46516168	NC_073229.2	46516168	46516768	1	-	3	46516168-46516768	read_chain	NA	0	0	0.8433	0.000
MCL303	0	MCL_NC_073233.2_138230768	NC_073233.2	138230768	138232780	1	+	1	138230768-138232780	gff_fallback	138230768-138232780	5	2012	0.8994	0.000
MCL304	0	MCL_NC_073228.2_179898712	NC_073228.2	179898712	179943178	24	+	27	179898712-179898774,179910348-179910407,179911275-179911300,179914106-179914186,179914655-179914680,179917735-179917806,179918265-179918290,179919397-179919468,179919930-179919955,179921960-179922031,179922467-179922498,179924125-179924196,179924656-179924681,179926970-179927041,179927472-179927503,179931683-179931721,179932141-179932209,179932297-179932403,179934043-179934693,179937988-179938143,179939295-179939429,179941998-179942122,179942264-179942434,179943029-179943178	read_chain	179900325-179940380	4	40055	1.0000	0.130
MCL304	1	MCL_NC_073228.2_181632939	NC_073228.2	181632939	181676482	12	+	4	181632939-181633030,181635452-181635508,181658905-181658964,181662686-181662757,181663227-181663252,181666302-181666373,181668851-181668922,181669354-181669385,181673588-181673626,181674046-181674114,181674202-181674308,181676026-181676482	read_chain	181646191-181676482	4	30291	0.9624	0.269
MCL304	2	MCL_NC_073228.2_182513643	NC_073228.2	182513643	182573435	27	-	34	182513643-182513792,182514392-182514562,182514704-182514828,182516577-182516647,182517399-182517533,182518686-182518841,182522138-182522788,182524396-182524502,182524590-182524658,182525078-182525116,182529301-182529332,182529765-182529836,182532121-182532146,182532606-182532677,182534300-182534331,182534767-182534838,182536844-182536869,182537331-182537402,182538509-182538534,182538993-182539064,182542120-182542145,182542615-182542695,182545501-182545526,182546416-182546475,182570063-182570119,182572782-182572915,182573352-182573435	read_chain	182513643-182573435	5	47893	0.9879	0.116
MCL304	3	MCL_NC_073228.2_182587557	NC_073228.2	182587557	182620612	24	+	19	182587557-182587618,182591339-182591419,182591889-182591914,182594970-182595041,182595500-182595525,182596632-182596703,182597165-182597190,182599194-182599265,182599701-182599732,182601355-182601426,182601886-182601911,182604196-182604267,182604694-182604725,182608913-182608951,182609371-182609439,182609527-182609633,182611457-182612108,182615399-182615554,182615669-182615855,182616707-182616841,182617607-182617677,182619426-182619550,182619692-182619862,182620463-182620612	read_chain	182582936-182620612	5	37676	0.9860	0.175
MCL305	0	MCL_NC_073229.2_43936244	NC_073229.2	43936244	43936733	1	+	1	43936244-43936733	gff_fallback	NA	1	0	0.9256	0.000
MCL305	1	MCL_NC_073229.2_43950544	NC_073229.2	43950544	43950601	1	-	3	43950544-43950601	read_chain	NA	2	0	0.9346	0.000
MCL305	2	MCL_NC_073229.2_44735590	NC_073229.2	44735590	44735662	1	-	3	44735590-44735662	read_chain	NA	1	0	0.9243	0.000
MCL305	3	MCL_NC_073229.2_44741351	NC_073229.2	44741351	44749945	2	-	26	44741351-44741741,44749498-44749945	read_chain	NA	2	0	0.9410	0.466
MCL307	0	MCL_NC_073229.2_136571369	NC_073229.2	136571369	136573391	2	-	2	136571369-136573225,136573263-136573391	gff_fallback	136571369-136573391	3	2022	0.9837	0.000
MCL307	1	MCL_NC_073238.2_30115746	NC_073238.2	30115746	30119559	3	+	1	30115746-30116115,30116117-30116648,30116650-30119559	gff_fallback	30115729-30119559	3	3830	0.9937	0.000
MCL307	2	MCL_NC_073238.2_32497176	NC_073238.2	32497176	32502476	4	+	1	32497176-32497237,32498149-32498518,32498520-32499051,32499053-32502476	gff_fallback	32498132-32501961	3	3829	0.9938	0.028
MCL307	3	MCL_NC_073238.2_33279778	NC_073238.2	33279778	33296248	3	-	4	33279778-33284279,33294886-33295040,33296154-33296248	read_chain	33280286-33284135	5	3849	0.9938	0.024
MCL307	4	MCL_NC_073244.2_10582281	NC_073244.2	10582281	10586157	1	+	109	10582281-10586157	read_chain	10582301-10586165	5	3864	0.9348	0.000
MCL309	0	MCL_NC_073230.2_34465639	NC_073230.2	34465639	34466824	3	+	2	34465639-34465757,34465759-34465914,34466353-34466824	gff_fallback	34465639-34466824	5	1185	0.9318	0.047
MCL309	1	MCL_NC_073244.2_65372884	NC_073244.2	65372884	65373054	1	+	14	65372884-65373054	read_chain	65372884-65373685	5	801	0.9729	0.000
MCL309	2	MCL_NC_073244.2_65410292	NC_073244.2	65410292	65411691	1	+	1	65410292-65411691	gff_fallback	65410578-65411688	5	1110	0.9729	0.180
MCL310	0	MCL_NC_073230.2_65294576	NC_073230.2	65294576	65318163	4	+	2	65294576-65294727,65307084-65307211,65307697-65307793,65313335-65318163	gff_fallback	65294576-65318163	5	23587	0.8140	0.255
MCL310	1	MCL_NC_073230.2_72803070	NC_073230.2	72803070	72817795	5	-	3	72803070-72803796,72804975-72806538,72811402-72811498,72811975-72812102,72817648-72817795	read_chain	72803066-72817799	5	14733	0.9997	0.023
MCL310	2	MCL_NC_073230.2_73468546	NC_073230.2	73468546	73479056	3	+	3	73468546-73468673,73469158-73469254,73477936-73479056	read_chain	73461949-73479153	5	17204	0.8783	0.000
MCL311	0	MCL_NC_073230.2_100900991	NC_073230.2	100900991	100976260	23	+	203	100900991-100903345,100906099-100906224,100909627-100909742,100910156-100910285,100913164-100913210,100913996-100914033,100922438-100922515,100923095-100923165,100923602-100923653,100925328-100925508,100932231-100932404,100933674-100934357,100949854-100949923,100951754-100951875,100954154-100954214,100956189-100956296,100960499-100960567,100962479-100962604,100963334-100963508,100966922-100967032,100969071-100969153,100973950-100974031,100974399-100976260	read_chain	NA	1	0	1.0000	0.040
MCL312	0	MCL_NC_073233.2_54845615	NC_073233.2	54845615	54851176	7	-	2	54845615-54845854,54845856-54846108,54847202-54847300,54848252-54848275,54849035-54849266,54849964-54850059,54850764-54851176	gff_fallback	54845615-54851176	4	5561	1.0000	0.000
MCL312	1	MCL_NC_073233.2_54846985	NC_073233.2	54846985	54848463	3	+	1	54846985-54847016,54848081-54848169,54848398-54848463	gff_fallback	54846985-54848463	4	1478	1.0000	0.000
MCL313	0	MCL_NC_073234.2_26428852	NC_073234.2	26428852	26430792	1	-	9	26428852-26430792	read_chain	26429710-26431735	2	2025	0.9014	0.179
MCL314	0	MCL_NC_073234.2_71944253	NC_073234.2	71944253	72129377	10	-	6	71944253-71946232,71947136-71947264,71957948-71958078,71962857-71963029,71967905-71967973,71968697-71968816,71970604-71970649,71971983-71972161,72008673-72008900,72129234-72129377	read_chain	71961280-72001886	4	40606	0.7913	0.000
MCL314	1	MCL_NC_073235.2_31571464	NC_073235.2	31571464	31762943	39	-	108	31571464-31573629,31573754-31573929,31579745-31579813,31606188-31606937,31639088-31641854,31657456-31661125,31662352-31662622,31672555-31672957,31673157-31673214,31673289-31673363,31673445-31673638,31674424-31674563,31675357-31675606,31676493-31676538,31677964-31678111,31684679-31686151,31686617-31686708,31686959-31687193,31687535-31687741,31688352-31688516,31689285-31689386,31689838-31689929,31690502-31690648,31697635-31697707,31699812-31699943,31704777-31704928,31705052-31705105,31705214-31705323,31705699-31705775,31705934-31706077,31707342-31707429,31708981-31709078,31713173-31713317,31723375-31723756,31725549-31726230,31726842-31726991,31727913-31728136,31730116-31730224,31760149-31762943	read_chain	31557443-31863563	4	96083	0.9464	0.220
MCL314	2	MCL_NC_073235.2_31887604	NC_073235.2	31887604	31898497	7	-	6	31887604-31889116,31889887-31890062,31895813-31895881,31896034-31896335,31896637-31896762,31896890-31896988,31898428-31898497	read_chain	31873645-31899382	3	25737	0.9464	0.027
MCL314	3	MCL_NC_073235.2_31900308	NC_073235.2	31900308	31907049	2	-	5	31900308-31900680,31906829-31907049	read_chain	31899880-31907453	2	7573	0.8888	0.000
MCL314	4	MCL_NC_073239.2_37166594	NC_073239.2	37166594	37166800	1	+	8	37166594-37166800	read_chain	37165740-37168838	3	3098	0.9330	0.000
MCL315	0	MCL_NC_073235.2_31723375	NC_073235.2	31723375	31730224	5	-	39	31723375-31723756,31725549-31726230,31726842-31726991,31727913-31728136,31730116-31730224	read_chain	31723373-31730253	5	6880	0.9545	0.000
MCL315	1	MCL_NC_073235.2_32697797	NC_073235.2	32697797	32704506	5	+	76	32697797-32697894,32699871-32700094,32701016-32701165,32701777-32702458,32704125-32704506	read_chain	32697745-32704508	5	6763	0.9545	0.000
MCL315	2	MCL_NC_073238.2_31467877	NC_073238.2	31467877	31476584	7	-	95	31467877-31468263,31471007-31471688,31472326-31472475,31473421-31473644,31475836-31475938,31476105-31476239,31476534-31476584	read_chain	31467875-31476702	5	8827	0.9947	0.029
MCL315	3	MCL_NC_073240.2_22595737	NC_073240.2	22595737	22604332	6	-	68	22595737-22596123,22598867-22599548,22600185-22600334,22601280-22601503,22603693-22603793,22604019-22604332	read_chain	22595735-22604454	5	8719	0.9947	0.009
MCL316	0	MCL_NC_073236.2_21758301	NC_073236.2	21758301	21758755	2	+	4	21758301-21758543,21758648-21758755	read_chain	21758059-21758861	5	802	0.9879	0.126
MCL316	1	MCL_NC_073240.2_18181353	NC_073240.2	18181353	18182122	2	+	2	18181353-18181518,18181520-18182122	gff_fallback	18181353-18182122	5	769	0.9806	0.091
MCL317	0	MCL_NC_073239.2_123035255	NC_073239.2	123035255	123037794	2	-	1	123035255-123036519,123037216-123037794	gff_fallback	123035255-123037794	5	2539	0.9519	0.000
MCL319	0	MCL_NC_073240.2_16412310	NC_073240.2	16412310	16423473	12	-	2	16412310-16412727,16413724-16413875,16414242-16414323,16414891-16415032,16415562-16415601,16415755-16415860,16415941-16416046,16417657-16417811,16418127-16418261,16418338-16418480,16422927-16423047,16423282-16423473	gff_fallback	16412310-16423473	5	11163	0.9873	0.067
MCL319	1	MCL_NC_073242.2_96206434	NC_073242.2	96206434	96228869	14	+	1	96206434-96206636,96213445-96213647,96218484-96218626,96218703-96218882,96219153-96219307,96220920-96221025,96221106-96221211,96221365-96221404,96221934-96222075,96222643-96222724,96223091-96223245,96224241-96224370,96224595-96224668,96226829-96228869	gff_fallback	96206434-96228869	5	22435	0.9767	0.251
