family_id	copy_idx	tid	chrom	start	end	n_exon	strand	n_reads	exons	source	core_hull	sd_depth	core_bp	nearest_ident	rep_frac
MCL4	9	MCL_NC_073242.2_120795350	NC_073242.2	120795350	121178437	32	+	88	120795350-120800016,120800045-120800107,120800293-120800380,120830149-120830259,120834741-120834763,120834862-120834957,120835840-120835906,120838057-120838116,120839207-120839733,120844232-120844355,120846207-120846324,120846661-120846858,120847702-120847767,120858650-120858708,120858801-120859034,121002295-121002353,121002446-121002679,121003454-121003645,121005711-121005769,121005892-121005985,121008140-121008937,121013761-121013819,121013912-121014145,121015873-121015931,121016024-121016257,121046339-121046397,121046490-121046723,121047498-121047689,121049755-121049813,121049936-121050617,121052123-121053268,121177471-121178437	read_chain	NA	8	0	0.9175	0.413
MCL4	10	MCL_NC_073244.2_5834387	NC_073244.2	5834387	5852234	11	-	2	5834387-5834644,5834737-5834795,5836828-5837061,5840260-5843783,5843908-5843966,5845927-5846160,5846253-5846311,5847959-5848192,5848285-5848343,5851795-5852028,5852120-5852234	gff_fallback	NA	3	0	0.9456	0.071
MCL4	11	MCL_NC_073244.2_5881036	NC_073244.2	5881036	5888187	6	-	2	5881036-5881675,5881768-5881826,5883886-5884119,5884212-5884270,5887722-5887955,5888047-5888187	gff_fallback	NA	3	0	0.9871	0.287
MCL4	12	MCL_NC_073244.2_70671145	NC_073244.2	70671145	70759438	20	+	152	70671145-70672845,70678461-70681441,70682808-70682839,70683281-70683394,70684309-70684500,70686080-70686334,70686580-70686618,70686711-70686944,70687013-70687097,70688872-70688930,70689023-70689256,70689325-70689409,70753500-70753558,70753651-70753884,70753953-70754037,70754659-70754850,70756489-70756689,70756916-70756974,70757095-70757641,70758300-70759438	read_chain	NA	13	0	0.9772	0.263
MCL4	13	MCL_NC_073242.2_121433119	NC_073242.2	121433119	121440524	3	+	1	121433119-121433391,121433957-121434022,121439661-121440524	gff_fallback	NA	7	0	0.9897	0.446
MCL4	14	MCL_NC_073242.2_121455116	NC_073242.2	121455116	121463687	4	+	3	121455116-121455181,121457250-121457355,121461245-121461405,121463596-121463687	read_chain	NA	5	0	0.9893	0.000
MCL6	0	MCL_NC_073244.2_65303554	NC_073244.2	65303554	65342876	6	+	92	65303554-65303625,65308461-65312449,65326089-65326150,65328903-65328991,65333026-65333153,65338655-65342876	read_chain	65303554-65342879	15	39325	0.8608	0.138
MCL6	1	MCL_NC_073244.2_64483606	NC_073244.2	64483606	64489899	2	+	39	64483606-64486745,64489196-64489899	read_chain	64481934-64491935	14	10001	0.8453	0.299
MCL6	2	MCL_NC_073244.2_64500870	NC_073244.2	64500870	64537679	6	+	78	64500870-64500928,64506098-64506200,64516463-64516545,64520665-64520792,64526234-64529929,64537123-64537679	read_chain	64500833-64541934	15	24129	0.8615	0.173
MCL6	3	MCL_NC_073244.2_64547260	NC_073244.2	64547260	64559938	3	+	294	64547260-64547348,64549097-64549224,64557332-64559938	read_chain	64545558-64559607	14	14049	0.8723	0.156
MCL6	4	MCL_NC_073244.2_64613767	NC_073244.2	64613767	64659962	8	-	35	64613767-64614018,64619426-64619484,64621534-64623545,64624702-64624812,64626199-64626277,64629974-64630056,64643389-64643461,64659842-64659962	read_chain	64613767-64660079	11	8484	0.8578	0.109
MCL6	5	MCL_NC_073244.2_64668768	NC_073244.2	64668768	64695334	8	-	139	64668768-64670108,64670158-64670961,64672749-64672801,64673055-64676307,64676907-64676981,64683461-64683588,64685243-64685324,64695260-64695334	read_chain	64668765-64695448	12	11650	0.8856	0.327
MCL6	6	MCL_NC_073244.2_64759233	NC_073244.2	64759233	64780015	5	-	123	64759233-64763353,64766780-64766898,64769647-64769774,64776617-64776705,64779944-64780015	read_chain	64759232-64780059	14	20827	0.8500	0.212
MCL6	7	MCL_NC_073244.2_64797244	NC_073244.2	64797244	64816862	5	-	115	64797244-64800844,64803875-64803993,64807767-64807894,64813456-64813544,64816778-64816862	read_chain	64797243-64816957	13	19714	0.8729	0.240
MCL6	8	MCL_NC_073244.2_64861924	NC_073244.2	64861924	64901681	4	-	101	64861924-64865691,64872678-64872805,64875559-64875647,64901614-64901681	read_chain	64862985-64901699	12	28319	0.9499	0.279
MCL6	9	MCL_NC_073244.2_65266361	NC_073244.2	65266361	65287355	4	+	144	65266361-65266421,65273995-65274077,65278291-65278418,65283625-65287355	read_chain	65266359-65287355	15	20996	0.8891	0.033
MCL6	10	MCL_NC_073244.2_65362956	NC_073244.2	65362956	65389515	5	+	185	65362956-65363026,65376060-65376183,65378279-65378367,65380617-65380744,65385905-65389515	read_chain	65362909-65389515	15	15738	0.8497	0.162
MCL6	11	MCL_NC_073244.2_65399013	NC_073244.2	65399013	65426558	4	+	23	65399013-65399068,65415014-65415102,65417876-65418003,65423159-65426558	read_chain	65398978-65426468	15	18142	0.8874	0.179
MCL6	12	MCL_NC_073244.2_64836598	NC_073244.2	64836598	64855317	6	-	228	64836598-64836765,64838326-64840862,64847039-64847166,64849443-64849525,64855126-64855241,64855253-64855317	read_chain	64836598-64850209	11	13611	0.8762	0.343
MCL6	13	MCL_NC_073244.2_64885899	NC_073244.2	64885899	64888128	1	-	1	64885899-64888128	gff_fallback	64886396-64888128	13	1732	0.9499	0.267
MCL7	0	MCL_NC_073242.2_18216286	NC_073242.2	18216286	18246620	22	-	129	18216286-18216441,18217833-18217998,18218166-18218363,18218745-18218945,18219494-18219635,18220249-18220351,18220440-18220528,18221002-18221121,18221822-18221984,18222138-18222269,18225746-18226016,18226731-18226833,18229086-18229311,18231754-18231928,18233659-18233757,18234678-18234751,18235129-18235255,18238935-18239149,18240419-18240478,18241779-18241916,18245715-18245871,18246456-18246620	read_chain	18215327-18271188	10	44601	0.9612	0.000
MCL7	1	MCL_NC_073242.2_21138252	NC_073242.2	21138252	21170370	9	-	166	21138252-21138399,21140123-21140221,21141143-21141216,21141594-21141720,21145430-21145646,21146922-21146981,21148277-21148414,21152870-21153034,21170243-21170370	read_chain	21138252-21165620	10	27368	0.9835	0.000
MCL7	2	MCL_NC_073242.2_22057407	NC_073242.2	22057407	22070305	7	+	63	22057407-22057571,22062045-22062182,22063476-22063531,22064809-22065023,22068727-22068853,22069231-22069304,22070225-22070305	read_chain	22046032-22070305	8	24273	0.9835	0.000
MCL7	3	MCL_NC_073242.2_22081723	NC_073242.2	22081723	22084503	6	+	57	22081723-22081854,22082008-22082151,22082873-22082992,22083464-22083552,22083641-22083743,22084362-22084503	read_chain	22077761-22085009	8	7248	0.9725	0.000
MCL7	4	MCL_NC_073242.2_35997842	NC_073242.2	35997842	36034602	11	-	131	35997842-35998014,35999730-35999828,36000756-36000829,36001207-36001333,36005060-36005274,36006552-36006611,36007910-36008047,36011857-36012013,36012597-36012761,36015789-36015847,36034473-36034602	read_chain	35997842-36029813	9	31971	0.9635	0.000
MCL7	5	MCL_NC_073242.2_99251820	NC_073242.2	99251820	99257836	10	-	32	99251820-99251975,99253072-99253237,99253405-99253602,99253991-99254191,99254742-99255196,99255815-99255917,99256006-99256094,99256564-99256683,99257392-99257551,99257705-99257836	read_chain	99251816-99258534	9	6718	0.9982	0.170
MCL7	6	MCL_NC_073242.2_99261635	NC_073242.2	99261635	99322169	19	-	50	99261635-99261774,99262493-99262595,99264873-99265098,99267537-99267710,99269433-99269531,99270453-99270526,99270904-99271030,99275063-99275277,99276555-99276614,99277905-99278042,99282526-99282690,99285766-99285824,99307870-99307972,99308124-99308173,99309080-99309165,99315541-99315620,99315739-99316958,99317017-99318915,99322088-99322169	read_chain	99261635-99306847	9	35696	0.9960	0.126
MCL7	7	MCL_NC_073242.2_104264657	NC_073242.2	104264657	104291506	17	+	7	104264657-104264813,104268558-104268695,104269986-104270045,104271323-104271537,104275549-104275675,104276053-104276126,104277048-104277146,104278869-104279042,104281472-104281697,104283979-104284081,104284800-104285070,104288552-104288683,104288837-104288996,104289705-104289824,104290295-104290383,104290472-104290574,104291193-104291506	read_chain	104264087-104292842	10	28755	0.9982	0.110
MCL7	8	MCL_NC_073242.2_104785374	NC_073242.2	104785374	104844092	19	+	3	104785374-104785529,104787851-104787998,104790076-104790266,104792469-104792538,104793371-104793450,104799810-104799895,104800802-104800851,104801003-104801105,104803074-104803124,104826281-104826445,104827029-104827185,104830932-104831069,104832360-104832419,104833697-104833911,104837941-104838067,104838445-104838511,104839433-104839531,104841254-104841427,104843971-104844092	gff_fallback	104802128-104844092	10	32445	0.9955	0.022
MCL7	9	MCL_NC_073242.2_99692571	NC_073242.2	99692571	99697376	2	-	78	99692571-99694679,99694768-99697376	read_chain	99692568-99695680	10	3112	0.9558	0.494
MCL8	0	MCL_NC_073244.2_66520925	NC_073244.2	66520925	66523245	6	+	1	66520925-66521048,66521211-66521247,66521436-66521718,66521866-66522169,66522391-66522688,66522942-66523245	gff_fallback	66520925-66523800	11	2875	0.9439	0.000
MCL8	1	MCL_NC_073244.2_66147690	NC_073244.2	66147690	66150257	6	-	1	66147690-66147993,66148247-66148544,66148989-66149292,66149438-66149723,66149907-66149943,66150103-66150257	gff_fallback	66147577-66150257	11	2680	0.9830	0.000
MCL8	2	MCL_NC_073244.2_66576509	NC_073244.2	66576509	66579320	7	+	9	66576509-66576626,66577019-66577101,66577264-66577300,66577493-66577781,66577928-66578231,66578467-66578764,66579017-66579320	read_chain	66576472-66579551	11	3079	0.9299	0.000
MCL10	0	MCL_NC_073244.2_26314311	NC_073244.2	26314311	26389409	9	+	209	26314311-26314484,26327008-26327135,26328589-26328685,26339836-26342983,26343828-26344156,26349257-26349427,26366207-26366334,26367480-26367576,26386035-26389409	read_chain	26314311-26391118	10	71267	0.8478	0.287
MCL10	1	MCL_NC_073244.2_27051171	NC_073244.2	27051171	27200853	12	-	561	27051171-27051897,27052579-27055344,27061865-27061961,27063090-27063217,27074854-27075027,27129008-27129858,27131194-27134177,27148937-27151372,27154083-27154179,27154681-27154808,27169825-27170016,27200280-27200853	read_chain	26999579-27200853	10	118780	0.9137	0.296
MCL10	2	MCL_NC_073244.2_27131194	NC_073244.2	27131194	27170016	5	-	519	27131194-27134177,27148937-27151372,27154083-27154179,27154681-27154808,27169825-27170016	read_chain	27131189-27167916	10	36727	0.9137	0.379
MCL10	3	MCL_NC_073244.2_26581219	NC_073244.2	26581219	26608594	3	+	5	26581219-26581363,26607513-26607640,26608498-26608594	read_chain	26581198-26622730	9	41532	0.8279	0.000
MCL10	4	MCL_NC_073244.2_26240039	NC_073244.2	26240039	26271038	4	-	475	26240039-26242889,26255086-26255182,26256002-26256129,26270851-26271038	read_chain	26240039-26271164	10	31125	0.8572	0.091
MCL10	5	MCL_NC_073244.2_26666678	NC_073244.2	26666678	26701222	6	+	81	26666678-26666859,26684297-26684424,26685920-26686016,26696887-26698068,26699642-26699656,26699851-26701222	read_chain	26666666-26701066	9	34400	0.8572	0.230
MCL10	6	MCL_NC_073244.2_26902891	NC_073244.2	26902891	26930194	5	-	8	26902891-26904340,26914226-26914322,26921257-26922994,26923725-26924218,26930058-26930194	read_chain	26899309-26930194	10	30885	0.8531	0.209
MCL10	7	MCL_NC_073244.2_27053900	NC_073244.2	27053900	27075027	4	-	40	27053900-27055344,27061865-27061961,27063090-27063217,27074854-27075027	read_chain	27053900-27075031	9	21131	0.9063	0.000
MCL11	0	MCL_NC_073244.2_30438389	NC_073244.2	30438389	30483554	4	+	215	30438389-30438574,30457155-30457282,30457763-30457859,30479955-30483554	read_chain	NA	3	0	0.7433	0.048
MCL11	1	MCL_NC_073244.2_29046973	NC_073244.2	29046973	29078872	4	+	14	29046973-29047146,29067224-29067351,29067843-29067939,29076405-29078872	read_chain	NA	3	0	0.9978	0.009
MCL11	2	MCL_NC_073244.2_29067224	NC_073244.2	29067224	29080009	3	+	14	29067224-29067351,29067843-29067939,29076405-29080009	read_chain	NA	3	0	1.0000	0.136
MCL11	3	MCL_NC_073241.2_99763918	NC_073241.2	99763918	99767842	2	+	1	99763918-99765240,99767731-99767842	gff_fallback	NA	1	0	0.8924	0.335
MCL11	4	MCL_NC_073244.2_18323290	NC_073244.2	18323290	18323460	1	-	5	18323290-18323460	read_chain	NA	4	0	0.9173	0.000
MCL11	5	MCL_NC_073244.2_29970259	NC_073244.2	29970259	30005975	4	-	85	29970259-29972056,29980579-29980675,29981495-29981622,30005809-30005975	read_chain	29970403-29981871	5	2650	0.8770	0.000
MCL11	6	MCL_NC_073244.2_30071185	NC_073244.2	30071185	30086573	4	-	4	30071185-30073048,30082567-30082663,30083166-30083293,30086452-30086573	read_chain	NA	4	0	0.8733	0.000
MCL11	7	MCL_NC_073244.2_30263691	NC_073244.2	30263691	30284612	4	+	15	30263691-30263823,30268752-30268879,30269366-30269462,30281752-30284612	read_chain	NA	2	0	0.8136	0.152
MCL13	0	MCL_NC_073242.2_18357075	NC_073242.2	18357075	18361020	5	-	11	18357075-18357088,18357990-18358007,18358210-18358619,18358819-18358960,18359406-18361020	read_chain	18345286-18375143	9	29857	0.9995	0.000
MCL13	1	MCL_NC_073242.2_18523531	NC_073242.2	18523531	18529995	3	-	3	18523531-18523621,18524484-18524651,18529770-18529995	read_chain	18517294-18530013	9	12719	0.9995	0.533
MCL13	2	MCL_NC_073242.2_18569045	NC_073242.2	18569045	18592968	7	-	15	18569045-18572051,18572931-18573038,18580818-18583090,18586513-18588249,18588883-18589053,18591255-18591408,18592180-18592968	read_chain	18569040-18593660	9	24620	0.9896	0.111
MCL14	0	MCL_NC_073244.2_27504839	NC_073244.2	27504839	27542348	5	+	101	27504839-27505020,27507030-27507123,27517029-27517156,27517659-27517758,27540507-27542348	read_chain	NA	3	0	0.9112	0.130
MCL14	1	MCL_NC_073244.2_27869412	NC_073244.2	27869412	27899849	4	+	91	27869412-27869465,27877838-27877934,27880952-27881485,27897355-27899849	read_chain	NA	4	0	0.8408	0.088
MCL14	2	MCL_NC_073244.2_27566446	NC_073244.2	27566446	27668116	13	+	147	27566446-27566648,27568289-27568381,27582497-27582624,27583128-27583224,27601161-27603446,27605099-27605412,27620436-27620546,27621011-27621071,27626415-27626593,27627936-27628029,27650235-27650362,27651469-27651568,27666533-27668116	read_chain	27625812-27667978	8	2852	0.8415	0.151
MCL14	3	MCL_NC_073244.2_27408445	NC_073244.2	27408445	27437361	8	+	68	27408445-27408613,27419193-27419320,27420109-27420208,27420853-27421472,27421596-27422399,27422761-27424242,27425428-27426125,27433915-27437361	read_chain	NA	3	0	1.0000	0.495
MCL14	4	MCL_NC_073244.2_27408488	NC_073244.2	27408488	27437361	8	+	68	27408488-27408613,27419193-27419320,27420109-27420208,27420853-27421472,27421596-27422399,27422761-27424242,27425428-27426125,27433915-27437361	read_chain	NA	3	0	1.0000	0.498
MCL14	5	MCL_NC_073244.2_27956142	NC_073244.2	27956142	27997167	5	+	218	27956142-27956343,27983036-27983163,27983963-27984059,27992802-27992933,27995937-27997167	read_chain	NA	2	0	0.9112	0.286
MCL14	6	MCL_NC_073244.2_28256973	NC_073244.2	28256973	28304557	5	-	210	28256973-28260899,28276952-28277051,28277876-28278003,28302649-28302742,28304388-28304557	read_chain	28256970-28304557	9	18066	0.8626	0.114
MCL14	7	MCL_NC_073244.2_27831461	NC_073244.2	27831461	27852221	6	+	13	27831461-27831645,27834263-27834356,27847790-27847917,27848421-27848517,27849940-27851843,27852144-27852221	read_chain	NA	3	0	0.8325	0.621
MCL15	0	MCL_NC_073242.2_28332920	NC_073242.2	28332920	28337361	8	+	2	28332920-28333149,28334219-28334371,28334478-28334604,28334693-28334791,28336014-28336141,28336236-28336331,28336818-28337037,28337159-28337361	gff_fallback	28329929-28337361	8	7432	0.9611	0.007
MCL15	1	MCL_NC_073244.2_21288576	NC_073244.2	21288576	21288647	1	+	3	21288576-21288647	read_chain	21285414-21304400	8	11149	0.9900	0.000
MCL15	2	MCL_NC_073242.2_29259773	NC_073242.2	29259773	29260839	1	-	4	29259773-29260839	read_chain	29255344-29260839	8	5495	0.9804	0.248
MCL15	3	MCL_NC_073242.2_32126661	NC_073242.2	32126661	32127145	3	+	69	32126661-32126683,32126851-32126939,32127018-32127145	read_chain	32126661-32133868	8	7207	0.9988	0.000
MCL15	4	MCL_NC_073242.2_32408987	NC_073242.2	32408987	32412384	7	+	7	32408987-32409139,32409243-32409369,32409458-32409556,32410959-32411086,32411181-32411276,32411774-32411955,32412077-32412384	read_chain	32405947-32412545	8	6598	0.9988	0.104
MCL16	0	MCL_NC_073242.2_99173575	NC_073242.2	99173575	99197165	15	+	1	99173575-99174531,99178807-99179047,99181047-99181266,99181423-99182020,99182569-99182661,99184854-99185094,99189493-99189591,99190011-99190133,99190290-99190398,99190924-99191017,99191395-99191502,99192135-99192265,99192537-99192634,99193526-99193618,99194124-99197165	gff_fallback	99174146-99197165	9	23019	0.9917	0.278
MCL16	1	MCL_NC_073242.2_104346769	NC_073242.2	104346769	104364607	13	-	1	104346769-104351660,104352166-104352258,104353151-104353253,104353353-104353650,104354283-104354390,104354768-104354861,104355387-104355495,104355652-104355774,104356194-104356292,104360683-104360923,104363126-104363218,104363767-104364378,104364521-104364607	gff_fallback	104346769-104364607	9	17838	0.9991	0.303
MCL16	2	MCL_NC_073242.2_104908708	NC_073242.2	104908708	104928775	14	-	1	104908708-104913595,104914101-104914193,104915086-104915188,104915288-104915585,104916218-104916325,104916703-104916796,104917322-104917430,104917587-104917709,104918129-104918227,104922618-104922858,104925061-104925153,104925702-104926313,104926456-104926542,104928683-104928775	gff_fallback	104908708-104928775	9	20067	0.9991	0.310
MCL21	0	MCL_NC_073242.2_100065796	NC_073242.2	100065796	100074389	3	-	2	100065796-100066303,100071160-100071453,100073988-100074389	gff_fallback	NA	0	0	0.9258	0.997
MCL21	1	MCL_NC_073242.2_28840206	NC_073242.2	28840206	28841063	2	+	3	28840206-28840343,28840428-28841063	read_chain	NA	0	0	0.8761	0.681
MCL21	2	MCL_NC_073242.2_100029154	NC_073242.2	100029154	100110787	8	+	28	100029154-100029308,100039585-100039657,100096577-100097003,100104607-100104741,100106671-100106749,100107032-100107191,100109722-100109858,100110102-100110787	read_chain	NA	0	0	0.9258	0.037
MCL23	0	MCL_NC_073244.2_54540564	NC_073244.2	54540564	54559692	8	-	3	54540564-54541013,54542860-54542944,54544852-54544920,54548329-54548584,54548980-54549259,54551984-54552263,54557920-54558286,54559537-54559692	gff_fallback	54540564-54559692	7	19128	0.9372	0.267
MCL23	1	MCL_NC_073244.2_54728487	NC_073244.2	54728487	54812165	5	+	37	54728487-54728628,54739688-54739842,54766532-54766721,54808327-54808467,54810647-54812165	read_chain	54728479-54812697	7	84218	0.9748	0.847
MCL23	2	MCL_NC_073244.2_54766532	NC_073244.2	54766532	54766721	1	+	21	54766532-54766721	read_chain	54751856-54770675	7	18819	0.9748	0.148
MCL23	3	MCL_NC_073244.2_54776602	NC_073244.2	54776602	54789555	6	-	8	54776602-54777287,54778238-54778493,54778893-54779172,54781894-54782173,54787815-54788181,54789392-54789555	read_chain	54776600-54789912	7	13312	0.9684	0.197
MCL27	0	MCL_NC_073241.2_79120311	NC_073241.2	79120311	79488632	41	-	2	79120311-79120675,79129403-79129484,79130771-79130946,79131870-79132156,79133497-79133648,79135718-79135808,79137598-79137750,79141507-79141651,79143798-79143892,79147671-79147870,79151038-79151116,79157428-79157529,79158343-79158583,79166371-79166437,79169886-79170027,79171968-79172088,79173150-79173299,79174579-79174664,79189119-79189353,79196781-79197021,79198855-79199012,79200602-79200814,79206284-79206396,79224063-79224150,79230736-79230834,79231731-79231884,79247721-79247805,79248719-79248842,79256660-79256801,79257343-79257425,79268743-79269009,79274828-79274938,79279100-79279208,79284806-79284888,79286652-79286796,79295628-79295785,79331140-79331285,79334429-79334601,79349553-79349664,79398802-79398885,79488212-79488632	gff_fallback	NA	0	0	0.9154	0.003
MCL27	1	MCL_NC_073244.2_48242860	NC_073244.2	48242860	48297855	5	+	224	48242860-48243167,48244938-48244985,48256836-48256925,48258799-48258926,48294665-48297855	read_chain	NA	0	0	0.9332	0.099
MCL27	2	MCL_NC_073241.2_64210970	NC_073241.2	64210970	64375899	9	+	3208	64210970-64211053,64239974-64240036,64275866-64276142,64304639-64304767,64331478-64331624,64335971-64336185,64360999-64361139,64366082-64366241,64374336-64375899	read_chain	NA	0	0	0.9154	0.000
MCL27	3	MCL_NC_073241.2_93272401	NC_073241.2	93272401	93312017	12	+	2122	93272401-93272520,93276088-93276263,93277144-93277245,93283327-93283608,93284017-93284550,93292706-93292844,93300923-93301101,93302427-93302565,93304348-93304466,93306207-93306350,93307720-93307873,93309500-93312017	read_chain	NA	0	0	0.9124	0.313
MCL27	4	MCL_NC_073242.2_77276041	NC_073242.2	77276041	77311487	11	+	1173	77276041-77278363,77280609-77280717,77282048-77282197,77282363-77282511,77283279-77283453,77289761-77289995,77291445-77291593,77294989-77295148,77297301-77297438,77298687-77298804,77311074-77311487	read_chain	NA	0	0	0.9231	0.391
MCL28	0	MCL_NC_073244.2_48274575	NC_073244.2	48274575	48282982	3	-	5	48274575-48275496,48279289-48279409,48282903-48282982	read_chain	48274538-48283899	5	9361	0.8956	1.000
MCL29	0	MCL_NC_073242.2_85752366	NC_073242.2	85752366	85753814	3	+	12	85752366-85752583,85753169-85753235,85753583-85753814	read_chain	85752248-85753816	4	1568	0.9315	0.000
MCL29	1	MCL_NC_073242.2_85759256	NC_073242.2	85759256	85760601	3	+	4	85759256-85759377,85759968-85760034,85760382-85760601	read_chain	85759121-85760601	4	1480	0.9315	0.000
MCL29	2	MCL_NC_073242.2_85765865	NC_073242.2	85765865	85767195	3	+	3	85765865-85765966,85766558-85766624,85766969-85767195	read_chain	85765586-85767205	4	1619	0.9190	0.000
MCL32	0	MCL_NC_073244.2_68274796	NC_073244.2	68274796	68278206	4	+	1	68274796-68275180,68275939-68276143,68276918-68277069,68277334-68278206	gff_fallback	68274796-68278206	5	3410	0.9941	0.000
MCL32	1	MCL_NC_073244.2_68314271	NC_073244.2	68314271	68317814	4	+	1	68314271-68314782,68315541-68315745,68316520-68316671,68316936-68317814	gff_fallback	68314271-68317814	5	3543	0.9941	0.000
MCL32	2	MCL_NC_073244.2_68333022	NC_073244.2	68333022	68336894	4	-	26	68333022-68334039,68334303-68334454,68335344-68335548,68336383-68336894	read_chain	68333022-68360595	5	27573	0.9160	0.000
MCL33	0	MCL_NC_073241.2_87812283	NC_073241.2	87812283	87909850	10	-	889	87812283-87813073,87829114-87829163,87835014-87835232,87846129-87846218,87848041-87848316,87852657-87852693,87852794-87852922,87857955-87858103,87863808-87867199,87908467-87909850	read_chain	NA	0	0	1.0000	0.000
MCL33	1	MCL_NC_073241.2_87908467	NC_073241.2	87908467	87909850	1	-	678	87908467-87909850	read_chain	NA	1	0	1.0000	0.000
MCL33	2	MCL_NC_073241.2_87887850	NC_073241.2	87887850	87887914	1	-	23	87887850-87887914	read_chain	NA	0	0	1.0000	1.000
MCL33	3	MCL_NC_073241.2_103649952	NC_073241.2	103649952	103657630	2	+	2	103649952-103651042,103656381-103657630	gff_fallback	103651116-103656748	2	5632	0.8962	0.538
MCL34	0	MCL_NC_073244.2_30381854	NC_073244.2	30381854	30415378	7	+	107	30381854-30382080,30394789-30394885,30398062-30398206,30406579-30406943,30412489-30412614,30414157-30414523,30414959-30415378	read_chain	30381847-30416275	2	13982	0.8762	0.067
MCL34	1	MCL_NC_073244.2_29721967	NC_073244.2	29721967	29741119	10	-	1	29721967-29723100,29723892-29724200,29725339-29725675,29726373-29726676,29726886-29726914,29727643-29727729,29727907-29728013,29728119-29728415,29728426-29730712,29740956-29741119	gff_fallback	29722732-29741119	2	17944	0.8843	0.245
MCL35	0	MCL_NC_073242.2_29249468	NC_073242.2	29249468	29251887	5	-	1	29249468-29250184,29250290-29250326,29250549-29250696,29250766-29250896,29251547-29251887	gff_fallback	29249468-29251887	4	2419	0.9422	0.403
MCL35	1	MCL_NC_073242.2_29251921	NC_073242.2	29251921	29253969	5	+	1	29251921-29251953,29252141-29252193,29253481-29253609,29253777-29253859,29253937-29253969	gff_fallback	29251921-29253969	3	2048	0.8614	0.000
MCL35	2	MCL_NC_073242.2_29260995	NC_073242.2	29260995	29262688	5	-	108	29260995-29261194,29261848-29262011,29262117-29262153,29262341-29262488,29262558-29262688	read_chain	29260995-29263022	3	2027	0.9808	0.000
MCL36	0	MCL_NC_073242.2_96057712	NC_073242.2	96057712	96069990	16	-	368	96057712-96057957,96058436-96058482,96059280-96059406,96059653-96059733,96059889-96061376,96063703-96063908,96064883-96065025,96065880-96066014,96066095-96066354,96066782-96066881,96067165-96067306,96067427-96067508,96067766-96067911,96068308-96068446,96068959-96069032,96069492-96069990	read_chain	96060386-96069990	4	9604	0.9593	0.088
MCL36	1	MCL_NC_073242.2_96074110	NC_073242.2	96074110	96083655	12	+	15	96074110-96074452,96077353-96077558,96078521-96078663,96079525-96079659,96079740-96079999,96080428-96080527,96080811-96080955,96081076-96081157,96081443-96081588,96082003-96082141,96082654-96082727,96083186-96083655	read_chain	96073490-96083691	4	10201	0.9677	0.053
MCL36	2	MCL_NC_073242.2_96161177	NC_073242.2	96161177	96171219	13	+	1	96161177-96161971,96162186-96162236,96164896-96165101,96166064-96166206,96167068-96167202,96167283-96167542,96167971-96168070,96168354-96168498,96168619-96168700,96168972-96169117,96169532-96169670,96170183-96170256,96170716-96171219	gff_fallback	96161177-96171219	4	10042	0.9677	0.048
MCL37	0	MCL_NC_073244.2_17751593	NC_073244.2	17751593	17769650	4	-	147	17751593-17753653,17754503-17754564,17755511-17755638,17769440-17769650	read_chain	17751593-17769673	3	3605	0.8905	0.098
MCL37	1	MCL_NC_073244.2_18310019	NC_073244.2	18310019	18333876	4	-	218	18310019-18311671,18312572-18312633,18313557-18313684,18333677-18333876	read_chain	18310019-18333933	3	3179	0.8629	0.000
MCL37	2	MCL_NC_073244.2_18387232	NC_073244.2	18387232	18389330	1	-	131	18387232-18389330	read_chain	18387232-18389522	4	2290	0.8905	0.124
MCL37	3	MCL_NC_073244.2_18429081	NC_073244.2	18429081	18440503	4	-	61	18429081-18431352,18431748-18431809,18432442-18432569,18440290-18440503	read_chain	18429081-18440649	4	3982	0.9297	0.092
MCL37	4	MCL_NC_073244.2_18470902	NC_073244.2	18470902	18482313	4	-	99	18470902-18473164,18473560-18473621,18474253-18474380,18482134-18482313	read_chain	18470902-18482313	4	3784	0.9297	0.094
MCL38	0	MCL_NC_073244.2_47509872	NC_073244.2	47509872	47526609	8	-	30	47509872-47511723,47515399-47515599,47516147-47516205,47516836-47516874,47516973-47517066,47519753-47520600,47525112-47525337,47526299-47526609	read_chain	47507916-47526791	3	18875	0.8848	0.538
MCL38	1	MCL_NC_073244.2_48418679	NC_073244.2	48418679	48432378	5	+	44	48418679-48418985,48422690-48422774,48423806-48423847,48424028-48424192,48432118-48432378	read_chain	48419870-48432380	3	12510	0.9066	0.000
MCL38	2	MCL_NC_073244.2_48567260	NC_073244.2	48567260	48574683	5	+	97	48567260-48567567,48572941-48572979,48573612-48573670,48574204-48574550,48574562-48574683	read_chain	48566854-48582382	3	15528	0.9900	0.323
MCL38	3	MCL_NC_073244.2_48682215	NC_073244.2	48682215	48689016	3	-	323	48682215-48682273,48682906-48682944,48688303-48689016	read_chain	48675743-48689016	3	13273	0.9908	0.000
MCL39	0	MCL_NC_073244.2_54130359	NC_073244.2	54130359	54130466	1	+	4	54130359-54130466	read_chain	54129417-54136655	3	7238	0.8937	0.000
MCL42	0	MCL_NC_073241.2_109297621	NC_073241.2	109297621	109358502	4	-	64	109297621-109297965,109301700-109301804,109312987-109313329,109358396-109358502	read_chain	NA	0	0	0.8701	0.000
MCL42	1	MCL_NC_073241.2_64698107	NC_073241.2	64698107	64727412	5	-	107	64698107-64698513,64707685-64707753,64708706-64708818,64709856-64709967,64727115-64727412	read_chain	NA	0	0	0.8831	0.000
