cluster_id	member	gate	max_depth	core_bp	span	median_core	status	core_hull
MCL8	NC_073244.2:66206351-66219225	true	10	3409	12875	2875	kept_trimmed	66215817-66219225
MCL8	NC_073244.2:66520926-66535718	true	11	2875	14793	2875	kept_trimmed	66520926-66523800
MCL8	NC_073244.2:66143456-66150257	true	11	2680	6802	2875	kept_trimmed	66147578-66150257
MCL8	NC_073244.2:66170224-66175927	true	12	4521	5704	2875	kept_full	66170247-66175927
MCL8	NC_073244.2:66194245-66202072	true	11	3328	7828	2875	kept_trimmed	66198745-66202072
MCL8	NC_073244.2:66255230-66261377	true	7	1778	6148	2875	kept_trimmed	66259600-66261377
MCL8	NC_073244.2:66561926-66584001	true	11	3079	22076	2875	kept_trimmed	66576473-66579551
MCL8	NC_073244.2:66612900-66618185	true	8	2083	5286	2875	kept_trimmed	66613464-66615566
MCL8	NC_073244.2:66647604-66652105	true	12	2388	4502	2875	kept_full	66647604-66649991
MCL8	NC_073244.2:66659304-66663725	true	10	2051	4422	2875	kept_trimmed	66659701-66661751
MCL8	NC_073244.2:66235917-66240293	true	11	3342	4377	2875	kept_full	66236952-66240293
MCL8	NC_073244.2:66281510-66287273	true	11	2632	5764	2875	kept_trimmed	66284392-66287023
MCL8	NC_073244.2:66539077-66548494	true	11	3427	9418	2875	kept_trimmed	66539077-66542503
MCL9	NC_073244.2:26314312-26391118	true	11	70474	76807	31125	kept_full	26314312-26391118
MCL9	NC_073244.2:26994355-27200853	true	11	108971	206499	31125	kept_full	26999721-27200853
MCL9	NC_073244.2:27131190-27170023	true	11	36727	38834	31125	kept_full	27131190-27167916
MCL9	NC_073244.2:26789259-26809873	true	11	20615	20615	31125	kept_full	26789259-26809873
MCL9	NC_073244.2:26581199-26622730	true	10	41532	41532	31125	kept_full	26581199-26622730
MCL9	NC_073244.2:26240040-26271164	true	11	31125	31125	31125	kept_full	26240040-26271164
MCL9	NC_073244.2:26279344-26285337	true	11	1514	5994	31125	dropped	26283824-26285337
MCL9	NC_073244.2:26545279-26560998	true	11	15720	15720	31125	kept_full	26545279-26560998
MCL9	NC_073244.2:26608511-26628623	true	10	20113	20113	31125	kept_full	26608511-26628623
MCL9	NC_073244.2:26666667-26701222	true	10	34400	34556	31125	kept_full	26666667-26701066
MCL9	NC_073244.2:26899310-26930194	true	11	30885	30885	31125	kept_full	26899310-26930194
MCL9	NC_073244.2:27053901-27075031	true	10	21131	21131	31125	kept_full	27053901-27075031
MCL10	NC_073244.2:66849174-66866165	true	11	16992	16992	14299	kept_full	66849174-66866165
MCL10	NC_073244.2:66674905-66687214	true	11	12310	12310	14299	kept_full	66674905-66687214
MCL10	NC_073244.2:66689106-66703432	true	11	14327	14327	14299	kept_full	66689106-66703432
MCL10	NC_073244.2:66705543-66719841	true	11	14299	14299	14299	kept_full	66705543-66719841
MCL10	NC_073244.2:66721938-66736038	true	11	14101	14101	14299	kept_full	66721938-66736038
MCL10	NC_073244.2:66738196-66752415	true	11	14220	14220	14299	kept_full	66738196-66752415
MCL10	NC_073244.2:66754985-66770241	true	11	15257	15257	14299	kept_full	66754985-66770241
MCL10	NC_073244.2:66772170-66782860	true	11	10691	10691	14299	kept_full	66772170-66782860
MCL10	NC_073244.2:66783601-66798020	true	11	14420	14420	14299	kept_full	66783601-66798020
MCL10	NC_073244.2:66800174-66814328	true	11	14155	14155	14299	kept_full	66800174-66814328
MCL10	NC_073244.2:66816493-66847254	true	11	16040	30762	14299	kept_full	66816493-66847254
MCL10	NC_073244.2:66836441-66837851	true	11	1320	1411	14299	kept_full	66836532-66837851
MCL11	NC_073241.2:22520601-22563060	true	10	42460	42460	42460	kept_full	22520601-22563060
MCL11	NC_073241.2:23514351-23574612	true	10	60262	60262	42460	kept_full	23514351-23574612
MCL11	NC_073241.2:24699059-24714642	true	10	15584	15584	42460	kept_full	24699059-24714642
MCL11	NC_073241.2:26366239-26372098	true	9	5860	5860	42460	kept_full	26366239-26372098
MCL11	NC_073241.2:26379312-26420710	true	9	41399	41399	42460	kept_full	26379312-26420710
MCL11	NC_073241.2:28335005-28389476	true	10	54472	54472	42460	kept_full	28335005-28389476
MCL11	NC_073241.2:29880986-29917585	true	9	36600	36600	42460	kept_full	29880986-29917585
MCL11	NC_073241.2:31052321-31095630	true	10	43310	43310	42460	kept_full	31052321-31095630
MCL11	NC_073241.2:31838263-31898550	true	10	60288	60288	42460	kept_full	31838263-31898550
MCL11	NC_073241.2:32607191-32655090	true	10	47900	47900	42460	kept_full	32607191-32655090
MCL11	NC_073241.2:29924069-29941242	true	9	17174	17174	42460	kept_full	29924069-29941242
MCL12	NC_073244.2:30437574-30483554	false	3	0	45981	0	untouched	NA
MCL12	NC_073244.2:29046962-29078872	false	3	0	31911	0	untouched	NA
MCL12	NC_073244.2:29058024-29111631	false	3	0	53608	0	untouched	NA
MCL12	NC_073241.2:99763919-99767842	false	1	0	3924	0	untouched	NA
MCL12	NC_073244.2:18323291-18324186	false	4	0	896	0	untouched	NA
MCL12	NC_073244.2:22849249-22850133	false	3	0	885	0	untouched	NA
MCL12	NC_073244.2:29083841-29084824	false	2	0	984	0	untouched	NA
MCL12	NC_073244.2:29970260-30005975	false	5	2650	35716	0	untouched	29970404-29981871
MCL12	NC_073244.2:29441508-29484543	false	4	0	43036	0	untouched	NA
MCL12	NC_073244.2:30071082-30086622	false	4	0	15541	0	untouched	NA
MCL12	NC_073244.2:30263692-30284612	false	2	0	20921	0	untouched	NA
MCL13	NC_073242.2:65780900-65788098	true	9	7199	7199	3915	kept_full	65780900-65788098
MCL13	NC_073242.2:66951838-66957881	true	7	6044	6044	3915	kept_full	66951838-66957881
MCL13	NC_073242.2:67498555-67504598	true	9	6044	6044	3915	kept_full	67498555-67504598
MCL13	NC_073242.2:68823493-68830694	true	7	7202	7202	3915	kept_full	68823493-68830694
MCL13	NC_073242.2:74687118-74689510	true	4	0	2393	3915	dropped	NA
MCL13	NC_073242.2:74726129-74728815	true	6	2687	2687	3915	kept_full	74726129-74728815
MCL13	NC_073242.2:74732571-74735608	true	7	3038	3038	3915	kept_full	74732571-74735608
MCL13	NC_073242.2:74807757-74809410	true	4	0	1654	3915	dropped	NA
MCL13	NC_073242.2:74836210-74839722	true	3	0	3513	3915	dropped	NA
MCL13	NC_073242.2:74880184-74885196	true	7	3915	5013	3915	kept_full	74880184-74884098
MCL13	NC_073242.2:74975446-74981997	true	8	6552	6552	3915	kept_full	74975446-74981997
MCL14	NC_073241.2:22444506-22462528	true	9	18023	18023	17954	kept_full	22444506-22462528
MCL14	NC_073241.2:23439000-23444207	true	8	5208	5208	17954	kept_full	23439000-23444207
MCL14	NC_073241.2:23444184-23456398	true	8	12215	12215	17954	kept_full	23444184-23456398
MCL14	NC_073241.2:24791006-24808959	true	9	17954	17954	17954	kept_full	24791006-24808959
MCL14	NC_073241.2:26284652-26302738	true	9	18087	18087	17954	kept_full	26284652-26302738
MCL14	NC_073241.2:28453277-28470706	true	9	17430	17430	17954	kept_full	28453277-28470706
MCL14	NC_073241.2:29805580-29823546	true	9	17967	17967	17954	kept_full	29805580-29823546
MCL14	NC_073241.2:30959929-30977411	true	9	17483	17483	17954	kept_full	30959929-30977411
MCL14	NC_073241.2:31762898-31780449	true	9	17552	17552	17954	kept_full	31762898-31780449
MCL14	NC_073241.2:32519327-32537453	true	9	18127	18127	17954	kept_full	32519327-32537453
MCL15	NC_073242.2:18345287-18375143	true	9	29857	29857	22907	kept_full	18345287-18375143
MCL15	NC_073242.2:18517295-18530013	true	9	12719	12719	22907	kept_full	18517295-18530013
MCL15	NC_073242.2:65283822-65306618	true	9	22797	22797	22907	kept_full	65283822-65306618
MCL15	NC_073242.2:66999756-67023788	true	9	24033	24033	22907	kept_full	66999756-67023788
MCL15	NC_073242.2:69303268-69326184	true	9	22917	22917	22907	kept_full	69303268-69326184
MCL15	NC_073242.2:69364605-69387511	true	9	22907	22907	22907	kept_full	69364605-69387511
MCL15	NC_073242.2:18569041-18593660	true	9	24620	24620	22907	kept_full	18569041-18593660
MCL15	NC_073242.2:37519176-37527280	true	8	8105	8105	22907	kept_full	37519176-37527280
MCL15	NC_073242.2:37504456-37506896	true	8	2441	2441	22907	kept_full	37504456-37506896
MCL15	NC_073242.2:37810078-37811546	true	9	1469	1469	22907	kept_full	37810078-37811546
MCL16	NC_073241.2:71980778-72356184	false	0	0	375407	0	untouched	NA
MCL16	NC_073242.2:89076348-89195187	false	0	0	118840	0	untouched	NA
MCL16	NC_073242.2:12440314-12492409	false	0	0	52096	0	untouched	NA
MCL16	NC_073241.2:103649953-103657630	false	0	0	7678	0	untouched	NA
MCL16	NC_073242.2:117309995-117316289	false	0	0	6295	0	untouched	NA
MCL16	NC_073244.2:66893782-66916516	false	0	0	22735	0	untouched	NA
MCL16	NC_073242.2:28832349-28846365	false	0	0	14017	0	untouched	NA
MCL16	NC_073242.2:18599493-18697247	false	0	0	97755	0	untouched	NA
MCL16	NC_073242.2:100029117-100110787	false	0	0	81671	0	untouched	NA
MCL16	NC_073244.2:65724177-65802922	false	0	0	78746	0	untouched	NA
MCL17	NC_073244.2:27504821-27542348	false	3	0	37528	0	untouched	NA
MCL17	NC_073244.2:27869413-27899849	false	4	0	30437	0	untouched	NA
MCL17	NC_073244.2:27566438-27668116	false	8	2852	101679	0	untouched	27625813-27667978
MCL17	NC_073244.2:27404674-27451044	false	3	0	46371	0	untouched	NA
MCL17	NC_073244.2:27408489-27438244	false	3	0	29756	0	untouched	NA
MCL17	NC_073244.2:29232441-29259316	false	3	0	26876	0	untouched	NA
MCL17	NC_073244.2:27956121-27997169	false	2	0	41049	0	untouched	NA
MCL17	NC_073244.2:28256971-28304557	false	9	18066	47587	0	untouched	28256971-28304557
MCL17	NC_073244.2:27831442-27858239	false	3	0	26798	0	untouched	NA
MCL17	NC_073244.2:28165618-28185525	false	2	0	19908	0	untouched	NA
MCL18	NC_073242.2:28319890-28337361	true	8	7432	17472	6598	kept_trimmed	28329930-28337361
MCL18	NC_073242.2:29211219-29248885	true	8	10504	37667	6598	kept_trimmed	29228841-29248885
MCL18	NC_073244.2:21272872-21304798	true	8	11149	31927	6598	kept_trimmed	21285415-21304400
MCL18	NC_073242.2:28056586-28170783	true	4	0	114198	6598	dropped	NA
MCL18	NC_073242.2:29159393-29199709	true	8	2549	40317	6598	dropped	29164902-29167450
MCL18	NC_073244.2:21221120-21269892	true	8	2544	48773	6598	dropped	21221122-21223665
MCL18	NC_073242.2:28345832-28351117	true	8	5286	5286	6598	kept_full	28345832-28351117
MCL18	NC_073242.2:29255345-29260839	true	8	5495	5495	6598	kept_full	29255345-29260839
MCL18	NC_073242.2:32126662-32133905	true	8	7207	7244	6598	kept_full	32126662-32133868
MCL18	NC_073242.2:32405948-32412582	true	8	6598	6635	6598	kept_full	32405948-32412545
MCL19	NC_073242.2:99173576-99197165	true	9	23019	23590	17888	kept_full	99174147-99197165
MCL19	NC_073242.2:99476724-99494928	true	9	18205	18205	17888	kept_full	99476724-99494928
MCL19	NC_073242.2:99604419-99622880	true	9	4629	18462	17888	dropped	99618252-99622880
MCL19	NC_073242.2:103978174-103995813	true	9	17640	17640	17888	kept_full	103978174-103995813
MCL19	NC_073242.2:104055322-104080000	true	9	24679	24679	17888	kept_full	104055322-104080000
MCL19	NC_073242.2:104346770-104364607	true	9	17838	17838	17888	kept_full	104346770-104364607
MCL19	NC_073242.2:104454464-104471694	true	9	17231	17231	17888	kept_full	104454464-104471694
MCL19	NC_073242.2:104540241-104558123	true	9	17883	17883	17888	kept_full	104540241-104558123
MCL19	NC_073242.2:104624535-104642422	true	9	17888	17888	17888	kept_full	104624535-104642422
MCL19	NC_073242.2:104908709-104928775	true	9	20067	20067	17888	kept_full	104908709-104928775
MCL20	NC_073241.2:22462476-22488787	true	8	26312	26312	39387	kept_full	22462476-22488787
MCL20	NC_073241.2:23457142-23495760	true	8	38619	38619	39387	kept_full	23457142-23495760
MCL20	NC_073241.2:24764623-24790766	true	8	26144	26144	39387	kept_full	24764623-24790766
MCL20	NC_073241.2:26302037-26341423	true	8	39387	39387	39387	kept_full	26302037-26341423
MCL20	NC_073241.2:28400522-28453253	true	8	52732	52732	39387	kept_full	28400522-28453253
MCL20	NC_073241.2:29823786-29862398	true	8	38613	38613	39387	kept_full	29823786-29862398
MCL20	NC_073241.2:30978236-31017681	true	8	39446	39446	39387	kept_full	30978236-31017681
MCL20	NC_073241.2:31780156-31819701	true	8	39546	39546	39387	kept_full	31780156-31819701
MCL20	NC_073241.2:32537472-32577140	true	8	39669	39669	39387	kept_full	32537472-32577140
MCL21	NC_073241.2:22488935-22490680	true	8	1746	1746	1449	kept_full	22488935-22490680
MCL21	NC_073241.2:23483421-23484856	true	8	1436	1436	1449	kept_full	23483421-23484856
MCL21	NC_073241.2:24763062-24764510	true	8	1449	1449	1449	kept_full	24763062-24764510
MCL21	NC_073241.2:26329144-26330552	true	8	1409	1409	1449	kept_full	26329144-26330552
MCL21	NC_073241.2:28424698-28426248	true	8	1551	1551	1449	kept_full	28424698-28426248
MCL21	NC_073241.2:29850072-29852792	true	8	2721	2721	1449	kept_full	29850072-29852792
MCL21	NC_073241.2:31004449-31005447	true	8	999	999	1449	kept_full	31004449-31005447
MCL21	NC_073241.2:31807378-31808836	true	8	1459	1459	1449	kept_full	31807378-31808836
MCL21	NC_073241.2:32563827-32564909	true	8	1083	1083	1449	kept_full	32563827-32564909
MCL22	NC_073244.2:12826326-12828776	true	8	2451	2451	2332	kept_full	12826326-12828776
MCL22	NC_073244.2:12831315-12833580	true	8	2266	2266	2332	kept_full	12831315-12833580
MCL22	NC_073244.2:12841002-12843333	true	8	2332	2332	2332	kept_full	12841002-12843333
MCL22	NC_073244.2:12850868-12853133	true	8	2266	2266	2332	kept_full	12850868-12853133
MCL22	NC_073244.2:12860668-12862933	true	8	2266	2266	2332	kept_full	12860668-12862933
MCL22	NC_073244.2:12870464-12872729	true	8	2266	2266	2332	kept_full	12870464-12872729
MCL22	NC_073244.2:12877429-12879760	true	8	2332	2332	2332	kept_full	12877429-12879760
MCL22	NC_073244.2:12887076-12889529	true	8	2454	2454	2332	kept_full	12887076-12889529
MCL22	NC_073244.2:12896901-12899306	true	8	2406	2406	2332	kept_full	12896901-12899306
MCL23	NC_073241.2:22579974-22621067	true	7	41094	41094	41094	kept_full	22579974-22621067
MCL23	NC_073241.2:24631456-24673482	true	7	42027	42027	41094	kept_full	24631456-24673482
MCL23	NC_073241.2:26420389-26460599	true	7	40211	40211	41094	kept_full	26420389-26460599
MCL23	NC_073241.2:28296008-28335202	true	7	39195	39195	41094	kept_full	28296008-28335202
MCL23	NC_073241.2:29946889-29982187	true	7	35299	35299	41094	kept_full	29946889-29982187
MCL23	NC_073241.2:31095483-31137546	true	7	42064	42064	41094	kept_full	31095483-31137546
MCL23	NC_073241.2:31898384-31939485	true	7	41102	41102	41094	kept_full	31898384-31939485
MCL23	NC_073241.2:32654673-32694985	true	7	40313	40313	41094	kept_full	32654673-32694985
MCL24	NC_073244.2:28903328-28998503	true	6	6734	95176	6734	kept_trimmed	28978314-28985047
MCL24	NC_073244.2:48274539-48341836	true	6	9361	67298	6734	kept_trimmed	48274539-48283899
MCL24	NC_073244.2:15438612-15447085	true	7	8446	8474	6734	kept_full	15438612-15447057
MCL24	NC_073241.2:83873293-83877192	true	5	3836	3900	6734	kept_full	83873357-83877192
MCL24	NC_073241.2:83874274-83882657	true	6	8384	8384	6734	kept_full	83874274-83882657
MCL24	NC_073244.2:28979248-28981985	true	5	2738	2738	6734	kept_full	28979248-28981985
MCL24	NC_073244.2:6162359-6168738	true	5	2467	6380	6734	dropped	6166272-6168738
MCL24	NC_073244.2:48274539-48277447	true	6	2909	2909	6734	kept_full	48274539-48277447
MCL25	NC_073244.2:20866812-20867773	true	2	0	962	924	dropped	NA
MCL25	NC_073244.2:20880007-20888503	true	6	1241	8497	924	kept_trimmed	20880324-20881564
MCL25	NC_073244.2:20892141-20893069	true	2	0	929	924	dropped	NA
MCL25	NC_073244.2:21319954-21320883	true	4	930	930	924	kept_full	21319954-21320883
MCL25	NC_073244.2:21333114-21334097	true	6	984	984	924	kept_full	21333114-21334097
MCL25	NC_073244.2:20903860-20904783	true	4	924	924	924	kept_full	20903860-20904783
MCL25	NC_073244.2:21308595-21309524	true	2	0	930	924	dropped	NA
MCL25	NC_073244.2:21343828-21344676	true	4	845	849	924	kept_full	21343828-21344672
MCL26	NC_073244.2:54328095-54346668	true	7	18574	18574	18574	kept_full	54328095-54346668
MCL26	NC_073244.2:54437889-54453998	true	7	16110	16110	18574	kept_full	54437889-54453998
MCL26	NC_073244.2:54460195-54472997	true	7	12803	12803	18574	kept_full	54460195-54472997
MCL26	NC_073244.2:54540565-54559692	true	7	19128	19128	18574	kept_full	54540565-54559692
MCL26	NC_073244.2:54649233-54667442	true	7	18210	18210	18574	kept_full	54649233-54667442
MCL26	NC_073244.2:54728480-54812697	true	7	84218	84218	18574	kept_full	54728480-54812697
MCL26	NC_073244.2:54751857-54770675	true	7	18819	18819	18574	kept_full	54751857-54770675
MCL26	NC_073244.2:54776601-54789912	true	7	13312	13312	18574	kept_full	54776601-54789912
MCL27	NC_073244.2:67776055-67779514	true	7	3460	3460	3485	kept_full	67776055-67779514
MCL27	NC_073244.2:67785174-67788657	true	7	3484	3484	3485	kept_full	67785174-67788657
MCL27	NC_073244.2:67794316-67797800	true	7	3485	3485	3485	kept_full	67794316-67797800
MCL27	NC_073244.2:67803459-67806943	true	7	3485	3485	3485	kept_full	67803459-67806943
MCL27	NC_073244.2:67812602-67816085	true	7	3484	3484	3485	kept_full	67812602-67816085
MCL27	NC_073244.2:67821739-67825229	true	7	3491	3491	3485	kept_full	67821739-67825229
MCL27	NC_073244.2:67833610-67835137	true	7	1528	1528	3485	kept_full	67833610-67835137
MCL27	NC_073244.2:67840900-67845225	true	7	4326	4326	3485	kept_full	67840900-67845225
MCL28	NC_073242.2:34586248-35216455	true	4	7458	630208	7458	kept_trimmed	35208998-35216455
MCL28	NC_073242.2:31472464-31492669	true	6	8611	20206	7458	kept_trimmed	31472464-31481074
MCL28	NC_073242.2:35197476-35216195	true	4	7198	18720	7458	kept_trimmed	35208998-35216195
MCL28	NC_073242.2:35905886-35951465	true	5	15624	45580	7458	kept_trimmed	35935842-35951465
MCL28	NC_073242.2:35935983-35950214	true	4	14232	14232	7458	kept_full	35935983-35950214
MCL28	NC_073242.2:35370576-35544549	true	5	1335	173974	7458	dropped	35543215-35544549
MCL28	NC_073242.2:35192809-35215759	true	4	6762	22951	7458	kept_trimmed	35208998-35215759
MCL29	NC_073242.2:21112721-21135807	true	5	23087	23087	12298	kept_full	21112721-21135807
MCL29	NC_073242.2:21706068-21745177	true	5	39110	39110	12298	kept_full	21706068-21745177
MCL29	NC_073242.2:22077762-22085009	true	4	7248	7248	12298	kept_full	22077762-22085009
MCL29	NC_073242.2:22085010-22107306	true	4	12298	22297	12298	kept_full	22085010-22107306
MCL29	NC_073242.2:99251817-99258534	true	5	6718	6718	12298	kept_full	99251817-99258534
MCL29	NC_073242.2:104853765-104870515	true	5	16751	16751	12298	kept_full	104853765-104870515
MCL29	NC_073242.2:32451238-32456187	true	2	0	4950	12298	dropped	NA
MCL30	NC_073242.2:89463090-89465214	true	6	2125	2125	2124	kept_full	89463090-89465214
MCL30	NC_073242.2:89466484-89468607	true	6	2124	2124	2124	kept_full	89466484-89468607
MCL30	NC_073242.2:89468628-89470613	true	6	1986	1986	2124	kept_full	89468628-89470613
MCL30	NC_073242.2:89469876-89472000	true	6	2125	2125	2124	kept_full	89469876-89472000
MCL30	NC_073242.2:89472021-89474006	true	6	1986	1986	2124	kept_full	89472021-89474006
MCL30	NC_073242.2:89474046-89475074	true	6	1029	1029	2124	kept_full	89474046-89475074
MCL30	NC_073242.2:89476663-89478795	true	6	2133	2133	2124	kept_full	89476663-89478795
MCL31	NC_073244.2:48185485-48297855	false	0	0	112371	0	untouched	NA
MCL31	NC_073241.2:64210971-64375899	false	0	0	164929	0	untouched	NA
MCL31	NC_073241.2:91515239-91635158	false	0	0	119920	0	untouched	NA
MCL31	NC_073241.2:93272384-93312017	false	0	0	39634	0	untouched	NA
MCL31	NC_073242.2:77232953-77311541	false	0	0	78589	0	untouched	NA
MCL31	NC_073242.2:106776931-107057950	false	0	0	281020	0	untouched	NA
MCL32	NC_073244.2:26785565-26787925	true	4	1549	2361	1071	kept_full	26785565-26787113
MCL32	NC_073244.2:64703131-64709687	true	5	4430	6557	1071	kept_full	64705258-64709687
MCL32	NC_073244.2:26785916-26786986	true	4	1071	1071	1071	kept_full	26785916-26786986
MCL32	NC_073244.2:28982456-28983153	true	5	698	698	1071	kept_full	28982456-28983153
MCL32	NC_073244.2:46633524-46634257	true	5	734	734	1071	kept_full	46633524-46634257
MCL32	NC_073244.2:65290398-65291740	true	5	860	1343	1071	kept_full	65290398-65291257
MCL33	NC_073244.2:54032364-54138094	true	3	2612	105731	2764	kept_trimmed	54129829-54136649
MCL33	NC_073244.2:53404937-53419580	true	5	2151	14644	2764	kept_trimmed	53404937-53407087
MCL33	NC_073244.2:53283019-53297824	true	3	2764	14806	2764	kept_trimmed	53295061-53297824
MCL33	NC_073244.2:53318163-53337019	true	5	13596	18857	2764	kept_full	53318163-53337019
MCL33	NC_073244.2:53362282-53380307	true	5	6936	18026	2764	kept_trimmed	53364565-53371500
MCL33	NC_073244.2:54115253-54136783	true	3	2612	21531	2764	kept_trimmed	54129829-54136649
MCL34	NC_073242.2:15795350-15798103	true	4	2754	2754	47468	kept_full	15795350-15798103
MCL34	NC_073242.2:16107537-16189037	true	5	59882	81501	47468	kept_full	16129156-16189037
MCL34	NC_073242.2:30788620-30790990	true	4	2371	2371	47468	kept_full	30788620-30790990
MCL34	NC_073242.2:31528877-31533067	true	5	4191	4191	47468	kept_full	31528877-31533067
MCL34	NC_073242.2:15797556-15845023	true	4	47468	47468	47468	kept_full	15797556-15845023
MCL34	NC_073242.2:30790443-30852409	true	4	48611	61967	47468	kept_full	30790443-30839053
MCL35	NC_073242.2:28351287-28354667	true	5	3381	3381	3064	kept_full	28351287-28354667
MCL35	NC_073242.2:29249469-29251887	true	5	2419	2419	3064	kept_full	29249469-29251887
MCL35	NC_073242.2:29251922-29253969	true	4	2048	2048	3064	kept_full	29251922-29253969
MCL35	NC_073242.2:29260996-29299031	true	4	2027	38036	3064	kept_trimmed	29260996-29263022
MCL35	NC_073242.2:32133924-32138920	true	5	3064	4997	3064	kept_full	32133924-32136987
MCL35	NC_073242.2:32412574-32417598	true	5	3092	5025	3064	kept_full	32412574-32415665
MCL36	NC_073242.2:66059531-66062625	true	5	3095	3095	3095	kept_full	66059531-66062625
MCL36	NC_073242.2:66832285-66835379	true	5	3095	3095	3095	kept_full	66832285-66835379
MCL36	NC_073242.2:67775519-67778613	true	5	3095	3095	3095	kept_full	67775519-67778613
MCL36	NC_073242.2:68548804-68551898	true	5	3095	3095	3095	kept_full	68548804-68551898
MCL36	NC_073242.2:66533477-66535834	true	5	2358	2358	3095	kept_full	66533477-66535834
MCL36	NC_073242.2:68075551-68077923	true	5	2373	2373	3095	kept_full	68075551-68077923
MCL37	NC_073242.2:85744045-85745570	true	4	1320	1526	1568	kept_full	85744251-85745570
MCL37	NC_073242.2:85752249-85753816	true	4	1568	1568	1568	kept_full	85752249-85753816
MCL37	NC_073242.2:85759122-85760601	true	4	1480	1480	1568	kept_full	85759122-85760601
MCL37	NC_073242.2:85765587-85767205	true	4	1619	1619	1568	kept_full	85765587-85767205
MCL37	NC_073242.2:85768015-85770293	true	4	2279	2279	1568	kept_full	85768015-85770293
MCL37	NC_073242.2:85785154-85786348	true	0	0	1195	1568	dropped	NA
MCL38	NC_073244.2:68258639-68266724	true	5	8023	8086	7121	kept_full	68258702-68266724
MCL38	NC_073244.2:68274797-68278206	true	5	3410	3410	7121	kept_full	68274797-68278206
MCL38	NC_073244.2:68293346-68300389	true	5	7044	7044	7121	kept_full	68293346-68300389
MCL38	NC_073244.2:68314272-68317814	true	5	3543	3543	7121	kept_full	68314272-68317814
MCL38	NC_073244.2:68333023-68425548	true	5	27573	92526	7121	kept_trimmed	68333023-68360595
MCL38	NC_073244.2:68350725-68357845	true	5	7121	7121	7121	kept_full	68350725-68357845
MCL39	NC_073241.2:110003059-110014943	true	3	11885	11885	67162	kept_full	110003059-110014943
MCL39	NC_073242.2:121237188-121355979	true	3	67219	118792	67162	kept_full	121237188-121355979
MCL39	NC_073244.2:5551312-5618473	true	4	67162	67162	67162	kept_full	5551312-5618473
MCL39	NC_073244.2:70818676-70885869	true	4	67194	67194	67162	kept_full	70818676-70885869
MCL39	NC_073241.2:110023007-110069144	true	3	46138	46138	67162	kept_full	110023007-110069144
MCL40	NC_073244.2:30090641-30219881	true	2	48861	129241	13982	kept_trimmed	30090641-30183017
MCL40	NC_073244.2:29667781-29703675	true	2	4716	35895	13982	dropped	29693234-29697949
MCL40	NC_073244.2:29815023-29838683	true	2	7601	23661	13982	kept_trimmed	29823024-29835412
MCL40	NC_073244.2:30381848-30416275	true	2	13982	34428	13982	kept_trimmed	30381848-30416275
MCL40	NC_073244.2:29721968-29741119	true	2	17944	19152	13982	kept_full	29722733-29741119
MCL41	NC_073242.2:15590727-15659567	true	4	62903	68841	20420	kept_full	15590727-15653629
MCL41	NC_073242.2:16203412-16303138	true	3	20423	99727	20420	kept_trimmed	16282716-16303138
MCL41	NC_073242.2:16291817-16311961	true	3	20145	20145	20420	kept_full	16291817-16311961
MCL41	NC_073242.2:31481287-31520484	true	4	20420	39198	20420	kept_full	31481287-31501706
MCL41	NC_073242.2:30617227-30623810	true	4	6584	6584	20420	kept_full	30617227-30623810
MCL42	NC_073242.2:96050826-96069990	true	4	9604	19165	10201	kept_full	96060387-96069990
MCL42	NC_073242.2:96073491-96083691	true	4	10201	10201	10201	kept_full	96073491-96083691
MCL42	NC_073242.2:96131770-96143828	true	4	12059	12059	10201	kept_full	96131770-96143828
MCL42	NC_073242.2:96146803-96158597	true	4	11795	11795	10201	kept_full	96146803-96158597
MCL42	NC_073242.2:96161178-96171219	true	4	10042	10042	10201	kept_full	96161178-96171219
MCL43	NC_073244.2:17751586-17769673	true	3	3605	18088	3605	kept_trimmed	17751594-17769673
MCL43	NC_073244.2:18309411-18333933	true	3	3179	24523	3605	kept_trimmed	18310020-18333933
MCL43	NC_073244.2:18385813-18412453	true	4	2290	26641	3605	kept_trimmed	18387233-18389522
MCL43	NC_073244.2:18428863-18440676	true	4	3982	11814	3605	kept_trimmed	18429082-18440649
MCL43	NC_073244.2:18470890-18557192	true	4	3784	86303	3605	kept_trimmed	18470903-18482313
MCL44	NC_073244.2:47507917-47526791	true	3	18875	18875	13273	kept_full	47507917-47526791
MCL44	NC_073244.2:48418583-48432380	true	3	12510	13798	13273	kept_full	48419871-48432380
MCL44	NC_073244.2:48565774-48613365	true	3	15528	47592	13273	kept_trimmed	48566855-48582382
MCL44	NC_073244.2:48660619-48689258	true	3	13273	28640	13273	kept_trimmed	48675744-48689016
MCL44	NC_073244.2:48919828-48979766	true	1	0	59939	13273	dropped	NA
MCL45	NC_073241.2:23396950-23398181	true	3	1232	1232	1230	kept_full	23396950-23398181
MCL45	NC_073241.2:26242644-26243873	true	3	1230	1230	1230	kept_full	26242644-26243873
MCL45	NC_073241.2:28511512-28512740	true	3	1229	1229	1230	kept_full	28511512-28512740
MCL45	NC_073241.2:30917931-30919159	true	3	1229	1229	1230	kept_full	30917931-30919159
MCL46	NC_073241.2:23423938-23426482	true	3	2545	2545	2545	kept_full	23423938-23426482
MCL46	NC_073241.2:26269571-26272148	true	3	2578	2578	2545	kept_full	26269571-26272148
