gene-LOC101152665	protein_coding	LOC101152665	spindlin-2
gene-LOC115932047	protein_coding	LOC115932047	spindlin-2
gene-LOC129529676	protein_coding	LOC129529676	spindlin-2-like
gene-FAAH2	protein_coding	FAAH2	fatty acid amide hydrolase 2
gene-LOC101124014	pseudogene	LOC101124014	C-1-tetrahydrofolate synthase, cytoplasmic-like
gene-ZXDB	protein_coding	ZXDB	zinc finger X-linked duplicated B
gene-LOC129529789	lncRNA	LOC129529789	uncharacterized LOC129529789
gene-LOC101124752	pseudogene	LOC101124752	NACHT, LRR and PYD domains-containing protein 2-like
gene-LOC101125113	pseudogene	LOC101125113	malate dehydrogenase, cytoplasmic-like
gene-LOC101125479	protein_coding	LOC101125479	zinc finger X-linked protein ZXDB-like
gene-LOC101125838	pseudogene	LOC101125838	protein L-Myc-like
gene-LOC101126198	pseudogene	LOC101126198	keratin, type II cytoskeletal 8-like
gene-LOC129530168	snRNA	LOC129530168	U6 spliceosomal RNA
gene-LOC101126914	pseudogene	LOC101126914	lupus La protein-like
gene-LOC101126550	pseudogene	LOC101126550	zinc finger RNA-binding protein-like
gene-LOC129530155	lncRNA	LOC129530155	uncharacterized LOC129530155
gene-LOC101127285	protein_coding	LOC101127285	chromobox protein homolog 1-like
gene-SPIN4	protein_coding	SPIN4	spindlin family member 4
gene-ARHGEF9	protein_coding	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9
gene-LOC134757911	lncRNA	LOC134757911	uncharacterized LOC134757911
gene-LOC129530156	protein_coding	LOC129530156	uncharacterized LOC129530156
gene-LOC101129200	pseudogene	LOC101129200	heterogeneous nuclear ribonucleoprotein D0-like
gene-AMER1	protein_coding	AMER1	APC membrane recruitment protein 1
gene-LOC101130652	protein_coding	LOC101130652	myotubularin-related protein 8
gene-LOC109024623	pseudogene	LOC109024623	importin subunit alpha-3-like
gene-LOC101131006	pseudogene	LOC101131006	SHC-transforming protein 1-like
gene-LOC109023333	pseudogene	LOC109023333	la-related protein 4-like
gene-LOC101131366	pseudogene	LOC101131366	14-3-3 protein zeta/delta-like
gene-LOC101132079	pseudogene	LOC101132079	grpE protein homolog 2, mitochondrial-like
gene-LOC101131717	pseudogene	LOC101131717	biogenesis of lysosome-related organelles complex 1 subunit 2-like
gene-ZC4H2	protein_coding	ZC4H2	zinc finger C4H2-type containing
gene-ZC3H12B	protein_coding	ZC3H12B	zinc finger CCCH-type containing 12B
gene-LOC101132824	pseudogene	LOC101132824	mortality factor 4-like protein 1
gene-LOC101133563	pseudogene	LOC101133563	peroxiredoxin-like 2C
gene-LOC129530157	protein_coding	LOC129530157	transducin-like enhancer protein 1
gene-LOC101135806	pseudogene	LOC101135806	AP-1 complex subunit mu-2-like
gene-LAS1L	protein_coding	LAS1L	LAS1 like ribosome biogenesis factor
gene-LOC101135088	protein_coding	LOC101135088	putative FERM domain-containing protein FRMD8P1
gene-MSN	protein_coding	MSN	moesin
gene-LOC101136529	pseudogene	LOC101136529	homeobox protein NANOG-like
gene-LOC101137262	pseudogene	LOC101137262	eukaryotic peptide chain release factor subunit 1-like
gene-LOC101136886	pseudogene	LOC101136886	cyclin-Y-like protein 1
gene-MIR223	miRNA	MIR223	microRNA mir-223
gene-VSIG4	protein_coding	VSIG4	V-set and immunoglobulin domain containing 4
gene-LOC101138614	pseudogene	LOC101138614	ataxin-7-like protein 3
gene-LOC101138979	pseudogene	LOC101138979	eukaryotic translation initiation factor 4B-like
gene-HEPH	protein_coding	HEPH	hephaestin
gene-LOC101140171	pseudogene	LOC101140171	mitochondrial fission regulator 1-like
gene-LOC109024663	pseudogene	LOC109024663	G-protein coupled receptor 83-like
gene-LOC101140532	pseudogene	LOC101140532	pyruvate kinase PKM-like
gene-EDA2R	protein_coding	EDA2R	ectodysplasin A2 receptor
gene-LOC115932509	snRNA	LOC115932509	U6 spliceosomal RNA
gene-LOC101142895	pseudogene	LOC101142895	polyadenylate-binding protein 2-like
gene-AR	protein_coding	AR	androgen receptor
gene-LOC115932040	pseudogene	LOC115932040	protein argonaute-3-like
gene-OPHN1	protein_coding	OPHN1	oligophrenin 1
gene-LOC101144365	pseudogene	LOC101144365	phosphoglycerate kinase 1-like
gene-LOC115932499	pseudogene	LOC115932499	U6 spliceosomal RNA
gene-LOC101145106	pseudogene	LOC101145106	akirin-1-like
gene-LOC101146427	pseudogene	LOC101146427	nuclear distribution protein nudE-like 1
gene-YIPF6	protein_coding	YIPF6	Yip1 domain family member 6
gene-LOC115932487	snRNA	LOC115932487	U6 spliceosomal RNA
gene-LOC101146767	protein_coding	LOC101146767	large ribosomal subunit protein uL24-like
gene-LOC101147142	protein_coding	LOC101147142	large ribosomal subunit protein eL31-like
gene-STARD8	protein_coding	STARD8	StAR related lipid transfer domain containing 8
gene-LOC101148580	pseudogene	LOC101148580	actin-related protein 3-like
gene-LOC101148924	pseudogene	LOC101148924	SERPINE1 mRNA-binding protein 1-like
gene-EFNB1	protein_coding	EFNB1	ephrin B1
gene-PJA1	protein_coding	PJA1	praja ring finger ubiquitin ligase 1
gene-LOC101128738	pseudogene	LOC101128738	non-histone chromosomal protein HMG-14-like
gene-LOC101151098	lncRNA	LOC101151098	uncharacterized LOC101151098
gene-NALF2	protein_coding	NALF2	NALCN channel auxiliary factor 2
gene-EDA	protein_coding	EDA	ectodysplasin A
gene-LOC115932441	rRNA	LOC115932441	5S ribosomal RNA
gene-LOC115932603	pseudogene	LOC115932603	small nucleolar RNA U3
gene-LOC101153632	pseudogene	LOC101153632	CCR4-NOT transcription complex subunit 7-like
gene-MIR676	miRNA	MIR676	microRNA mir-676
gene-AWAT2	protein_coding	AWAT2	acyl-CoA wax alcohol acyltransferase 2
gene-OTUD6A	protein_coding	OTUD6A	OTU deubiquitinase 6A
gene-IGBP1	protein_coding	IGBP1	immunoglobulin binding protein 1
gene-DGAT2L6	protein_coding	DGAT2L6	diacylglycerol O-acyltransferase 2 like 6
gene-AWAT1	protein_coding	AWAT1	acyl-CoA wax alcohol acyltransferase 1
gene-P2RY4	protein_coding	P2RY4	pyrimidinergic receptor P2Y4
gene-ARR3	protein_coding	ARR3	arrestin 3
gene-RAB41	protein_coding	RAB41	RAB41, member RAS oncogene family
gene-PDZD11	protein_coding	PDZD11	PDZ domain containing 11
gene-KIF4A	protein_coding	KIF4A	kinesin family member 4A
gene-LOC101128014	pseudogene	LOC101128014	trafficking protein particle complex subunit 2-like protein
gene-GDPD2	protein_coding	GDPD2	glycerophosphodiester phosphodiesterase domain containing 2
gene-LOC129529993	protein_coding	LOC129529993	uncharacterized LOC129529993
gene-DLG3	protein_coding	DLG3	discs large MAGUK scaffold protein 3
gene-LOC115932615	snRNA	LOC115932615	U4 spliceosomal RNA
gene-TEX11	protein_coding	TEX11	testis expressed 11
gene-LOC115932205	protein_coding	LOC115932205	small integral membrane protein 30-like
gene-LOC115932598	snoRNA	LOC115932598	small nucleolar RNA U3
gene-LOC109024638	pseudogene	LOC109024638	WASH complex subunit 3-like
gene-SLC7A3	protein_coding	SLC7A3	solute carrier family 7 member 3
gene-LOC101131859	pseudogene	LOC101131859	nuclear transport factor 2-like
gene-LOC115932581	snRNA	LOC115932581	U1 spliceosomal RNA
gene-LOC101137753	pseudogene	LOC101137753	suppressor of cytokine signaling 5-like
gene-SNX12	protein_coding	SNX12	sorting nexin 12
gene-FOXO4	protein_coding	FOXO4	forkhead box O4
gene-CXHXorf65	protein_coding	CXHXorf65	chromosome X CXorf65 homolog
gene-IL2RG	protein_coding	IL2RG	interleukin 2 receptor subunit gamma
gene-MED12	protein_coding	MED12	mediator complex subunit 12
gene-NLGN3	protein_coding	NLGN3	neuroligin 3
gene-GJB1	protein_coding	GJB1	gap junction protein beta 1
gene-ZMYM3	protein_coding	ZMYM3	zinc finger MYM-type containing 3
gene-NONO	protein_coding	NONO	non-POU domain containing octamer binding
gene-LOC129529816	pseudogene	LOC129529816	uncharacterized LOC129529816
gene-ITGB1BP2	protein_coding	ITGB1BP2	integrin subunit beta 1 binding protein 2
gene-LOC101138856	pseudogene	LOC101138856	zinc finger CCHC-type and RNA-binding motif-containing protein 1-like
gene-LOC129530000	pseudogene	LOC129530000	rho-related GTP-binding protein RhoG-like
gene-TAF1	protein_coding	TAF1	TATA-box binding protein associated factor 1
gene-LOC109024639	pseudogene	LOC109024639	polyadenylate-binding protein 2-like
gene-LOC115932574	pseudogene	LOC115932574	small nucleolar RNA U13
gene-LOC115932185	pseudogene	LOC115932185	keratin, type II cytoskeletal 8-like
gene-LOC101142896	pseudogene	LOC101142896	inhibitor of growth protein 1-like
gene-LOC109024665	pseudogene	LOC109024665	suppressor of cytokine signaling 6-like
gene-OGT	protein_coding	OGT	O-linked N-acetylglucosamine (GlcNAc) transferase
gene-GCNA	protein_coding	GCNA	germ cell nuclear acidic peptidase
gene-CXCR3	protein_coding	CXCR3	C-X-C motif chemokine receptor 3
gene-LOC101141782	protein_coding	LOC101141782	uncharacterized protein CXorf49-like
gene-LOC101143628	protein_coding	LOC101143628	uncharacterized protein CXorf49
gene-LOC109024666	pseudogene	LOC109024666	cytochrome c oxidase subunit NDUFA4-like
gene-LOC101144244	pseudogene	LOC101144244	uncharacterized protein CXorf49-like
gene-NHSL2	protein_coding	NHSL2	NHS like 2
gene-LOC115932461	snRNA	LOC115932461	U6 spliceosomal RNA
gene-LOC101144988	protein_coding	LOC101144988	small ribosomal subunit protein eS26-like
gene-RTL5	protein_coding	RTL5	retrotransposon Gag like 5
gene-LOC101145597	protein_coding	LOC101145597	TPT1-like protein
gene-PIN4	protein_coding	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4
gene-ERCC6L	protein_coding	ERCC6L	ERCC excision repair 6 like, spindle assembly checkpoint helicase
gene-RPS4X	protein_coding	RPS4X	ribosomal protein S4 X-linked
gene-CITED1	protein_coding	CITED1	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 1
gene-HDAC8	protein_coding	HDAC8	histone deacetylase 8
gene-LOC115932587	snRNA	LOC115932587	U2 spliceosomal RNA
gene-PHKA1	protein_coding	PHKA1	phosphorylase kinase regulatory subunit alpha 1
gene-LOC134757930	lncRNA	LOC134757930	uncharacterized LOC134757930
gene-LOC115932599	snoRNA	LOC115932599	small nucleolar RNA U3
gene-LOC101152794	pseudogene	LOC101152794	F-actin-capping protein subunit alpha-1-like
gene-LOC115932583	snRNA	LOC115932583	U1 spliceosomal RNA
gene-DMRTC1B	protein_coding	DMRTC1B	DMRT like family C1B
gene-LOC129530009	lncRNA	LOC129530009	uncharacterized LOC129530009
gene-FAM236B	protein_coding	FAM236B	family with sequence similarity 236 member B
gene-LOC129530008	lncRNA	LOC129530008	uncharacterized LOC129530008
gene-LOC129530010	protein_coding	LOC129530010	doublesex- and mab-3-related transcription factor C1
gene-LOC115932943	lncRNA	LOC115932943	uncharacterized LOC115932943
gene-LOC115932941	protein_coding	LOC115932941	protein FAM236A
gene-PABPC1L2B	protein_coding	PABPC1L2B	poly(A) binding protein cytoplasmic 1 like 2B
gene-PABPC1L2A	protein_coding	PABPC1L2A	poly(A) binding protein cytoplasmic 1 like 2A
gene-LOC101125480	protein_coding	LOC101125480	putative nucleosome assembly protein 1-like 6
gene-LOC101125840	protein_coding	LOC101125840	nucleosome assembly protein 1-like 2
gene-LOC101126200	pseudogene	LOC101126200	mitochondrial import receptor subunit TOM20 homolog
gene-LOC101126915	pseudogene	LOC101126915	14-3-3 protein zeta/delta-like
gene-LOC115932478	snRNA	LOC115932478	U6 spliceosomal RNA
gene-CDX4	protein_coding	CDX4	caudal type homeobox 4
gene-LOC101127651	pseudogene	LOC101127651	dual specificity mitogen-activated protein kinase kinase 4-like
gene-LOC101129695	pseudogene	LOC101129695	large ribosomal subunit protein uL30-like
gene-CHIC1	protein_coding	CHIC1	cysteine rich hydrophobic domain 1
gene-LOC101128380	pseudogene	LOC101128380	selenide, water dikinase 1-like
gene-LOC109025488	lncRNA	LOC109025488	uncharacterized LOC109025488
gene-LOC101129326	protein_coding	LOC101129326	putative FXYD domain-containing ion transport regulator 8
gene-LOC129530108	protein_coding	LOC129530108	uncharacterized LOC129530108
gene-LOC109024667	protein_coding	LOC109024667	protein shisa-5-like
gene-LOC101138374	pseudogene	LOC101138374	E3 ubiquitin-protein ligase UHRF2-like
gene-LOC101138730	pseudogene	LOC101138730	ATP-dependent RNA helicase DDX3Y-like
gene-LOC129530109	pseudogene	LOC129530109	E3 ubiquitin-protein ligase makorin-1-like
gene-LOC101130654	protein_coding	LOC101130654	ATP synthase membrane subunit K, mitochondrial-like
gene-LOC101139456	protein_coding	LOC101139456	putative BMP-2-inducible kinase-like protein
gene-LOC101131263	pseudogene	LOC101131263	rab11 family-interacting protein 1-like
gene-MIR421	miRNA	MIR421	microRNA mir-421
gene-MIR374B	miRNA	MIR374B	microRNA mir-374b
gene-MIR374A	miRNA	MIR374A	microRNA mir-374a
gene-ZCCHC13	protein_coding	ZCCHC13	zinc finger CCHC-type containing 13
gene-LOC109024707	pseudogene	LOC109024707	small ribosomal subunit protein eS6-like
gene-LOC101139834	pseudogene	LOC101139834	52 kDa repressor of the inhibitor of the protein kinase-like
gene-LOC101133799	pseudogene	LOC101133799	small ribosomal subunit protein eS7-like
gene-LOC129530111	lncRNA	LOC129530111	uncharacterized LOC129530111
gene-SLC16A2	protein_coding	SLC16A2	solute carrier family 16 member 2
gene-RLIM	protein_coding	RLIM	ring finger protein, LIM domain interacting
gene-LOC115932469	snRNA	LOC115932469	U6 spliceosomal RNA
gene-NEXMIF	protein_coding	NEXMIF	neurite extension and migration factor
gene-ABCB7	protein_coding	ABCB7	ATP binding cassette subfamily B member 7
gene-LOC115932488	snRNA	LOC115932488	U6 spliceosomal RNA
gene-UPRT	protein_coding	UPRT	uracil phosphoribosyltransferase homolog
gene-LOC101140534	pseudogene	LOC101140534	telomeric repeat-binding factor 1-like
gene-ZDHHC15	protein_coding	ZDHHC15	zinc finger DHHC-type palmitoyltransferase 15
gene-LOC129530115	lncRNA	LOC129530115	uncharacterized LOC129530115
gene-LOC129530113	protein_coding	LOC129530113	large ribosomal subunit protein eL21-like
gene-LOC129530114	lncRNA	LOC129530114	uncharacterized LOC129530114
gene-LOC115932423	pseudogene	LOC115932423	PEST proteolytic signal-containing nuclear protein-like
gene-LOC101137993	pseudogene	LOC101137993	serine/threonine-protein kinase B-raf-like
gene-LOC101140932	protein_coding	LOC101140932	E3 ubiquitin-protein ligase TTC3-like
gene-MAGEE2	protein_coding	MAGEE2	MAGE family member E2
gene-LOC101142040	pseudogene	LOC101142040	GTP-binding protein SAR1a-like
gene-LOC129529819	pseudogene	LOC129529819	transcription factor NF-E4-like
gene-LOC101142415	pseudogene	LOC101142415	ADP-ribosylation factor-like protein 5A
gene-PBDC1	protein_coding	PBDC1	polysaccharide biosynthesis domain containing 1
gene-LOC101143870	pseudogene	LOC101143870	cobalamin trafficking protein CblD-like
gene-LOC115932470	snRNA	LOC115932470	U6 spliceosomal RNA
gene-LOC101144989	pseudogene	LOC101144989	L-lactate dehydrogenase B chain-like
gene-MAGEE1	protein_coding	MAGEE1	MAGE family member E1
gene-LOC134757939	lncRNA	LOC134757939	uncharacterized LOC134757939
gene-LOC101145969	pseudogene	LOC101145969	SPRY domain-containing protein 7-like
gene-FGF16	protein_coding	FGF16	fibroblast growth factor 16
gene-ATRX	protein_coding	ATRX	ATRX chromatin remodeler
gene-MAGT1	protein_coding	MAGT1	magnesium transporter 1
gene-LOC115932459	snRNA	LOC115932459	U6 spliceosomal RNA
gene-LOC101147253	protein_coding	LOC101147253	cytochrome c oxidase subunit 7B, mitochondrial
gene-ATP7A	protein_coding	ATP7A	ATPase copper transporting alpha
gene-PGAM4	protein_coding	PGAM4	phosphoglycerate mutase family member 4
gene-PGK1	protein_coding	PGK1	phosphoglycerate kinase 1
gene-TAF9B	protein_coding	TAF9B	TATA-box binding protein associated factor 9b
gene-CYSLTR1	protein_coding	CYSLTR1	cysteinyl leukotriene receptor 1
gene-RTL3	protein_coding	RTL3	retrotransposon Gag like 3
gene-LPAR4	protein_coding	LPAR4	lysophosphatidic acid receptor 4
gene-LOC109024668	pseudogene	LOC109024668	large ribosomal subunit protein uL30-like
gene-P2RY10	protein_coding	P2RY10	P2Y receptor family member 10
gene-LOC129530153	lncRNA	LOC129530153	uncharacterized LOC129530153
gene-GPR174	protein_coding	GPR174	G protein-coupled receptor 174
gene-LOC101154237	pseudogene	LOC101154237	chromosome-associated kinesin KIF4A-like
gene-ITM2A	protein_coding	ITM2A	integral membrane protein 2A
gene-LOC129529822	pseudogene	LOC129529822	uncharacterized LOC129529822
gene-TBX22	protein_coding	TBX22	T-box transcription factor 22
gene-LOC101124626	pseudogene	LOC101124626	charged multivesicular body protein 1B2-like
gene-TENT5D	protein_coding	TENT5D	terminal nucleotidyltransferase 5D
gene-LOC101125359	pseudogene	LOC101125359	WW domain-binding protein 11-like
gene-LOC101125718	pseudogene	LOC101125718	hexokinase-2-like
gene-BRWD3	protein_coding	BRWD3	bromodomain and WD repeat domain containing 3
gene-LOC109024640	pseudogene	LOC109024640	proteasome subunit alpha type-1-like
gene-LOC115932577	snoRNA	LOC115932577	small nucleolar RNA ACA64
gene-LOC115932465	snRNA	LOC115932465	U6 spliceosomal RNA
gene-LOC101127153	pseudogene	LOC101127153	voltage-dependent anion-selective channel protein 1-like
gene-LOC115932494	snRNA	LOC115932494	U6 spliceosomal RNA
gene-HMGN5	protein_coding	HMGN5	high mobility group nucleosome binding domain 5
gene-SH3BGRL	protein_coding	SH3BGRL	SH3 domain binding glutamate rich protein like
gene-LOC129530149	lncRNA	LOC129530149	uncharacterized LOC129530149
gene-LOC115932482	snRNA	LOC115932482	U6 spliceosomal RNA
gene-LOC101141808	pseudogene	LOC101141808	large ribosomal subunit protein eL22-like
gene-LOC101129082	pseudogene	LOC101129082	cysteine protease ATG4A-like
gene-POU3F4	protein_coding	POU3F4	POU class 3 homeobox 4
gene-LOC101129824	pseudogene	LOC101129824	proteasome maturation protein-like
gene-LOC129529906	pseudogene	LOC129529906	endogenous retrovirus group K member 6 Env polyprotein-like
gene-LOC115932097	protein_coding	LOC115932097	telomeric repeat-binding factor 1-like
gene-CYLC1	protein_coding	CYLC1	cylicin 1
gene-RPS6KA6	protein_coding	RPS6KA6	ribosomal protein S6 kinase A6
gene-HDX	protein_coding	HDX	highly divergent homeobox
gene-LOC101131719	pseudogene	LOC101131719	protein SET-like
gene-LOC109024669	protein_coding	LOC109024669	uncharacterized LOC109024669
gene-APOOL	protein_coding	APOOL	apolipoprotein O like
gene-SATL1	protein_coding	SATL1	spermidine/spermine N1-acetyl transferase like 1
gene-LOC134757916	lncRNA	LOC134757916	uncharacterized LOC134757916
gene-LOC109024771	lncRNA	LOC109024771	uncharacterized LOC109024771
gene-ZNF711	protein_coding	ZNF711	zinc finger protein 711
gene-POF1B	protein_coding	POF1B	POF1B actin binding protein
gene-LOC101136031	pseudogene	LOC101136031	swi5-dependent recombination DNA repair protein 1 homolog
gene-CHM	protein_coding	CHM	CHM Rab escort protein
gene-MIR361	miRNA	MIR361	microRNA mir-361
gene-LOC101135323	pseudogene	LOC101135323	stress-induced-phosphoprotein 1-like
gene-LOC101135669	pseudogene	LOC101135669	thiopurine S-methyltransferase-like
gene-DACH2	protein_coding	DACH2	dachshund family transcription factor 2
gene-LOC101136757	protein_coding	LOC101136757	putative elongation factor 1-alpha-like 3
gene-LOC101137134	pseudogene	LOC101137134	gem-associated protein 8-like
gene-LOC101137483	pseudogene	LOC101137483	COP9 signalosome complex subunit 8-like
gene-LOC115932127	pseudogene	LOC115932127	large ribosomal subunit protein uL30-like
gene-LOC115932531	snoRNA	LOC115932531	small nucleolar RNA SNORD45
gene-KLHL4	protein_coding	KLHL4	kelch like family member 4
gene-LOC101138859	protein_coding	LOC101138859	small ribosomal subunit protein uS2-like
gene-LOC101139230	pseudogene	LOC101139230	transmembrane protein 184C-like
gene-LOC115932579	snoRNA	LOC115932579	small nucleolar RNA ACA64
gene-CPXCR1	protein_coding	CPXCR1	CPX chromosome region candidate 1
gene-TGIF2LX	protein_coding	TGIF2LX	TGFB induced factor homeobox 2 like X-linked
gene-LOC101140933	pseudogene	LOC101140933	double-stranded RNA-binding protein Staufen homolog 2-like
gene-LOC101140536	pseudogene	LOC101140536	ubiquitin carboxyl-terminal hydrolase 12-like
gene-LOC115932473	snRNA	LOC115932473	U6 spliceosomal RNA
gene-LOC109024670	protein_coding	LOC109024670	proteasome subunit alpha type-2-like
gene-LOC134757942	lncRNA	LOC134757942	uncharacterized LOC134757942
gene-LOC101142417	protein_coding	LOC101142417	TSC22 domain family protein 3-like
gene-PABPC5	protein_coding	PABPC5	poly(A) binding protein cytoplasmic 5
gene-LOC101142779	pseudogene	LOC101142779	SERPINE1 mRNA-binding protein 1-like
gene-PCDH11X	protein_coding	PCDH11X	protocadherin 11 X-linked
gene-LOC115932588	snRNA	LOC115932588	U2 spliceosomal RNA
gene-LOC101144607	pseudogene	LOC101144607	voltage-dependent anion-selective channel protein 1-like
gene-LOC101144990	pseudogene	LOC101144990	eukaryotic initiation factor 4A-I-like
gene-LOC101144245	pseudogene	LOC101144245	keratin, type I cytoskeletal 18-like
gene-LOC129530166	lncRNA	LOC129530166	uncharacterized LOC129530166
gene-LOC101145598	pseudogene	LOC101145598	large ribosomal subunit protein uL24-like
gene-LOC129529824	pseudogene	LOC129529824	uncharacterized LOC129529824
gene-LOC101146197	protein_coding	LOC101146197	AP-2 complex subunit beta-like
gene-LOC101146895	pseudogene	LOC101146895	hsc70-interacting protein-like
gene-LOC129529825	pseudogene	LOC129529825	histone-lysine N-methyltransferase SETMAR-like
gene-LOC101149180	pseudogene	LOC101149180	5'-nucleotidase domain-containing protein 1-like
gene-LOC134757906	pseudogene	LOC134757906	uncharacterized LOC134757906
gene-LOC115932073	pseudogene	LOC115932073	large ribosomal subunit protein uL30-like
gene-NAP1L3	protein_coding	NAP1L3	nucleosome assembly protein 1 like 3
gene-FAM133A	protein_coding	FAM133A	family with sequence similarity 133 member A
gene-LOC115932493	snRNA	LOC115932493	U6 spliceosomal RNA
gene-LOC101149530	pseudogene	LOC101149530	tubulin beta-8 chain-like
gene-LOC115932484	snRNA	LOC115932484	U6 spliceosomal RNA
gene-LOC129529699	pseudogene	LOC129529699	bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase-like
gene-LOC134757935	lncRNA	LOC134757935	uncharacterized LOC134757935
gene-LOC101149882	pseudogene	LOC101149882	E3 ubiquitin-protein ligase CCNB1IP1-like
gene-LOC115932593	pseudogene	LOC115932593	U2 spliceosomal RNA
gene-LOC101150618	pseudogene	LOC101150618	calmodulin-like
gene-LOC101150991	pseudogene	LOC101150991	general transcription factor 3C polypeptide 6-like
gene-LOC101153155	pseudogene	LOC101153155	small ribosomal subunit protein eS7-like
gene-LOC101151345	protein_coding	LOC101151345	histone acetyltransferase KAT7-like
gene-LOC101152066	pseudogene	LOC101152066	S-phase kinase-associated protein 2-like
gene-DIAPH2	protein_coding	DIAPH2	diaphanous related formin 2
gene-RPA4	protein_coding	RPA4	replication protein A4
gene-LOC109024641	pseudogene	LOC109024641	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial-like
gene-LOC129530120	pseudogene	LOC129530120	uncharacterized LOC129530120
gene-LOC115932595	pseudogene	LOC115932595	U2 spliceosomal RNA
gene-LOC134757924	lncRNA	LOC134757924	uncharacterized LOC134757924
gene-LOC129529827	protein_coding	LOC129529827	early lymphoid activation gene protein-like
gene-LOC101154478	pseudogene	LOC101154478	nck-associated protein 1-like
gene-LOC101154106	pseudogene	LOC101154106	large ribosomal subunit protein eL6-like
gene-LOC109024685	pseudogene	LOC109024685	elongation factor 1-alpha 1-like
gene-LOC101123890	pseudogene	LOC101123890	high mobility group protein B1-like
gene-LOC101124252	pseudogene	LOC101124252	X-ray repair cross-complementing protein 6-like
gene-LOC101124628	pseudogene	LOC101124628	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2-like
gene-LOC101124986	pseudogene	LOC101124986	CTD small phosphatase-like protein 2
gene-LOC101125360	pseudogene	LOC101125360	small ribosomal subunit protein uS2-like
gene-PCDH19	protein_coding	PCDH19	protocadherin 19
gene-TNMD	protein_coding	TNMD	tenomodulin
gene-TSPAN6	protein_coding	TSPAN6	tetraspanin 6
gene-SRPX2	protein_coding	SRPX2	sushi repeat containing protein X-linked 2
gene-SYTL4	protein_coding	SYTL4	synaptotagmin like 4
gene-LOC101128503	pseudogene	LOC101128503	double-strand-break repair protein rad21 homolog
gene-CSTF2	protein_coding	CSTF2	cleavage stimulation factor subunit 2
gene-LOC115932539	snoRNA	LOC115932539	small nucleolar RNA SNORA9
gene-NOX1	protein_coding	NOX1	NADPH oxidase 1
gene-LOC101130657	pseudogene	LOC101130657	heterogeneous nuclear ribonucleoprotein A1-like
gene-LOC115932101	pseudogene	LOC115932101	heterogeneous nuclear ribonucleoprotein A1-like
gene-LOC101131009	pseudogene	LOC101131009	ribosome biogenesis protein NSA2 homolog
gene-XKRX	protein_coding	XKRX	XK related X-linked
gene-LOC101139953	pseudogene	LOC101139953	chondroitin sulfate N-acetylgalactosaminyltransferase 2-like
gene-ARL13A	protein_coding	ARL13A	ADP ribosylation factor like GTPase 13A
gene-TRMT2B	protein_coding	TRMT2B	tRNA methyltransferase 2 homolog B
gene-LOC115932591	pseudogene	LOC115932591	U2 spliceosomal RNA
gene-TMEM35A	protein_coding	TMEM35A	transmembrane protein 35A
gene-CENPI	protein_coding	CENPI	centromere protein I
gene-LOC129529830	protein_coding	LOC129529830	uncharacterized LOC129529830
gene-DRP2	protein_coding	DRP2	dystrophin related protein 2
gene-TAF7L	protein_coding	TAF7L	TATA-box binding protein associated factor 7 like
gene-LOC115932480	snRNA	LOC115932480	U6 spliceosomal RNA
gene-TIMM8A	protein_coding	TIMM8A	translocase of inner mitochondrial membrane 8A
gene-BTK	protein_coding	BTK	Bruton tyrosine kinase
gene-RPL36A	protein_coding	RPL36A	ribosomal protein L36a
gene-GLA	protein_coding	GLA	galactosidase alpha
gene-HNRNPH2	protein_coding	HNRNPH2	heterogeneous nuclear ribonucleoprotein H2
gene-ARMCX4	protein_coding	ARMCX4	armadillo repeat containing X-linked 4
gene-ARMCX1	protein_coding	ARMCX1	armadillo repeat containing X-linked 1
gene-LOC115932234	pseudogene	LOC115932234	protein kinase C iota type-like
gene-LOC101141783	protein_coding	LOC101141783	protein ARMCX6-like
gene-LOC101138121	protein_coding	LOC101138121	protein ARMCX6
gene-ARMCX3	protein_coding	ARMCX3	armadillo repeat containing X-linked 3
gene-LOC115932444	snRNA	LOC115932444	U6 spliceosomal RNA
gene-ARMCX2	protein_coding	ARMCX2	armadillo repeat containing X-linked 2
gene-LOC115932483	snRNA	LOC115932483	U6 spliceosomal RNA
gene-LOC101143267	protein_coding	LOC101143267	nuclear RNA export factor 2
gene-ZMAT1	protein_coding	ZMAT1	zinc finger matrin-type 1
gene-LOC134757937	pseudogene	LOC134757937	zinc finger protein 844-like
gene-LOC115932464	snRNA	LOC115932464	U6 spliceosomal RNA
gene-TCEAL2	protein_coding	TCEAL2	transcription elongation factor A like 2
gene-TCEAL6	protein_coding	TCEAL6	transcription elongation factor A like 6
gene-LOC129530093	lncRNA	LOC129530093	uncharacterized LOC129530093
gene-BEX5	protein_coding	BEX5	brain expressed X-linked 5
gene-LOC129530094	pseudogene	LOC129530094	T-complex protein 11-like X-linked protein 2
gene-LOC101145835	protein_coding	LOC101145835	T-complex protein 11-like X-linked protein 2
gene-LOC129523474	protein_coding	LOC129523474	nuclear RNA export factor 2
gene-LOC101145461	protein_coding	LOC101145461	nuclear RNA export factor 2
