NC_073229.2	43791128	43793980	-	H1-6	protein_coding
NC_073229.2	43806585	43809723	-	LOC101132414	protein_coding
NC_073229.2	43809904	43824741	+	LOC101133280	protein_coding
NC_073229.2	43841871	43856834	+	H1-4	protein_coding
NC_073229.2	43843632	43856834	+	LOC101135182	protein_coding
NC_073229.2	43868737	43872503	+	LOC115934934	protein_coding
NC_073229.2	43872179	43874605	-	LOC109025311	protein_coding
NC_073229.2	43880651	43884213	-	LOC115934932	protein_coding
NC_073229.2	43884316	43884709	-	LOC101136257	protein_coding
NC_073229.2	43884928	43885405	+	LOC101136632	protein_coding
NC_073229.2	43889988	43925636	+	LOC101139558	protein_coding
NC_073229.2	43899215	43901746	-	LOC101138091	protein_coding
NC_073229.2	43902073	43903218	+	LOC101138472	protein_coding
NC_073229.2	43916318	43919636	-	H1-3	protein_coding
NC_073229.2	43931311	43961411	-	LOC101144695	protein_coding
NC_073229.2	43936244	43936733	+	LOC109024886	protein_coding
NC_073229.2	43946975	43950349	-	LOC101144335	protein_coding
NC_073229.2	43950535	43951027	+	LOC101143962	protein_coding
NC_073229.2	43962330	43962402	+	TRNAM-CAU	tRNA
NC_073229.2	43975455	43975528	+	TRNAR-UCG	tRNA
NC_073229.2	43981244	43981326	-	TRNAS-GCU	tRNA
NC_073229.2	43986998	43987070	-	TRNAQ-UUG	tRNA
NC_073229.2	43987846	43987928	-	TRNAS-UGA	tRNA
NC_073229.2	43988374	43988446	-	TRNAM-CAU	tRNA
NC_073229.2	43994344	43994416	-	TRNAW-CCA	tRNA
NC_073229.2	43998042	43998115	+	TRNAR-UCG	tRNA
NC_073229.2	44000010	44007097	-	LOC101153836	lncRNA
NC_073229.2	44002817	44002899	+	TRNAS-AGA	tRNA
NC_073229.2	44003368	44003441	+	TRNAR-ACG	tRNA
NC_073229.2	44005527	44005599	-	TRNAM-CAU	tRNA
NC_073229.2	44006669	44006741	-	TRNAW-CCA	tRNA
NC_073229.2	44007235	44015350	+	LOC129534208	lncRNA
NC_073229.2	44051654	44053543	+	LOC134758720	protein_coding
NC_073229.2	44057594	44070059	+	BTN2A2	protein_coding
NC_073229.2	44079935	44092903	+	BTN3A1	protein_coding
NC_073229.2	44107354	44109360	+	LOC129534455	protein_coding
NC_073229.2	44118230	44131138	+	LOC101147830	protein_coding
NC_073229.2	44134973	44155341	+	BTN2A1	protein_coding
NC_073229.2	44178924	44188338	+	BTN1A1	protein_coding
NC_073229.2	44179634	44182059	-	LOC134758723	lncRNA
NC_073229.2	44197306	44197408	-	LOC115935109	snRNA
NC_073229.2	44199130	44199213	+	TRNAL-CAG	tRNA
NC_073229.2	44210849	44210923	-	TRNAT-AGU	tRNA
NC_073229.2	44215417	44215490	+	TRNAR-ACG	tRNA
NC_073229.2	44215972	44216045	+	TRNAV-CAC	tRNA
NC_073229.2	44216150	44225118	+	HMGN4	protein_coding
NC_073229.2	44231683	44231755	+	TRNAA-CGC	tRNA
NC_073229.2	44232302	44232376	+	TRNAI-AAU	tRNA
NC_073229.2	44233448	44233520	+	TRNAP-AGG	tRNA
NC_073229.2	44234692	44234765	+	TRNAK-CUU	tRNA
NC_073229.2	44248647	44248738	+	TRNAY-GUA	tRNA
NC_073229.2	44249153	44256530	+	LOC129534203	lncRNA
NC_073229.2	44251661	44251734	-	TRNAA-AGC	tRNA
NC_073229.2	44255365	44255455	+	TRNAY-GUA	tRNA
NC_073229.2	44256898	44256987	+	TRNAY-GUA	tRNA
NC_073229.2	44274979	44275068	+	TRNAY-GUA	tRNA
NC_073229.2	44277033	44280849	+	ABT1	protein_coding
NC_073229.2	44314180	44339601	-	ZNF322	protein_coding
NC_073229.2	44353239	44353312	+	TRNAA-AGC	tRNA
NC_073229.2	44362369	44362442	+	TRNAA-AGC	tRNA
NC_073229.2	44367123	44367196	+	TRNAA-AGC	tRNA
NC_073229.2	44377350	44400856	-	LOC129534204	lncRNA
NC_073229.2	44381399	44381472	+	TRNAM-CAU	tRNA
NC_073229.2	44385270	44385343	+	TRNAA-AGC	tRNA
NC_073229.2	44400791	44400865	-	TRNAI-AAU	tRNA
NC_073229.2	44400878	44412480	+	LOC129534200	lncRNA
NC_073229.2	44414882	44414955	-	TRNAM-CAU	tRNA
NC_073229.2	44424800	44424873	+	TRNAM-CAU	tRNA
NC_073229.2	44438124	44438198	+	TRNAI-AAU	tRNA
NC_073229.2	44448941	44449014	+	TRNAM-CAU	tRNA
NC_073229.2	44463022	44463096	+	TRNAI-AAU	tRNA
NC_073229.2	44463031	44465255	+	LOC129534206	lncRNA
NC_073229.2	44520946	44524158	+	LOC115931276	protein_coding
NC_073229.2	44557803	44662243	+	LOC109027415	protein_coding
NC_073229.2	44588964	44642639	-	LOC129534205	lncRNA
NC_073229.2	44623427	44623521	+	TRNAI-UAU	tRNA
NC_073229.2	44694937	44695009	+	TRNAP-CGG	tRNA
NC_073229.2	44700493	44700575	+	TRNAS-GCU	tRNA
NC_073229.2	44712868	44713059	-	LOC115935220	snRNA
NC_073229.2	44735336	44735874	-	LOC101135184	protein_coding
NC_073229.2	44736084	44737088	+	LOC101133882	protein_coding
NC_073229.2	44741351	44750175	-	LOC109027306	protein_coding
NC_073229.2	44742260	44745332	+	LOC101134469	protein_coding
NC_073229.2	44750218	44752717	+	LOC101134814	protein_coding
NC_073229.2	44761206	44761278	+	TRNAH-GUG	tRNA
NC_073229.2	44765347	44765421	+	TRNAT-AGU	tRNA
NC_073229.2	44779940	44780014	-	TRNAI-AAU	tRNA
NC_073229.2	44808883	44808956	-	TRNAV-CAC	tRNA
NC_073229.2	44812645	44812727	+	TRNAS-CGA	tRNA
NC_073229.2	44816697	44816770	-	TRNAR-ACG	tRNA
NC_073229.2	44818060	44818133	+	TRNAR-ACG	tRNA
NC_073229.2	44836250	44836334	-	TRNAL-UAA	tRNA
NC_073229.2	44840883	44840956	+	TRNAV-AAC	tRNA
NC_073229.2	44842924	44842998	-	TRNAI-AAU	tRNA
NC_073229.2	44855087	44863745	+	PRSS16	protein_coding
NC_073229.2	44881142	44883669	-	LOC134758722	lncRNA
NC_073229.2	44881238	44881312	+	TRNAI-AAU	tRNA
NC_073229.2	44884106	44884180	-	TRNAI-AAU	tRNA
NC_073229.2	44889233	44889306	-	TRNAV-CAC	tRNA
NC_073229.2	44899583	44899656	+	TRNAV-UAC	tRNA
NC_073229.2	44904407	44904479	+	TRNAQ-CUG	tRNA
NC_073229.2	44906969	44907051	+	TRNAS-GCU	tRNA
NC_073229.2	44917365	44921268	-	POM121L2	protein_coding
NC_073229.2	44934201	44934853	+	LOC101136992	protein_coding
NC_073229.2	44942527	44942599	-	TRNAM-CAU	tRNA
NC_073229.2	44944532	44944605	-	TRNAK-UUU	tRNA
NC_073229.2	44968591	44978749	-	LOC101137955	protein_coding
NC_073229.2	44984202	45020999	+	ZNF391	protein_coding
NC_073229.2	45024753	45025252	+	LOC129534198	protein_coding
NC_073229.2	45067960	45090559	-	ZNF184	protein_coding
NC_073229.2	45095962	45096044	+	TRNAS-AGA	tRNA
NC_073229.2	45096940	45097012	+	TRNAD-GUC	tRNA
NC_073229.2	45109876	45109958	+	TRNAS-AGA	tRNA
NC_073229.2	45117188	45117270	+	TRNAS-AGA	tRNA
NC_073229.2	45117893	45117965	+	TRNAD-GUC	tRNA
NC_073229.2	45119976	45120058	-	TRNAS-UGA	tRNA
NC_073229.2	45132578	45132650	+	TRNAQ-CUG	tRNA
NC_073229.2	45147038	45147120	+	TRNAS-AGA	tRNA
NC_073229.2	45156465	45156547	-	TRNAS-AGA	tRNA
NC_073229.2	45160373	45160455	+	TRNAS-UGA	tRNA
NC_073229.2	45162494	45162566	-	TRNAQ-CUG	tRNA
NC_073229.2	45168143	45168225	-	TRNAS-AGA	tRNA
NC_073229.2	45176889	45176976	+	TRNAR-UCU	tRNA
NC_073229.2	45190785	45190858	+	TRNAK-UUU	tRNA
NC_073229.2	45198190	45198262	-	TRNAD-GUC	tRNA
NC_073229.2	45206774	45206847	-	TRNAK-UUU	tRNA
NC_073229.2	45207783	45207855	-	TRNAM-CAU	tRNA
NC_073229.2	45211342	45211448	+	LOC115935070	snRNA
NC_073229.2	45217537	45217644	-	TRNAL-CAA	tRNA
NC_073229.2	45220597	45220705	-	TRNAL-CAA	tRNA
NC_073229.2	45233296	45233369	+	TRNAR-CCU	tRNA
NC_073229.2	45246417	45246511	+	TRNAI-UAU	tRNA
NC_073229.2	45259068	45259141	-	TRNAV-AAC	tRNA
NC_073229.2	45276546	45276620	+	TRNAI-AAU	tRNA
NC_073229.2	45278957	45279030	-	TRNAR-ACG	tRNA
NC_073229.2	45280843	45280926	-	TRNAS-CGA	tRNA
NC_073229.2	45293252	45293326	-	TRNAT-AGU	tRNA
NC_073229.2	45296741	45296815	+	TRNAI-AAU	tRNA
NC_073229.2	45302310	45326545	+	LOC101145796	lncRNA
NC_073229.2	45331149	45331232	-	TRNAL-UAA	tRNA
NC_073229.2	45336717	45336791	+	TRNAT-AGU	tRNA
NC_073229.2	45338573	45338646	-	TRNAV-CAC	tRNA
NC_073229.2	45370572	45373299	+	LOC101140382	protein_coding
NC_073229.2	45384679	45384751	+	TRNAI-UAU	tRNA
NC_073229.2	45387423	45387966	-	LOC101146163	protein_coding
NC_073229.2	45402702	45402774	-	TRNAQ-UUG	tRNA
NC_073229.2	45414280	45414750	-	LOC101140761	protein_coding
NC_073229.2	45415014	45418103	+	LOC109023047	protein_coding
NC_073229.2	45416881	45418103	+	LOC101141136	protein_coding
NC_073229.2	45419955	45421608	-	LOC101141751	protein_coding
NC_073229.2	45421827	45422319	+	LOC101142132	protein_coding
NC_073229.2	45430898	45431307	+	LOC115934962	protein_coding
NC_073229.2	45432823	45473564	-	LOC101128472	protein_coding
NC_073229.2	45439674	45442529	-	LOC101142869	protein_coding
NC_073229.2	45441715	45458521	+	LOC129534207	protein_coding
NC_073229.2	45466722	45468589	+	LOC101127003	protein_coding
NC_073229.2	45468066	45468806	-	H1-5	protein_coding
NC_073229.2	45474383	45491485	-	LOC101128104	protein_coding
NC_073229.2	45491592	45493836	-	LOC101127738	protein_coding
NC_073229.2	45494052	45498027	+	LOC101129167	protein_coding
NC_073229.2	45498114	45498177	-	LOC115935134	snRNA
NC_073229.2	45503098	45503170	-	TRNAM-CAU	tRNA
NC_073229.2	45503516	45503587	-	TRNAG-GCC	tRNA
NC_073229.2	45511745	45513012	-	LOC101129546	protein_coding
NC_073229.2	45541700	45543267	+	LOC101131464	protein_coding
NC_073229.2	45572355	45573439	+	LOC101130753	protein_coding
NC_073229.2	45592196	45593111	+	LOC101132193	protein_coding
NC_073229.2	45631743	45631953	+	LOC115935040	snoRNA
NC_073229.2	45679948	45680924	-	LOC109027296	protein_coding
NC_073229.2	45706367	45721793	+	ZNF165	protein_coding
NC_073229.2	45714963	45759718	-	LOC101135047	protein_coding
NC_073229.2	45747169	45753443	+	ZSCAN16	protein_coding
NC_073229.2	45764469	45801649	+	LOC101135415	protein_coding
NC_073229.2	45784437	45801649	+	LOC101136006	protein_coding
NC_073229.2	45838094	45838176	+	TRNAS-GCU	tRNA
NC_073229.2	45857463	45866011	+	ZSCAN9	protein_coding
NC_073229.2	45874232	45891777	-	ZKSCAN4	protein_coding
NC_073229.2	45891794	45896186	+	NKAPL	protein_coding
NC_073229.2	45899568	45910546	+	ZSCAN26	protein_coding
NC_073229.2	45910673	45937509	+	PGBD1	protein_coding
NC_073229.2	45948160	45971118	+	LOC129534213	lncRNA
NC_073229.2	45960026	45993076	-	ZSCAN31	protein_coding
NC_073229.2	45962729	45964679	+	LOC109027358	lncRNA
NC_073229.2	45985799	46005060	+	ZKSCAN3	protein_coding
NC_073229.2	46014683	46035921	-	ZSCAN12	protein_coding
NC_073229.2	46054457	46080589	-	ZSCAN23	protein_coding
NC_073229.2	46110812	46110886	-	TRNAT-UGU	tRNA
NC_073229.2	46114879	46114961	-	TRNAL-AAG	tRNA
NC_073229.2	46126868	46130952	-	LOC129534215	lncRNA
NC_073229.2	46130444	46130518	-	TRNAT-CGU	tRNA
NC_073229.2	46142150	46150025	-	GPX6	protein_coding
NC_073229.2	46166237	46172848	+	GPX5	protein_coding
NC_073229.2	46175472	46175566	+	TRNAI-UAU	tRNA
NC_073229.2	46180987	46181060	-	TRNAR-UCG	tRNA
NC_073229.2	46212809	46259700	-	SCAND3	protein_coding
NC_073229.2	46230888	46230960	+	TRNAQ-UUG	tRNA
NC_073229.2	46240591	46240673	-	TRNAS-GCU	tRNA
NC_073229.2	46250395	46250467	+	TRNAA-AGC	tRNA
NC_073229.2	46270902	46275782	+	LOC115934976	protein_coding
NC_073229.2	46291339	46291411	+	TRNAA-UGC	tRNA
NC_073229.2	46291343	46302445	-	LOC129534216	lncRNA
NC_073229.2	46296070	46296144	-	TRNAT-CGU	tRNA
NC_073229.2	46306124	46306196	-	TRNAA-AGC	tRNA
NC_073229.2	46321511	46321583	-	TRNAA-CGC	tRNA
NC_073229.2	46343641	46343713	-	TRNAA-GGC	tRNA
NC_073229.2	46358361	46358433	+	TRNAA-AGC	tRNA
NC_073229.2	46369446	46369518	+	TRNAA-AGC	tRNA
NC_073229.2	46375763	46375837	+	TRNAT-AGU	tRNA
NC_073229.2	46379040	46379112	+	TRNAA-CGC	tRNA
NC_073229.2	46385098	46385170	-	TRNAA-AGC	tRNA
NC_073229.2	46394527	46394600	-	TRNAR-CCG	tRNA
NC_073229.2	46399293	46399366	+	TRNAK-UUU	tRNA
NC_073229.2	46443383	46443455	-	TRNAA-UGC	tRNA
NC_073229.2	46449632	46449704	-	TRNAA-AGC	tRNA
NC_073229.2	46450544	46450732	+	LOC115935037	snRNA
NC_073229.2	46456583	46456655	-	TRNAA-UGC	tRNA
NC_073229.2	46462499	46462572	-	TRNAF-GAA	tRNA
NC_073229.2	46466771	46466843	-	TRNAA-AGC	tRNA
NC_073229.2	46471926	46471998	-	TRNAA-UGC	tRNA
NC_073229.2	46478064	46478137	-	TRNAF-GAA	tRNA
NC_073229.2	46493167	46493239	-	TRNAA-AGC	tRNA
NC_073229.2	46519376	46519448	-	TRNAA-AGC	tRNA
NC_073229.2	46537310	46537383	+	TRNAR-CCG	tRNA
NC_073229.2	46558603	46558709	-	TRNAL-CAA	tRNA
NC_073229.2	46565403	46586760	-	TRIM27	protein_coding
NC_073229.2	46603480	46603585	+	TRNAL-CAA	tRNA
NC_073229.2	46604027	46604099	-	TRNAQ-CUG	tRNA
NC_073229.2	46606055	46606137	-	TRNAL-AAG	tRNA
NC_073229.2	46606070	46606972	+	LOC101151311	lncRNA
NC_073229.2	46607008	46607081	+	TRNAM-CAU	tRNA
NC_073229.2	46613493	46613566	+	TRNAK-UUU	tRNA
NC_073229.2	46615774	46615847	-	TRNAM-CAU	tRNA
NC_073229.2	46639429	46643316	+	LOC129534112	lncRNA
NC_073229.2	46643669	46643742	-	TRNAF-GAA	tRNA
NC_073229.2	46644193	46644265	+	TRNAE-CUC	tRNA
NC_073229.2	46647826	46650848	+	LOC134758725	lncRNA
NC_073229.2	46650955	46651037	+	TRNAL-AAG	tRNA
NC_073229.2	46656089	46667488	-	ZNF311	protein_coding
NC_073229.2	46694588	46734992	+	LOC129534113	protein_coding
NC_073229.2	46702739	46703702	-	LOC101128235	protein_coding
NC_073229.2	46744418	46745524	-	LOC101128940	protein_coding
NC_073229.2	46757716	46760929	+	LOC101129673	protein_coding
NC_073229.2	46766286	46772969	+	LOC101129296	protein_coding
NC_073229.2	46801376	46802315	-	LOC101130015	protein_coding
NC_073229.2	46824317	46829220	+	LOC101130382	protein_coding
NC_073229.2	46849062	46854067	+	LOC129534114	lncRNA
NC_073229.2	46950535	46951480	+	LOC109027420	protein_coding
NC_073229.2	46961546	46972776	+	LOC101133282	protein_coding
NC_073229.2	47014705	47015672	-	LOC101132551	protein_coding
NC_073229.2	47032654	47034516	-	LOC101131824	protein_coding
NC_073229.2	47056237	47058472	+	LOC101131103	protein_coding
NC_073229.2	47066740	47121420	-	LOC101132925	protein_coding
NC_073229.2	47075361	47079355	+	LOC109027173	protein_coding
NC_073229.2	47103099	47104038	+	LOC101131465	protein_coding
NC_073229.2	47120300	47126091	+	LOC101133656	protein_coding
NC_073229.2	47148886	47150147	-	MAS1L	protein_coding
NC_073229.2	47159648	47173063	+	LOC129534115	lncRNA
NC_073229.2	47188539	47191843	-	LOC129534116	lncRNA
NC_073229.2	47191911	47196070	+	LOC109027205	lncRNA
NC_073229.2	47212589	47219961	+	LOC101137460	protein_coding
NC_073229.2	47217818	47221932	-	UBD	protein_coding
NC_073229.2	47244305	47244389	+	LOC115935143	snoRNA
NC_073229.2	47252880	47253834	+	LOC101136730	protein_coding
NC_073229.2	47267197	47298116	-	GABBR1	protein_coding
NC_073229.2	47314364	47329587	+	MOG	protein_coding
NC_073229.2	47329619	47338375	-	ZFP57	protein_coding
NC_073229.2	47377236	47393190	+	MHC-G	protein_coding
NC_073229.2	47448461	47458777	+	LOC101144465	protein_coding
NC_073229.2	47490096	47492968	+	LOC115930068	protein_coding
NC_073229.2	47549490	47553037	+	LOC101142134	protein_coding
NC_073229.2	47587442	47702976	-	LOC109027174	protein_coding
NC_073229.2	47663933	47667321	+	LOC101141279	protein_coding
NC_073229.2	47703714	47789578	-	LOC101151917	protein_coding
NC_073229.2	47728388	47732276	+	LOC101143108	protein_coding
NC_073229.2	47783761	47787428	+	POLR1H	protein_coding
NC_073229.2	47789682	47792855	+	PPP1R11	protein_coding
NC_073229.2	47792787	47799002	-	RNF39	protein_coding
NC_073229.2	47825696	47835561	-	TRIM31	protein_coding
NC_073229.2	47826375	47832001	+	LOC109027168	lncRNA
NC_073229.2	47855501	47855632	-	LOC115935166	snoRNA
NC_073229.2	47858823	47871429	+	TRIM40	protein_coding
NC_073229.2	47874639	47895057	-	TRIM10	protein_coding
NC_073229.2	47886331	47895006	+	TRIM15	protein_coding
NC_073229.2	47908495	47938063	-	TRIM26	protein_coding
NC_073229.2	47944441	48051788	-	LOC109027166	lncRNA
NC_073229.2	47983848	47984785	+	LOC134758727	protein_coding
NC_073229.2	48051079	48068992	+	TRIM39	protein_coding
NC_073229.2	48070368	48072127	+	RPP21	protein_coding
NC_073229.2	48177430	48182220	+	LOC101153360	protein_coding
NC_073229.2	48234202	48244702	-	GNL1	protein_coding
NC_073229.2	48244640	48251956	+	PRR3	protein_coding
NC_073229.2	48259572	48279361	+	ABCF1	protein_coding
NC_073229.2	48272253	48272367	+	MIR877	miRNA
NC_073229.2	48287329	48305505	-	PPP1R10	protein_coding
NC_073229.2	48304392	48313310	+	MRPS18B	protein_coding
NC_073229.2	48313762	48335694	+	ATAT1	protein_coding
NC_073229.2	48335976	48342336	+	C5H6orf136	protein_coding
NC_073229.2	48342349	48366495	-	DHX16	protein_coding
NC_073229.2	48369743	48381266	-	PPP1R18	protein_coding
NC_073229.2	48381427	48384661	-	NRM	protein_coding
NC_073229.2	48393168	48412132	-	MDC1	protein_coding
NC_073229.2	48413735	48418228	+	TUBB	protein_coding
NC_073229.2	48421450	48436497	-	FLOT1	protein_coding
NC_073229.2	48436817	48438242	-	IER3	protein_coding
NC_073229.2	48460408	48485392	+	LOC134758663	lncRNA
NC_073229.2	48530093	48540881	-	LOC109027235	lncRNA
NC_073229.2	48573770	48592826	+	DDR1	protein_coding
NC_073229.2	48600469	48606423	+	GTF2H4	protein_coding
NC_073229.2	48606424	48618828	+	VARS2	protein_coding
NC_073229.2	48623710	48624528	-	SFTA2	protein_coding
NC_073229.2	48633297	48646183	+	MUCL3	protein_coding
NC_073229.2	48646730	48648786	-	LOC134758728	lncRNA
NC_073229.2	48677045	48681308	+	MUC21	protein_coding
NC_073229.2	48705111	48728783	+	MUC22	protein_coding
NC_073229.2	48779205	48779307	+	LOC115935106	snRNA
NC_073229.2	48807480	48808833	-	C5H6orf15	protein_coding
NC_073229.2	48811324	48816731	-	CDSN	protein_coding
NC_073229.2	48833834	48835366	-	PSORS1C2	protein_coding
NC_073229.2	48838743	48854698	-	CCHCR1	protein_coding
NC_073229.2	48854799	48860104	+	TCF19	protein_coding
NC_073229.2	48860663	48866808	-	POU5F1	protein_coding
NC_073229.2	48883196	48898685	-	LOC101139807	lncRNA
NC_073229.2	48968024	48971921	-	LOC101142998	protein_coding
NC_073229.2	48979573	48980849	+	LOC101142644	protein_coding
NC_073229.2	49051182	49054923	-	LOC101143844	protein_coding
NC_073229.2	49067427	49067534	+	LOC115935080	snRNA
NC_073229.2	49098124	49113713	+	LOC101144699	protein_coding
NC_073229.2	49122069	49122881	-	LOC101147117	protein_coding
NC_073229.2	49131554	49132820	+	MCCD1	protein_coding
NC_073229.2	49132811	49144665	-	DDX39B	protein_coding
NC_073229.2	49138970	49139047	-	LOC115935145	snoRNA
NC_073229.2	49143689	49143767	-	LOC115935144	snoRNA
NC_073229.2	49144762	49145725	+	LOC129534131	lncRNA
NC_073229.2	49147035	49149442	-	ATP6V1G2	protein_coding
NC_073229.2	49149430	49161405	+	NFKBIL1	protein_coding
NC_073229.2	49161520	49176886	+	LTA	protein_coding
NC_073229.2	49178126	49180899	+	TNF	protein_coding
NC_073229.2	49183118	49185156	-	LTB	protein_coding
NC_073229.2	49188773	49191457	+	LST1	protein_coding
NC_073229.2	49191392	49195530	-	NCR3	protein_coding
NC_073229.2	49217189	49219020	+	AIF1	protein_coding
NC_073229.2	49222549	49239892	+	PRRC2A	protein_coding
NC_073229.2	49225060	49225192	+	LOC115935161	snoRNA
NC_073229.2	49241053	49255754	-	BAG6	protein_coding
NC_073229.2	49257522	49260306	+	APOM	protein_coding
NC_073229.2	49260428	49262975	-	C5H6orf47	protein_coding
NC_073229.2	49264185	49268222	-	GPANK1	protein_coding
NC_073229.2	49267433	49272179	+	CSNK2B	protein_coding
NC_073229.2	49272321	49275661	+	LY6G5B	protein_coding
NC_073229.2	49278798	49282497	-	LY6G5C	protein_coding
NC_073229.2	49285934	49294956	+	LOC129534139	lncRNA
NC_073229.2	49289586	49306125	-	ABHD16A	protein_coding
NC_073229.2	49309477	49321348	+	LOC101137841	protein_coding
NC_073229.2	49313007	49316802	-	LOC101138215	protein_coding
NC_073229.2	49321353	49324813	-	LY6G6C	protein_coding
NC_073229.2	49323329	49329472	+	MPIG6B	protein_coding
NC_073229.2	49329797	49333253	-	DDAH2	protein_coding
NC_073229.2	49333343	49342507	-	CLIC1	protein_coding
NC_073229.2	49342701	49365601	+	MSH5	protein_coding
NC_073229.2	49359873	49359978	-	LOC115935125	snRNA
NC_073229.2	49365737	49367770	+	SAPCD1	protein_coding
NC_073229.2	49367760	49380335	-	VWA7	protein_coding
NC_073229.2	49380384	49398650	-	VARS1	protein_coding
NC_073229.2	49400243	49409889	-	LSM2	protein_coding
NC_073229.2	49412454	49425259	-	HSPA1L	protein_coding
NC_073229.2	49418308	49420816	+	HSPA1A	protein_coding
NC_073229.2	49424995	49433114	+	LOC101131586	protein_coding
NC_073229.2	49438149	49438212	+	LOC115935155	snoRNA
NC_073229.2	49439990	49440057	+	LOC115935150	snoRNA
NC_073229.2	49440377	49440460	+	LOC129534586	snoRNA
NC_073229.2	49464310	49468111	-	NEU1	protein_coding
NC_073229.2	49468354	49484143	-	SLC44A4	protein_coding
NC_073229.2	49484900	49502882	-	EHMT2	protein_coding
NC_073229.2	49504269	49507251	-	ZBTB12	protein_coding
NC_073229.2	49532324	49548619	+	C2	protein_coding
NC_073229.2	49548733	49555020	+	CFB	protein_coding
NC_073229.2	49555163	49561783	-	NELFE	protein_coding
NC_073229.2	49561756	49572544	+	SKIC2	protein_coding
NC_073229.2	49572599	49574860	-	DXO	protein_coding
NC_073229.2	49574786	49582847	+	STK19	protein_coding
NC_073229.2	49583443	49597698	+	C4A	protein_coding
NC_073229.2	49597821	49603912	+	LOC101147473	protein_coding
NC_073229.2	49603423	49608395	-	LOC115935022	protein_coding
NC_073229.2	49609902	49624157	+	C4B	protein_coding
NC_073229.2	49624280	49630371	+	LOC109023079	protein_coding
NC_073229.2	49629884	49687014	-	LOC101147118	protein_coding
NC_073229.2	49676270	49683248	+	LOC115935023	lncRNA
NC_073229.2	49686925	49708643	+	LOC129534140	lncRNA
NC_073229.2	49704084	49717102	-	ATF6B	protein_coding
NC_073229.2	49717521	49719939	-	FKBPL	protein_coding
NC_073229.2	49737165	49740765	-	PRRT1	protein_coding
NC_073229.2	49741731	49754503	+	PPT2	protein_coding
NC_073229.2	49753830	49757467	+	EGFL8	protein_coding
NC_073229.2	49757473	49766465	-	AGPAT1	protein_coding
NC_073229.2	49767677	49770067	+	RNF5	protein_coding
NC_073229.2	49770242	49773911	-	AGER	protein_coding
NC_073229.2	49774011	49779464	-	PBX2	protein_coding
NC_073229.2	49780027	49784943	-	GPSM3	protein_coding
NC_073229.2	49784111	49813340	-	NOTCH4	protein_coding
NC_073229.2	49844008	49990167	+	LOC109027303	lncRNA
NC_073229.2	49875264	49954854	-	TSBP1	protein_coding
NC_073229.2	49935887	49935992	+	LOC115935120	snRNA
NC_073229.2	49992949	50005362	-	BTNL2	protein_coding
NC_073229.2	50037300	50042449	+	LOC101128237	protein_coding
NC_073229.2	50085640	50099916	-	LOC101132303	protein_coding
NC_073229.2	50128299	50314162	-	LOC115935014	protein_coding
NC_073229.2	50129697	50133430	-	LOC134758703	protein_coding
NC_073229.2	50166575	50179573	-	LOC101131235	protein_coding
NC_073229.2	50358086	50366390	+	LOC101133995	protein_coding
NC_073229.2	50380841	50387457	-	LOC101133052	protein_coding
NC_073229.2	50439263	50439862	+	LOC134758665	lncRNA
NC_073229.2	50463743	50468893	+	LOC109027175	protein_coding
NC_073229.2	50478905	50486330	-	LOC101134815	protein_coding
NC_073229.2	50530019	50542798	-	LOC101137108	protein_coding
NC_073229.2	50549496	50559914	-	TAP2	protein_coding
NC_073229.2	50561730	50565692	-	PSMB8	protein_coding
NC_073229.2	50565098	50567508	+	LOC109027301	lncRNA
NC_073229.2	50566221	50575169	-	TAP1	protein_coding
NC_073229.2	50575085	50580620	+	PSMB9	protein_coding
NC_073229.2	50599552	50601290	-	LOC101137461	protein_coding
NC_073229.2	50611748	50622528	+	LOC129534144	lncRNA
NC_073229.2	50646709	50670482	-	MHC-DMB	protein_coding
NC_073229.2	50660701	50670441	-	LOC101139685	protein_coding
NC_073229.2	50680847	50693696	+	BRD2	protein_coding
NC_073229.2	50716507	50721990	-	LOC101140641	protein_coding
NC_073229.2	50784858	50793572	-	LOC101141395	protein_coding
NC_073229.2	50795816	50806583	+	LOC101141025	protein_coding
NC_073229.2	50811740	50812768	-	LOC129534457	protein_coding
NC_073229.2	50884174	50913878	-	COL11A2	protein_coding
NC_073229.2	50908143	50909871	+	LOC134758729	lncRNA
NC_073229.2	50914978	50922045	-	RXRB	protein_coding
NC_073229.2	50921794	50925808	+	SLC39A7	protein_coding
NC_073229.2	50925809	50928197	+	HSD17B8	protein_coding
NC_073229.2	50928828	50934086	+	RING1	protein_coding
NC_073229.2	50929201	50929311	+	MIR219	miRNA
NC_073229.2	50972848	50994698	-	VPS52	protein_coding
NC_073229.2	50994660	50999174	+	RPS18	protein_coding
NC_073229.2	50999739	51001480	+	B3GALT4	protein_coding
NC_073229.2	51001762	51011869	-	WDR46	protein_coding
NC_073229.2	51011805	51013542	+	PFDN6	protein_coding
NC_073229.2	51014264	51022083	-	RGL2	protein_coding
NC_073229.2	51022291	51036741	-	TAPBP	protein_coding
NC_073229.2	51036141	51039798	-	ZBTB22	protein_coding
NC_073229.2	51040293	51044840	-	DAXX	protein_coding
NC_073229.2	51044429	51045385	+	LOC134758730	protein_coding
NC_073229.2	51050761	51051001	-	SMIM40	protein_coding
NC_073229.2	51060844	51061483	+	LOC109027176	protein_coding
NC_073229.2	51068976	51075188	+	LOC129534146	lncRNA
