family	gene	copyA	geneA	chromA	copyB	geneB	chromB	read	switch_type	n_switches	full_switches	n_full_ab	clean_full	n_info_bubbles	impurity	tract_bubbles	tract_chrom	tract_start	tract_end	tract_bp	switch_brackets	microhomology	cluster_id	cluster_size	recurrent	recomb_fraction	structural_call	dna_support	classification	gate_status	should_abstain	gate_leak
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/46663235/ccs	crossover	1	11	28	0	4	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/46664021/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/46793886/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/46925617/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47121107/ccs	crossover	1	19	41	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47187189/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47187324/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47317837/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47646018/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47646869/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47712748/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/47975258/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/48234542/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/48693719/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/48760576/ccs	crossover	1	19	41	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/49217638/ccs	crossover	1	17	38	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/49545382/ccs	crossover	1	17	38	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/49547298/ccs	crossover	1	17	40	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/4980810/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/49875154/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/50462749/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/50529608/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/50529935/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/50661434/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/50856109/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/51055165/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/51905643/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/52365985/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/53741576/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/5375979/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/54135013/ccs	crossover	1	11	28	0	4	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/54526494/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/54527279/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/54723867/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/54724055/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/55116312/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/55707645/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/56362828/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/56624993/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/56754311/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/57084712/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/58655530/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/58657268/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/59900261/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/60754758/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/61146329/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/61210807/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/61278620/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/62391001/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/62458362/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/62589045/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/63112605/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/63310641/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/63374609/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/63375164/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/64031272/ccs	crossover	1	19	42	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/64095193/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/64750569/ccs	crossover	1	19	42	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/6489538/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/65211119/ccs	crossover	1	19	42	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/65471216/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/65603180/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/65733351/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/66718044/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/66979292/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/67502537/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/67896694/ccs	crossover	1	19	41	0	7	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/69141124/ccs	crossover	1	17	40	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/69403692/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/69470688/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/69730914/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/70059558/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/70060286/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/70649162/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/70845021/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/70975831/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/70977849/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/7145123/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/71696916/ccs	crossover	1	11	28	0	4	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/71764444/ccs	crossover	1	19	43	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/72026623/ccs	crossover	1	19	41	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/72090023/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/72485681/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/73074261/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
4	?	copy3	LOC129526389	NC_073238.2:23392840-23418423	copy4	LOC129523574	NC_073246.2:11287585-11311890	m64076_221110_210557/73468720/ccs	crossover	1	19	42	0	8	0	0	NC_073236.2	30221933	30223222	1289	179-221	0	F4_C40	523	1	0.875	systematic_copy_split	unchecked	GeneConversion	assigned	1	1
